B00, 100
B00, Trade, 84959.538, 172, S24, B00, 1
B00, Trade, 84966.712, 169, B00, S18, 1
B00, Trade, 84973.442, 170, B00, S09, 1
B00, Trade, 84993.038, 161, B00, S06, 1
B00, Trade, 85014.019, 168, B00, S05, 1
B00, Trade, 85027.192, 163, B00, S10, 1
B00, Trade, 85039.615, 166, S04, B00, 1
B00, Trade, 85041.846, 170, S22, B00, 1
B00, Trade, 85078.981, 168, S00, B00, 1
B00, Trade, 85084.077, 166, S12, B00, 1
B00, Trade, 85093.692, 168, S10, B00, 1
B00, Trade, 85112.462, 165, B00, S12, 1
B00, Trade, 85126.885, 164, B00, S22, 1
B00, Trade, 85143.327, 168, S12, B00, 1
B00, Trade, 85166.904, 171, S16, B00, 1
B00, Trade, 85197.635, 167, S19, B00, 1
B00, Trade, 85218.173, 169, S23, B00, 1
B00, Trade, 85234.212, 165, B00, S00, 1
B00, Trade, 85247.846, 174, S03, B00, 1
B00, Trade, 85257.788, 157, B00, S13, 1
B00, Trade, 85268.135, 160, B00, S09, 1
B00, Trade, 85277.808, 165, S24, B00, 1
B00, Trade, 85290.942, 163, B00, S08, 1
B00, Trade, 85297.654, 170, S00, B00, 1
B00, Trade, 85305.365, 167, S03, B00, 1
B00, Trade, 85317.250, 168, B00, S20, 1
B00, Trade, 85330.981, 166, B00, S08, 1
B00, Trade, 85339.115, 169, P01, B00, 1
B00, Trade, 85357.000, 169, S14, B00, 1
B00, Trade, 85368.462, 161, B00, S18, 1
B00, Trade, 85383.750, 171, S11, B00, 1
B00, Trade, 85394.750, 168, P01, B00, 1
B00, Trade, 85409.538, 167, B00, S22, 1
B00, Trade, 85421.019, 177, S15, B00, 1
B00, Trade, 85441.904, 168, S08, B00, 1
B00, Trade, 85453.058, 165, S15, B00, 1
B00, Trade, 85459.923, 170, B00, S04, 1
B00, Trade, 85465.327, 170, P01, B00, 1
B00, Trade, 85482.077, 166, B00, S17, 1
B00, Trade, 85487.635, 171, S19, B00, 1
B00, Trade, 85500.923, 168, B00, S22, 1
B00, Trade, 85510.173, 173, B00, S02, 1
B00, Trade, 85520.615, 167, B00, S10, 1
B00, Trade, 85523.077, 172, S15, B00, 1
B00, Trade, 85542.577, 162, B00, S09, 1
B00, Trade, 85550.692, 167, S01, B00, 1
B00, Trade, 85559.462, 173, B00, S23, 1
B00, Trade, 85565.808, 165, S15, B00, 1
B00, Trade, 85582.808, 166, B00, S03, 1
B00, Trade, 85592.442, 167, S15, B00, 1
B00, Trade, 85604.750, 163, B00, S18, 1
B00, Trade, 85617.423, 164, B00, S18, 1
B00, Trade, 85620.500, 169, S20, B00, 1
B00, Trade, 85628.212, 174, S10, B00, 1
B00, Trade, 85639.596, 168, B00, S17, 1
B00, Trade, 85662.519, 166, B00, S13, 1
B00, Trade, 85668.904, 171, S02, B00, 1
B00, Trade, 85680.385, 168, B00, S24, 1
B00, Trade, 85688.769, 167, S03, B00, 1
B00, Trade, 85697.519, 171, B00, S05, 1
B00, Trade, 85721.173, 169, B00, S09, 1
B00, Trade, 85723.885, 169, B00, S09, 1
B00, Trade, 85734.769, 167, B00, S10, 1
B00, Trade, 85750.500, 173, S12, B00, 1
B00, Trade, 85768.558, 169, B00, S09, 1
B00, Trade, 85772.885, 172, S16, B00, 1
B00, Trade, 85819.115, 168, B00, S22, 1
B00, Trade, 85826.596, 174, S18, B00, 1
B00, Trade, 85836.865, 164, B00, S14, 1
B00, Trade, 85852.288, 175, S09, B00, 1
B00, Trade, 85867.173, 162, B00, S08, 1
B00, Trade, 85881.827, 171, S18, B00, 1
B00, Trade, 85897.154, 169, S11, B00, 1
B00, Trade, 85911.962, 173, S19, B00, 1
B00, Trade, 85920.981, 165, B00, S02, 1
B00, Trade, 85925.827, 175, S16, B00, 1
B00, Trade, 85945.846, 170, S15, B00, 1
B00, Trade, 85951.154, 167, S17, B00, 1
