Date,Close,Volume
2025-03-22T00:00:00.000Z,"84,044.58","232,683,520.00"
2025-03-22T00:05:00.000Z,"84,027.49",0
2025-03-22T00:10:00.000Z,"84,077.86",0
2025-03-22T00:15:00.000Z,"84,086.37","83,359,744.00"
2025-03-22T00:20:00.000Z,"84,129.28",0
2025-03-22T00:25:00.000Z,"84,170.90","9,615,360.00"
2025-03-22T00:30:00.000Z,"84,174.66",0
2025-03-22T00:35:00.000Z,"84,182.65",0
2025-03-22T00:40:00.000Z,"84,155.82","23,402,496.00"
2025-03-22T00:45:00.000Z,"84,092.02",0
2025-03-22T00:50:00.000Z,"84,163.30","145,852,416.00"
2025-03-22T00:55:00.000Z,"84,174.43",0
2025-03-22T01:00:00.000Z,"84,192.95","25,106,432.00"
2025-03-22T01:05:00.000Z,"84,279.16",0
2025-03-22T01:10:00.000Z,"84,268.44","2,007,040.00"
2025-03-22T01:15:00.000Z,"84,256.00","20,996,096.00"
2025-03-22T01:20:00.000Z,"84,216.65",0
2025-03-22T01:25:00.000Z,"84,178.84","33,458,176.00"
2025-03-22T01:30:00.000Z,"84,099.42",0
2025-03-22T01:35:00.000Z,"83,984.74",0
2025-03-22T01:40:00.000Z,"84,010.56","154,388,480.00"
2025-03-22T01:45:00.000Z,"84,018.00",0
2025-03-22T01:50:00.000Z,"84,025.69",0
2025-03-22T01:55:00.000Z,"84,048.13","21,174,272.00"
2025-03-22T02:00:00.000Z,"84,031.41",0
2025-03-22T02:05:00.000Z,"84,104.63",0
2025-03-22T02:10:00.000Z,"84,133.31","37,570,560.00"
2025-03-22T02:15:00.000Z,"84,154.29",0
2025-03-22T02:20:00.000Z,"84,113.41","42,684,416.00"
2025-03-22T02:25:00.000Z,"84,155.57",0
2025-03-22T02:30:00.000Z,"84,194.41",0
2025-03-22T02:35:00.000Z,"84,200.25","146,794,496.00"
2025-03-22T02:40:00.000Z,"84,173.38",0
2025-03-22T02:45:00.000Z,"84,199.52","40,779,776.00"
2025-03-22T02:50:00.000Z,"84,160.94","12,181,504.00"
2025-03-22T02:55:00.000Z,"84,159.41",0
2025-03-22T03:00:00.000Z,"84,122.36",0
2025-03-22T03:05:00.000Z,"84,127.30",0
2025-03-22T03:10:00.000Z,"84,130.38","38,905,856.00"
2025-03-22T03:15:00.000Z,"84,214.80",0
2025-03-22T03:20:00.000Z,"84,207.71",0
2025-03-22T03:25:00.000Z,"84,230.70","34,082,816.00"
2025-03-22T03:30:00.000Z,"84,205.57",0
