B00, 100
B00, Trade, 85289.346, 169, S05, B00, 1
B00, Trade, 85295.827, 175, B00, S19, 1
B00, Trade, 85308.769, 170, S10, B00, 1
B00, Trade, 85320.462, 167, S19, B00, 1
B00, Trade, 85326.942, 166, S05, B00, 1
B00, Trade, 85337.538, 167, S05, B00, 1
B00, Trade, 85357.135, 168, B00, S20, 1
B00, Trade, 85359.673, 163, S24, B00, 1
B00, Trade, 85369.846, 172, S08, B00, 1
B00, Trade, 85374.942, 173, S10, B00, 1
B00, Trade, 85385.500, 165, P00, B00, 1
B00, Trade, 85400.538, 167, S13, B00, 1
B00, Trade, 85411.846, 170, S12, B00, 1
B00, Trade, 85417.846, 166, S24, B00, 1
B00, Trade, 85431.173, 169, S20, B00, 1
B00, Trade, 85436.019, 166, P00, B00, 1
B00, Trade, 85460.519, 171, S17, B00, 1
B00, Trade, 85475.865, 175, S08, B00, 1
B00, Trade, 85482.750, 172, P00, B00, 1
B00, Trade, 85501.423, 166, S08, B00, 1
B00, Trade, 85509.712, 174, S06, B00, 1
B00, Trade, 85521.173, 176, S13, B00, 1
B00, Trade, 85528.000, 171, S01, B00, 1
B00, Trade, 85536.173, 169, S21, B00, 1
B00, Trade, 85550.923, 168, S08, B00, 1
B00, Trade, 85559.519, 170, P00, B00, 1
B00, Trade, 85567.904, 165, S13, B00, 1
B00, Trade, 85579.308, 165, P00, B00, 1
B00, Trade, 85591.269, 163, S20, B00, 1
B00, Trade, 85599.269, 165, S13, B00, 1
B00, Trade, 85611.731, 163, S08, B00, 1
B00, Trade, 85622.615, 174, S08, B00, 1
B00, Trade, 85648.846, 164, B00, S24, 1
B00, Trade, 85650.538, 164, S14, B00, 1
B00, Trade, 85654.231, 167, P00, B00, 1
B00, Trade, 85680.981, 167, S11, B00, 1
B00, Trade, 85699.904, 169, B00, S22, 1
B00, Trade, 85711.058, 167, B00, S16, 1
B00, Trade, 85719.558, 172, S15, B00, 1
B00, Trade, 85730.635, 171, S03, B00, 1
B00, Trade, 85737.327, 167, P00, B00, 1
B00, Trade, 85751.462, 172, S21, B00, 1
B00, Trade, 85763.269, 174, B00, S00, 1
B00, Trade, 85766.962, 165, B00, S09, 1
B00, Trade, 85785.654, 172, S09, B00, 1
B00, Trade, 85797.712, 166, S00, B00, 1
B00, Trade, 85810.788, 165, S18, B00, 1
B00, Trade, 85819.538, 173, S13, B00, 1
B00, Trade, 85828.288, 168, S08, B00, 1
B00, Trade, 85840.865, 167, B00, S24, 1
B00, Trade, 85849.558, 174, S17, B00, 1
B00, Trade, 85863.404, 177, S12, B00, 1
B00, Trade, 85878.923, 178, S14, B00, 1
B00, Trade, 85893.962, 167, B00, S20, 1
B00, Trade, 85902.250, 173, S17, B00, 1
B00, Trade, 85914.327, 171, S14, B00, 1
B00, Trade, 85916.538, 167, S18, B00, 1
B00, Trade, 85928.269, 169, S05, B00, 1
B00, Trade, 85936.404, 170, S21, B00, 1
B00, Trade, 85958.827, 163, B00, S03, 1
B00, Trade, 85967.808, 161, S06, B00, 1
B00, Trade, 85983.962, 174, S20, B00, 1
B00, Trade, 86001.038, 175, S22, B00, 1
B00, Trade, 86011.327, 172, S09, B00, 1
B00, Trade, 86023.731, 170, B00, S13, 1
B00, Trade, 86028.250, 178, B00, S06, 1
B00, Trade, 86036.519, 172, S06, B00, 1
B00, Trade, 86052.365, 172, S22, B00, 1
B00, Trade, 86061.019, 167, S20, B00, 1
B00, Trade, 86064.404, 166, P00, B00, 1
B00, Trade, 86079.692, 172, S24, B00, 1
B00, Trade, 86088.000, 165, B00, S07, 1
B00, Trade, 86103.019, 173, S12, B00, 1
B00, Trade, 86113.558, 174, S24, B00, 1
B00, Trade, 86114.750, 169, S01, B00, 1
B00, Trade, 86128.058, 173, P00, B00, 1
