B00, 100
B00, Trade, 85107.000, 97, S20, B00, 1
B00, Trade, 85118.346, 99, S20, B00, 1
B00, Trade, 85127.712, 97, S09, B00, 1
B00, Trade, 85139.481, 101, B00, S04, 1
B00, Trade, 85149.115, 100, B00, S15, 1
B00, Trade, 85153.442, 101, B00, S24, 1
B00, Trade, 85168.077, 105, S11, B00, 1
B00, Trade, 85184.038, 98, B00, S00, 1
B00, Trade, 85199.212, 106, B00, S11, 1
B00, Trade, 85208.577, 109, B00, S00, 1
B00, Trade, 85219.942, 105, B00, S04, 1
B00, Trade, 85237.500, 99, B00, S14, 1
B00, Trade, 85239.808, 102, B00, S00, 1
B00, Trade, 85251.019, 108, P00, B00, 1
B00, Trade, 85255.558, 110, S11, B00, 1
B00, Trade, 85278.788, 102, B00, S21, 1
B00, Trade, 85283.788, 96, B00, S20, 1
B00, Trade, 85285.250, 103, S13, B00, 1
B00, Trade, 85298.500, 108, S15, B00, 1
B00, Trade, 85309.654, 100, B00, S22, 1
B00, Trade, 85316.154, 111, B00, S03, 1
B00, Trade, 85340.519, 109, B00, S24, 1
B00, Trade, 85348.596, 106, B00, S13, 1
B00, Trade, 85359.846, 121, B00, S08, 1
B00, Trade, 85368.231, 108, B00, S20, 1
B00, Trade, 85375.481, 103, B00, S22, 1
B00, Trade, 85383.096, 105, P00, B00, 1
B00, Trade, 85396.654, 102, B00, S06, 1
B00, Trade, 85411.462, 112, S19, B00, 1
B00, Trade, 85440.154, 108, S02, B00, 1
B00, Trade, 85463.558, 102, B00, S01, 1
B00, Trade, 85480.423, 98, S17, B00, 1
B00, Trade, 85504.308, 98, B00, S21, 1
B00, Trade, 85509.577, 111, B00, S18, 1
B00, Trade, 85514.673, 113, S00, B00, 1
B00, Trade, 85534.808, 107, B00, S22, 1
B00, Trade, 85535.981, 107, S24, B00, 1
B00, Trade, 85545.058, 104, B00, S08, 1
B00, Trade, 85564.385, 110, S09, B00, 1
B00, Trade, 85581.827, 101, S03, B00, 1
B00, Trade, 85584.038, 105, B00, S20, 1
B00, Trade, 85596.942, 106, B00, S09, 1
B00, Trade, 85608.038, 105, B00, S13, 1
B00, Trade, 85616.885, 112, B00, S18, 1
B00, Trade, 85629.327, 107, B00, S06, 1
B00, Trade, 85646.058, 108, S01, B00, 1
B00, Trade, 85663.538, 105, B00, S03, 1
B00, Trade, 85673.231, 106, B00, S01, 1
B00, Trade, 85674.154, 108, P00, B00, 1
B00, Trade, 85691.135, 108, B00, S04, 1
B00, Trade, 85708.981, 113, S19, B00, 1
B00, Trade, 85720.750, 111, S09, B00, 1
B00, Trade, 85732.750, 109, S21, B00, 1
B00, Trade, 85750.038, 104, B00, S08, 1
B00, Trade, 85755.269, 107, S03, B00, 1
B00, Trade, 85764.135, 113, S00, B00, 1
B00, Trade, 85786.058, 109, B00, S16, 1
B00, Trade, 85804.385, 108, S16, B00, 1
B00, Trade, 85815.538, 110, B00, S19, 1
