B00, 100
B00, Trade, 85025.673, 151, B00, S20, 1
B00, Trade, 85040.558, 153, B00, S20, 1
B00, Trade, 85060.192, 156, S05, B00, 1
B00, Trade, 85070.096, 157, B00, S20, 1
B00, Trade, 85094.212, 156, B00, S11, 1
B00, Trade, 85111.942, 156, B00, S04, 1
B00, Trade, 85117.942, 153, B00, S11, 1
B00, Trade, 85144.558, 159, S22, B00, 1
B00, Trade, 85161.788, 156, S12, B00, 1
B00, Trade, 85189.192, 160, S23, B00, 1
B00, Trade, 85198.173, 162, S07, B00, 1
B00, Trade, 85215.692, 157, B00, S23, 1
B00, Trade, 85221.231, 155, B00, S14, 1
B00, Trade, 85228.462, 163, S23, B00, 1
B00, Trade, 85238.750, 152, B00, S03, 1
B00, Trade, 85248.538, 155, S23, B00, 1
B00, Trade, 85258.808, 152, B00, S14, 1
B00, Trade, 85272.538, 162, S16, B00, 1
B00, Trade, 85289.019, 150, B00, S09, 1
B00, Trade, 85299.192, 160, S01, B00, 1
B00, Trade, 85313.731, 158, S13, B00, 1
B00, Trade, 85319.212, 159, S13, B00, 1
B00, Trade, 85339.288, 151, B00, S14, 1
B00, Trade, 85340.519, 154, S04, B00, 1
B00, Trade, 85357.731, 152, B00, S21, 1
B00, Trade, 85370.404, 154, B00, S20, 1
B00, Trade, 85387.115, 157, S00, B00, 1
B00, Trade, 85408.250, 157, B00, S15, 1
B00, Trade, 85412.423, 154, B00, S13, 1
B00, Trade, 85423.346, 156, B00, S11, 1
B00, Trade, 85425.885, 150, S20, B00, 1
B00, Trade, 85447.846, 151, B00, S16, 1
B00, Trade, 85451.519, 155, B00, S03, 1
B00, Trade, 85464.019, 159, B00, S07, 1
B00, Trade, 85484.577, 158, P00, B00, 1
B00, Trade, 85493.692, 159, S04, B00, 1
B00, Trade, 85521.654, 153, S12, B00, 1
B00, Trade, 85524.885, 150, S22, B00, 1
B00, Trade, 85537.750, 154, B00, S05, 1
B00, Trade, 85556.635, 155, B00, S16, 1
B00, Trade, 85558.192, 158, B00, S20, 1
B00, Trade, 85572.981, 150, S00, B00, 1
B00, Trade, 85586.692, 149, B00, S05, 1
B00, Trade, 85593.462, 157, S21, B00, 1
B00, Trade, 85607.135, 147, S20, B00, 1
B00, Trade, 85625.500, 160, S16, B00, 1
B00, Trade, 85652.442, 152, B00, S15, 1
B00, Trade, 85658.885, 157, S05, B00, 1
B00, Trade, 85667.519, 152, S15, B00, 1
B00, Trade, 85676.288, 157, B00, S13, 1
B00, Trade, 85706.288, 159, S04, B00, 1
B00, Trade, 85724.654, 158, S12, B00, 1
B00, Trade, 85749.788, 158, S22, B00, 1
B00, Trade, 85754.538, 155, P00, B00, 1
B00, Trade, 85774.981, 159, P00, B00, 1
B00, Trade, 85786.308, 152, S13, B00, 1
B00, Trade, 85796.327, 146, B00, S19, 1
B00, Trade, 85821.904, 159, S06, B00, 1
B00, Trade, 85841.308, 154, S00, B00, 1
B00, Trade, 85856.442, 150, B00, S03, 1
B00, Trade, 85859.731, 153, S18, B00, 1
B00, Trade, 85870.442, 150, B00, S05, 1
B00, Trade, 85883.058, 158, S06, B00, 1
B00, Trade, 85903.808, 149, B00, S05, 1
B00, Trade, 85909.365, 156, S00, B00, 1
B00, Trade, 85917.692, 162, S13, B00, 1
B00, Trade, 85933.827, 154, B00, S08, 1
B00, Trade, 85934.673, 155, S00, B00, 1
B00, Trade, 85970.442, 155, S11, B00, 1
B00, Trade, 85982.154, 151, S09, B00, 1
B00, Trade, 85996.346, 160, S12, B00, 1
B00, Trade, 86009.712, 148, B00, S17, 1
B00, Trade, 86018.827, 149, B00, S05, 1
B00, Trade, 86031.115, 158, S12, B00, 1
B00, Trade, 86044.096, 156, B00, S14, 1
B00, Trade, 86057.962, 152, B00, S01, 1
B00, Trade, 86059.327, 151, P00, B00, 1
B00, Trade, 86066.904, 148, B00, S15, 1
B00, Trade, 86080.615, 160, S12, B00, 1
B00, Trade, 86101.000, 163, S18, B00, 1
B00, Trade, 86120.769, 155, B00, S07, 1
B00, Trade, 86125.058, 152, S00, B00, 1
B00, Trade, 86127.154, 153, B00, S01, 1
B00, Trade, 86154.038, 160, S20, B00, 1
B00, Trade, 86175.827, 156, S22, B00, 1
B00, Trade, 86207.712, 154, B00, S14, 1
B00, Trade, 86210.308, 153, B00, S15, 1
B00, Trade, 86229.904, 148, B00, S15, 1
B00, Trade, 86232.250, 152, S01, B00, 1
B00, Trade, 86243.808, 154, S06, B00, 1
B00, Trade, 86251.692, 155, B00, S02, 1
B00, Trade, 86265.000, 154, P00, B00, 1
B00, Trade, 86284.788, 155, B00, S17, 1
B00, Trade, 86296.462, 154, B00, S16, 1
B00, Trade, 86309.135, 154, S12, B00, 1
B00, Trade, 86328.135, 161, S22, B00, 1
B00, Trade, 86349.212, 149, B00, S24, 1
B00, Trade, 86357.154, 157, S00, B00, 1
B00, Trade, 86381.962, 153, B00, S03, 1
B00, Trade, 86390.519, 156, S16, B00, 1
B01, 100
B01, Trade, 85251.250, 159, S02, B01, 1
B01, Trade, 85258.231, 155, B01, S20, 1
B01, Trade, 85272.077, 160, S10, B01, 1
B01, Trade, 85292.269, 159, B01, S23, 1
B01, Trade, 85304.135, 161, S18, B01, 1
B01, Trade, 85321.558, 156, S09, B01, 1
B01, Trade, 85334.269, 157, S12, B01, 1
B01, Trade, 85343.442, 157, P00, B01, 1
B01, Trade, 85358.308, 161, S24, B01, 1
B01, Trade, 85367.750, 164, B01, S15, 1
B01, Trade, 85374.654, 159, S19, B01, 1
B01, Trade, 85388.269, 151, S11, B01, 1
B01, Trade, 85394.500, 160, S14, B01, 1
B01, Trade, 85405.712, 159, S13, B01, 1
B01, Trade, 85420.135, 161, S12, B01, 1
B01, Trade, 85429.865, 157, S09, B01, 1
B01, Trade, 85441.365, 154, S14, B01, 1
B01, Trade, 85445.788, 155, S15, B01, 1
B01, Trade, 85456.385, 154, S12, B01, 1
B01, Trade, 85473.942, 157, S22, B01, 1
B01, Trade, 85477.019, 156, S20, B01, 1
B01, Trade, 85488.827, 156, P00, B01, 1
B01, Trade, 85502.192, 155, S12, B01, 1
B01, Trade, 85507.923, 157, S00, B01, 1
B01, Trade, 85513.808, 153, S07, B01, 1
B01, Trade, 85529.423, 155, S18, B01, 1
B01, Trade, 85545.135, 160, S15, B01, 1
B01, Trade, 85560.885, 158, S13, B01, 1
B01, Trade, 85564.096, 157, S06, B01, 1
B01, Trade, 85582.173, 151, S17, B01, 1
B01, Trade, 85587.442, 159, S13, B01, 1
B01, Trade, 85603.404, 149, B01, S01, 1
B01, Trade, 85622.808, 151, B01, S24, 1
B01, Trade, 85627.942, 156, S02, B01, 1
B01, Trade, 85632.923, 158, S18, B01, 1
B01, Trade, 85652.981, 154, S00, B01, 1
B01, Trade, 85665.288, 147, B01, S14, 1
B01, Trade, 85676.827, 157, S22, B01, 1
B01, Trade, 85692.615, 157, B01, S20, 1
B01, Trade, 85704.442, 159, S06, B01, 1
B01, Trade, 85716.192, 152, B01, S16, 1
B01, Trade, 85734.096, 150, B01, S20, 1
B01, Trade, 85739.038, 153, S07, B01, 1
B01, Trade, 85743.385, 152, S06, B01, 1
B01, Trade, 85758.308, 160, S01, B01, 1
B01, Trade, 85792.308, 155, S04, B01, 1
B01, Trade, 85796.615, 148, S09, B01, 1
B01, Trade, 85808.077, 150, S04, B01, 1
B01, Trade, 85822.904, 154, B01, S19, 1
B01, Trade, 85838.558, 157, S20, B01, 1
