B00, 100
B00, Trade, 85211.115, 105, B00, S17, 1
B00, Trade, 85214.192, 108, S00, B00, 1
B00, Trade, 85222.481, 105, S17, B00, 1
B00, Trade, 85246.135, 113, S19, B00, 1
B00, Trade, 85260.365, 106, S01, B00, 1
B00, Trade, 85267.038, 107, S24, B00, 1
B00, Trade, 85276.423, 104, S09, B00, 1
B00, Trade, 85284.250, 108, S07, B00, 1
B00, Trade, 85293.788, 102, S13, B00, 1
B00, Trade, 85303.500, 113, S18, B00, 1
B00, Trade, 85316.481, 111, S04, B00, 1
B00, Trade, 85328.596, 108, S01, B00, 1
B00, Trade, 85340.519, 103, S10, B00, 1
B00, Trade, 85343.115, 106, S13, B00, 1
B00, Trade, 85353.462, 108, S22, B00, 1
B00, Trade, 85361.904, 109, S09, B00, 1
B00, Trade, 85382.000, 107, B00, S20, 1
B00, Trade, 85395.423, 106, S19, B00, 1
B00, Trade, 85419.846, 110, S18, B00, 1
B00, Trade, 85426.327, 105, B00, S02, 1
B00, Trade, 85435.538, 106, B00, S03, 1
B00, Trade, 85444.538, 107, S05, B00, 1
B00, Trade, 85462.154, 103, S20, B00, 1
B00, Trade, 85469.635, 105, P00, B00, 1
B00, Trade, 85480.942, 108, P00, B00, 1
B00, Trade, 85496.212, 103, B00, S17, 1
B00, Trade, 85499.962, 109, S11, B00, 1
B00, Trade, 85507.250, 107, S05, B00, 1
B00, Trade, 85516.096, 102, S08, B00, 1
B00, Trade, 85525.115, 113, S10, B00, 1
B00, Trade, 85564.019, 110, S13, B00, 1
B00, Trade, 85572.615, 113, S21, B00, 1
B00, Trade, 85583.500, 103, S24, B00, 1
B00, Trade, 85595.462, 114, S05, B00, 1
B00, Trade, 85612.115, 111, S13, B00, 1
B00, Trade, 85621.596, 99, B00, S24, 1
B00, Trade, 85632.788, 113, B00, P01, 1
B00, Trade, 85652.135, 109, S05, B00, 1
B00, Trade, 85660.577, 108, S17, B00, 1
B00, Trade, 85680.404, 109, S09, B00, 1
B00, Trade, 85686.962, 111, B00, S09, 1
B00, Trade, 85701.154, 105, S12, B00, 1
B00, Trade, 85710.577, 115, S14, B00, 1
B00, Trade, 85716.827, 108, B00, S11, 1
B00, Trade, 85728.808, 115, S01, B00, 1
B00, Trade, 85743.385, 107, S14, B00, 1
B00, Trade, 85752.269, 109, S23, B00, 1
B00, Trade, 85760.654, 102, S18, B00, 1
B00, Trade, 85773.615, 110, S20, B00, 1
B00, Trade, 85785.481, 109, S00, B00, 1
B00, Trade, 85810.865, 104, B00, S17, 1
B00, Trade, 85821.288, 111, S01, B00, 1
B00, Trade, 85829.942, 108, S22, B00, 1
B00, Trade, 85837.096, 117, S11, B00, 1
B00, Trade, 85851.135, 112, S10, B00, 1
B00, Trade, 85856.308, 112, S12, B00, 1
B00, Trade, 85864.827, 108, S21, B00, 1
B00, Trade, 85875.346, 112, S12, B00, 1
B00, Trade, 85893.135, 111, S19, B00, 1
B00, Trade, 85894.673, 111, P00, B00, 1
B00, Trade, 85911.019, 92, S23, B00, 1
B00, Trade, 85927.596, 108, P00, B00, 1
B00, Trade, 85942.654, 106, B00, S15, 1
B00, Trade, 85957.423, 110, S20, B00, 1
B00, Trade, 85967.538, 105, B00, S24, 1
B00, Trade, 85979.885, 115, S11, B00, 1
B00, Trade, 85986.212, 112, B00, S18, 1
B00, Trade, 85999.962, 110, S24, B00, 1
B00, Trade, 86013.327, 106, S10, B00, 1
B00, Trade, 86028.808, 109, S09, B00, 1
B00, Trade, 86039.308, 109, B00, S02, 1
B00, Trade, 86067.558, 115, S04, B00, 1
B00, Trade, 86077.096, 115, S01, B00, 1
B00, Trade, 86089.404, 105, S16, B00, 1
B00, Trade, 86102.635, 114, S20, B00, 1
B00, Trade, 86113.365, 107, S23, B00, 1
B00, Trade, 86123.173, 108, S13, B00, 1
B00, Trade, 86123.654, 110, S09, B00, 1
B00, Trade, 86142.154, 104, S13, B00, 1
B00, Trade, 86154.154, 108, B00, S02, 1
B00, Trade, 86164.077, 116, B00, S09, 1
B00, Trade, 86170.135, 109, B00, S11, 1
B00, Trade, 86181.173, 114, S12, B00, 1
B00, Trade, 86185.250, 111, P00, B00, 1
B00, Trade, 86203.500, 112, S10, B00, 1
B00, Trade, 86213.000, 111, S20, B00, 1
B00, Trade, 86237.692, 102, B00, S14, 1
B00, Trade, 86238.462, 105, P00, B00, 1
B00, Trade, 86255.558, 109, S07, B00, 1
B00, Trade, 86263.365, 113, S20, B00, 1
B00, Trade, 86272.615, 111, S09, B00, 1
B00, Trade, 86279.385, 117, S23, B00, 1
B00, Trade, 86291.846, 114, P00, B00, 1
