B00, 100
B00, Trade, 84957.404, 153, B00, S13, 1
B00, Trade, 84976.635, 149, B00, S06, 1
B00, Trade, 84980.288, 154, S23, B00, 1
B00, Trade, 84998.846, 162, S14, B00, 1
B00, Trade, 85012.904, 154, B00, S24, 1
B00, Trade, 85017.269, 159, S11, B00, 1
B00, Trade, 85032.692, 139, B00, S12, 1
B00, Trade, 85035.212, 152, B00, P00, 1
B00, Trade, 85069.962, 157, P01, B00, 1
B00, Trade, 85081.923, 157, B00, S09, 1
B00, Trade, 85089.135, 159, B00, S01, 1
B00, Trade, 85110.212, 154, S06, B00, 1
B00, Trade, 85119.731, 157, S01, B00, 1
B00, Trade, 85129.442, 151, B00, S15, 1
B00, Trade, 85140.981, 152, B00, S16, 1
B00, Trade, 85146.654, 158, B00, S08, 1
B00, Trade, 85154.327, 165, S01, B00, 1
B00, Trade, 85167.250, 157, S12, B00, 1
B00, Trade, 85184.846, 159, S04, B00, 1
B00, Trade, 85191.962, 152, S01, B00, 1
B00, Trade, 85211.904, 154, B00, S19, 1
B00, Trade, 85246.942, 155, S16, B00, 1
B00, Trade, 85251.904, 155, P01, B00, 1
B00, Trade, 85281.000, 158, S13, B00, 1
B00, Trade, 85310.865, 150, B00, S03, 1
B00, Trade, 85311.673, 156, S21, B00, 1
B00, Trade, 85313.019, 158, S07, B00, 1
B00, Trade, 85332.365, 151, B00, S00, 1
B00, Trade, 85338.846, 155, S11, B00, 1
B00, Trade, 85369.788, 147, B00, S10, 1
B00, Trade, 85375.558, 149, B00, S00, 1
B00, Trade, 85389.712, 158, P01, B00, 1
B00, Trade, 85406.500, 161, S18, B00, 1
B00, Trade, 85418.962, 153, B00, S17, 1
B00, Trade, 85428.250, 158, S18, B00, 1
B00, Trade, 85439.115, 156, B00, S07, 1
B00, Trade, 85457.038, 149, B00, S15, 1
B00, Trade, 85462.308, 151, S19, B00, 1
B00, Trade, 85475.635, 157, B00, S10, 1
B00, Trade, 85503.212, 152, B00, S20, 1
B00, Trade, 85514.038, 148, B00, S19, 1
B00, Trade, 85515.442, 151, S00, B00, 1
B00, Trade, 85530.885, 153, B00, S13, 1
B00, Trade, 85534.538, 162, S15, B00, 1
B00, Trade, 85555.038, 153, B00, S14, 1
B00, Trade, 85559.327, 156, S16, B00, 1
B00, Trade, 85565.923, 158, S07, B00, 1
B00, Trade, 85583.385, 155, S07, B00, 1
