B00, 100
B00, Trade, 85161.038, 154, B00, S12, 1
B00, Trade, 85174.212, 154, B00, S12, 1
B00, Trade, 85184.250, 156, B00, S10, 1
B00, Trade, 85187.442, 155, B00, S22, 1
B00, Trade, 85206.231, 149, B00, S17, 1
B00, Trade, 85222.673, 154, B00, S21, 1
B00, Trade, 85234.462, 157, S23, B00, 1
B00, Trade, 85247.058, 157, B00, S08, 1
B00, Trade, 85275.038, 154, B00, S18, 1
B00, Trade, 85278.750, 156, B00, S10, 1
B00, Trade, 85284.346, 157, B00, S08, 1
B00, Trade, 85299.212, 151, B00, S21, 1
B00, Trade, 85312.942, 156, P01, B00, 1
B00, Trade, 85329.019, 159, B00, S14, 1
B00, Trade, 85335.000, 150, B00, S20, 1
B00, Trade, 85347.615, 151, B00, S14, 1
B00, Trade, 85358.212, 153, B00, S20, 1
B00, Trade, 85371.500, 154, B00, S12, 1
B00, Trade, 85380.923, 156, B00, S07, 1
B00, Trade, 85391.962, 154, B00, S11, 1
B00, Trade, 85396.500, 154, B00, S00, 1
B00, Trade, 85413.731, 160, S00, B00, 1
B00, Trade, 85428.519, 150, B00, S07, 1
B00, Trade, 85438.154, 152, S00, B00, 1
B00, Trade, 85447.750, 156, B00, S10, 1
B00, Trade, 85464.962, 149, B00, S13, 1
B00, Trade, 85469.942, 164, B00, S15, 1
B00, Trade, 85487.077, 156, S24, B00, 1
B00, Trade, 85496.538, 156, B00, S18, 1
B00, Trade, 85506.692, 158, B00, S23, 1
B00, Trade, 85518.077, 151, B00, S20, 1
B00, Trade, 85530.500, 154, B00, S14, 1
B00, Trade, 85542.038, 152, B00, S18, 1
B00, Trade, 85553.462, 151, S09, B00, 1
B00, Trade, 85557.769, 154, S05, B00, 1
B00, Trade, 85577.481, 150, B00, S23, 1
B00, Trade, 85587.788, 156, B00, S12, 1
B00, Trade, 85599.038, 147, B00, S02, 1
B00, Trade, 85612.981, 154, B00, S12, 1
B00, Trade, 85616.077, 154, S22, B00, 1
B00, Trade, 85627.712, 156, S01, B00, 1
B00, Trade, 85636.865, 154, B00, S12, 1
B00, Trade, 85653.635, 149, S00, B00, 1
B00, Trade, 85658.827, 152, S03, B00, 1
B00, Trade, 85664.827, 158, S21, B00, 1
B00, Trade, 85680.673, 158, B00, S20, 1
B00, Trade, 85690.769, 154, B00, S03, 1
B00, Trade, 85696.096, 156, B00, S09, 1
B00, Trade, 85737.712, 152, S18, B00, 1
B00, Trade, 85741.365, 154, B00, S02, 1
B00, Trade, 85751.788, 158, B00, S17, 1
B00, Trade, 85784.385, 153, B00, S17, 1
B00, Trade, 85785.904, 154, B00, S07, 1
