B00, 100
B00, Trade, 84981.000, 164, S22, B00, 1
B00, Trade, 84992.481, 163, S15, B00, 1
B00, Trade, 85014.154, 167, S03, B00, 1
B00, Trade, 85032.500, 166, S17, B00, 1
B00, Trade, 85046.192, 167, S14, B00, 1
B00, Trade, 85066.885, 169, S04, B00, 1
B00, Trade, 85086.058, 159, B00, S22, 1
B00, Trade, 85102.923, 164, B00, S04, 1
B00, Trade, 85108.981, 165, P01, B00, 1
B00, Trade, 85133.154, 165, B00, S04, 1
B00, Trade, 85141.692, 164, B00, S13, 1
B00, Trade, 85159.865, 167, S07, B00, 1
B00, Trade, 85168.096, 167, B00, S12, 1
B00, Trade, 85174.058, 167, S02, B00, 1
B00, Trade, 85198.019, 162, B00, S04, 1
B00, Trade, 85200.750, 170, S03, B00, 1
B00, Trade, 85207.269, 168, B00, S05, 1
B00, Trade, 85281.442, 170, S06, B00, 1
B00, Trade, 85288.846, 163, B00, S01, 1
B00, Trade, 85294.538, 172, S02, B00, 1
B00, Trade, 85324.173, 165, B00, S13, 1
B00, Trade, 85351.538, 174, S16, B00, 1
B00, Trade, 85367.577, 161, B00, S22, 1
B00, Trade, 85369.808, 164, S14, B00, 1
B00, Trade, 85378.038, 163, S04, B00, 1
B00, Trade, 85418.442, 174, B00, S17, 1
B00, Trade, 85424.827, 168, P01, B00, 1
B00, Trade, 85434.365, 167, B00, S08, 1
B00, Trade, 85454.077, 163, S01, B00, 1
B00, Trade, 85467.192, 168, B00, S00, 1
B00, Trade, 85486.846, 169, B00, S24, 1
B00, Trade, 85489.904, 167, B00, S02, 1
B00, Trade, 85495.019, 176, S16, B00, 1
B00, Trade, 85517.288, 166, B00, S09, 1
B00, Trade, 85519.865, 171, S14, B00, 1
B00, Trade, 85540.442, 175, P01, B00, 1
B00, Trade, 85553.231, 160, S23, B00, 1
B00, Trade, 85563.673, 176, S10, B00, 1
B00, Trade, 85579.750, 174, B00, S06, 1
B00, Trade, 85596.288, 169, B00, S17, 1
B00, Trade, 85612.385, 171, B00, S02, 1
B00, Trade, 85621.212, 166, S00, B00, 1
B00, Trade, 85631.712, 168, B00, S24, 1
B00, Trade, 85635.365, 170, S19, B00, 1
B00, Trade, 85657.000, 164, B00, S17, 1
B00, Trade, 85665.558, 166, B00, S12, 1
B00, Trade, 85677.096, 165, S01, B00, 1
B00, Trade, 85697.058, 162, B00, S09, 1
B00, Trade, 85722.231, 169, S16, B00, 1
B00, Trade, 85735.769, 163, S23, B00, 1
B00, Trade, 85741.019, 169, B00, S13, 1
B00, Trade, 85761.135, 165, B00, S22, 1
B00, Trade, 85766.673, 178, S09, B00, 1
B00, Trade, 85788.692, 166, B00, S12, 1
B00, Trade, 85797.904, 165, B00, S12, 1
B00, Trade, 85804.288, 166, B00, S11, 1
B00, Trade, 85809.269, 173, S10, B00, 1
B00, Trade, 85823.942, 168, B00, S09, 1
B00, Trade, 85831.692, 165, B00, S05, 1
B00, Trade, 85839.692, 171, P01, B00, 1
B00, Trade, 85865.942, 180, S10, B00, 1
B00, Trade, 85888.981, 165, P01, B00, 1
B00, Trade, 85898.577, 164, B00, S01, 1
B00, Trade, 85915.173, 167, B00, S12, 1
B00, Trade, 85916.827, 170, S05, B00, 1
B00, Trade, 85933.462, 165, B00, S24, 1
B00, Trade, 85953.442, 162, B00, S21, 1
B00, Trade, 85956.731, 179, S14, B00, 1
B00, Trade, 85978.442, 171, S11, B00, 1
B00, Trade, 85989.096, 165, B00, S19, 1
B00, Trade, 85994.885, 176, P01, B00, 1
B00, Trade, 86007.808, 165, B00, S15, 1
B00, Trade, 86038.231, 169, B00, S13, 1
B00, Trade, 86042.365, 169, S01, B00, 1
B00, Trade, 86059.135, 165, B00, S03, 1
B00, Trade, 86066.846, 168, S07, B00, 1
B00, Trade, 86081.423, 166, B00, S23, 1
B00, Trade, 86084.154, 168, B00, S12, 1
B00, Trade, 86117.481, 178, S22, B00, 1
B00, Trade, 86131.481, 168, B00, S05, 1
B00, Trade, 86137.596, 167, P01, B00, 1
B00, Trade, 86171.538, 169, S12, B00, 1
B00, Trade, 86179.615, 168, B00, S17, 1
B00, Trade, 86195.462, 166, S11, B00, 1
B00, Trade, 86209.000, 171, B00, S11, 1
B00, Trade, 86219.750, 167, S13, B00, 1
B00, Trade, 86230.712, 166, B00, S01, 1
B00, Trade, 86246.077, 166, B00, S15, 1
B00, Trade, 86261.462, 168, S21, B00, 1
B00, Trade, 86268.365, 162, S09, B00, 1
B00, Trade, 86280.827, 166, P01, B00, 1
B00, Trade, 86286.077, 167, S20, B00, 1
B00, Trade, 86310.885, 170, B00, S12, 1
B00, Trade, 86316.288, 165, B00, S02, 1
B00, Trade, 86330.212, 167, S16, B00, 1
B00, Trade, 86350.519, 171, S05, B00, 1
B00, Trade, 86363.769, 168, B00, S12, 1
B00, Trade, 86370.231, 166, P01, B00, 1
B00, Trade, 86387.673, 166, B00, S13, 1
B00, Trade, 86393.308, 170, S18, B00, 1
B01, 100
B01, Trade, 85045.885, 167, S07, B01, 1
B01, Trade, 85060.923, 164, B01, S22, 1
B01, Trade, 85075.615, 171, S20, B01, 1
B01, Trade, 85092.308, 165, B01, S24, 1
B01, Trade, 85106.192, 161, B01, S13, 1
B01, Trade, 85107.058, 163, S16, B01, 1
B01, Trade, 85131.192, 166, B01, S13, 1
B01, Trade, 85133.346, 166, S21, B01, 1
B01, Trade, 85146.173, 166, S00, B01, 1
B01, Trade, 85166.231, 167, B01, S09, 1
B01, Trade, 85176.038, 167, B01, S12, 1
B01, Trade, 85188.731, 166, S11, B01, 1
B01, Trade, 85207.385, 169, S21, B01, 1
B01, Trade, 85220.673, 171, S23, B01, 1
B01, Trade, 85221.577, 170, S05, B01, 1
B01, Trade, 85245.327, 162, S21, B01, 1
B01, Trade, 85260.077, 168, S01, B01, 1
B01, Trade, 85276.173, 161, S07, B01, 1
B01, Trade, 85303.769, 175, S20, B01, 1
B01, Trade, 85320.615, 168, B01, S09, 1
B01, Trade, 85337.827, 165, B01, S07, 1
B01, Trade, 85347.808, 171, S07, B01, 1
B01, Trade, 85358.038, 168, B01, S12, 1
B01, Trade, 85364.788, 170, S11, B01, 1
B01, Trade, 85384.288, 159, B01, S04, 1
B01, Trade, 85403.346, 169, S11, B01, 1
B01, Trade, 85423.769, 164, B01, S02, 1
B01, Trade, 85435.577, 165, B01, S04, 1
B01, Trade, 85438.115, 168, S14, B01, 1
B01, Trade, 85450.346, 172, S10, B01, 1
B01, Trade, 85466.731, 169, S23, B01, 1
B01, Trade, 85478.635, 167, S17, B01, 1
B01, Trade, 85490.712, 164, B01, S22, 1
B01, Trade, 85497.981, 169, S05, B01, 1
