B00, 100
B00, Trade, 85241.538, 109, S14, B00, 1
B00, Trade, 85251.962, 110, S12, B00, 1
B00, Trade, 85267.808, 100, B00, S18, 1
B00, Trade, 85271.308, 111, S04, B00, 1
B00, Trade, 85277.346, 107, S02, B00, 1
B00, Trade, 85285.558, 111, S00, B00, 1
B00, Trade, 85292.288, 110, S20, B00, 1
B00, Trade, 85312.750, 103, S07, B00, 1
B00, Trade, 85328.481, 110, S23, B00, 1
B00, Trade, 85336.827, 100, S01, B00, 1
B00, Trade, 85353.731, 105, S02, B00, 1
B00, Trade, 85363.154, 107, S03, B00, 1
B00, Trade, 85371.173, 110, S09, B00, 1
B00, Trade, 85374.808, 109, S20, B00, 1
B00, Trade, 85384.673, 107, S12, B00, 1
B00, Trade, 85399.962, 103, S13, B00, 1
B00, Trade, 85406.596, 110, S11, B00, 1
B00, Trade, 85414.365, 109, B00, S14, 1
B00, Trade, 85436.269, 111, B00, S13, 1
B00, Trade, 85446.365, 103, S06, B00, 1
B00, Trade, 85467.769, 114, S02, B00, 1
B00, Trade, 85482.192, 98, B00, S10, 1
B00, Trade, 85495.500, 105, B00, S15, 1
B00, Trade, 85509.769, 110, B00, S24, 1
B00, Trade, 85520.212, 106, S18, B00, 1
B00, Trade, 85527.481, 113, S07, B00, 1
B00, Trade, 85542.096, 105, S00, B00, 1
B00, Trade, 85544.058, 110, S19, B00, 1
B00, Trade, 85560.500, 104, P00, B00, 1
B00, Trade, 85590.077, 112, P00, B00, 1
B00, Trade, 85596.423, 109, S07, B00, 1
B00, Trade, 85602.654, 105, S22, B00, 1
B00, Trade, 85624.673, 106, S01, B00, 1
B00, Trade, 85635.404, 112, S20, B00, 1
B00, Trade, 85644.962, 112, B00, S09, 1
B00, Trade, 85659.462, 100, S14, B00, 1
B00, Trade, 85671.712, 104, S01, B00, 1
B00, Trade, 85677.981, 103, S04, B00, 1
B00, Trade, 85687.288, 112, B00, S03, 1
B00, Trade, 85701.885, 107, S14, B00, 1
B00, Trade, 85717.423, 114, B00, S17, 1
B00, Trade, 85728.923, 104, S04, B00, 1
B00, Trade, 85736.750, 110, S18, B00, 1
