B00, 100
B00, Trade, 84969.885, 168, S16, B00, 1
B00, Trade, 84991.135, 165, S11, B00, 1
B00, Trade, 84999.077, 164, B00, S19, 1
B00, Trade, 85010.808, 162, B00, S15, 1
B00, Trade, 85025.865, 161, S13, B00, 1
B00, Trade, 85036.769, 159, B00, S20, 1
B00, Trade, 85050.519, 166, S23, B00, 1
B00, Trade, 85055.731, 165, B00, S20, 1
B00, Trade, 85067.519, 165, B00, S15, 1
B00, Trade, 85081.462, 175, S06, B00, 1
B00, Trade, 85091.654, 163, B00, S24, 1
B00, Trade, 85120.096, 163, P00, B00, 1
B00, Trade, 85124.654, 165, S09, B00, 1
B00, Trade, 85145.769, 161, B00, S05, 1
B00, Trade, 85161.827, 161, B00, S04, 1
B00, Trade, 85164.904, 163, P00, B00, 1
B00, Trade, 85201.365, 170, B00, S19, 1
B00, Trade, 85219.269, 166, S21, B00, 1
B00, Trade, 85231.596, 171, S03, B00, 1
B00, Trade, 85242.865, 170, B00, S02, 1
B00, Trade, 85250.596, 162, B00, S17, 1
B00, Trade, 85255.731, 174, S08, B00, 1
B00, Trade, 85268.577, 166, B00, S18, 1
B00, Trade, 85278.308, 175, S04, B00, 1
B00, Trade, 85292.596, 168, B00, S14, 1
B00, Trade, 85311.135, 169, S20, B00, 1
B00, Trade, 85336.692, 166, B00, S03, 1
B00, Trade, 85341.481, 169, B00, S01, 1
B00, Trade, 85350.577, 165, B00, S12, 1
B00, Trade, 85353.750, 166, P00, B00, 1
B00, Trade, 85374.212, 165, B00, S04, 1
B00, Trade, 85391.538, 166, S17, B00, 1
B00, Trade, 85402.923, 168, S23, B00, 1
B00, Trade, 85423.865, 161, B00, S19, 1
B00, Trade, 85432.096, 165, S18, B00, 1
B00, Trade, 85441.192, 167, B00, S17, 1
B00, Trade, 85459.519, 163, B00, S02, 1
B00, Trade, 85472.346, 171, B00, S19, 1
B00, Trade, 85481.346, 169, P00, B00, 1
B00, Trade, 85495.904, 161, B00, S01, 1
B00, Trade, 85499.308, 165, S12, B00, 1
