B00, 100
B00, Trade, 84981.058, 100, S04, B00, 1
B00, Trade, 84991.288, 99, B00, S12, 1
B00, Trade, 85001.808, 100, B00, S18, 1
B00, Trade, 85008.212, 99, B00, S17, 1
B00, Trade, 85018.000, 113, B00, S00, 1
B00, Trade, 85031.808, 100, B00, S17, 1
B00, Trade, 85045.442, 101, S02, B00, 1
B00, Trade, 85061.462, 101, B00, S03, 1
B00, Trade, 85065.673, 100, B00, S19, 1
B00, Trade, 85089.231, 101, B00, S22, 1
B00, Trade, 85109.596, 104, B00, S23, 1
B00, Trade, 85127.077, 96, B00, S01, 1
B00, Trade, 85127.962, 99, S07, B00, 1
B00, Trade, 85150.981, 105, S04, B00, 1
B00, Trade, 85157.846, 101, S16, B00, 1
B00, Trade, 85170.288, 99, S10, B00, 1
B00, Trade, 85197.731, 99, B00, S17, 1
B00, Trade, 85210.192, 107, S22, B00, 1
B00, Trade, 85230.750, 112, S10, B00, 1
B00, Trade, 85240.904, 101, B00, S14, 1
B00, Trade, 85244.635, 109, S12, B00, 1
B00, Trade, 85252.769, 111, S21, B00, 1
B00, Trade, 85272.846, 103, S22, B00, 1
B00, Trade, 85277.596, 97, B00, S23, 1
B00, Trade, 85293.808, 103, S13, B00, 1
B00, Trade, 85307.423, 112, S21, B00, 1
B00, Trade, 85319.231, 108, S08, B00, 1
B00, Trade, 85331.808, 105, B00, S11, 1
B00, Trade, 85334.596, 108, S04, B00, 1
B00, Trade, 85352.500, 102, B00, S18, 1
B00, Trade, 85368.558, 104, B00, S13, 1
B00, Trade, 85374.269, 105, S20, B00, 1
B00, Trade, 85392.923, 101, B00, S01, 1
B00, Trade, 85395.827, 109, S03, B00, 1
B00, Trade, 85410.115, 102, S09, B00, 1
B00, Trade, 85446.750, 105, S01, B00, 1
B00, Trade, 85458.788, 112, S02, B00, 1
B00, Trade, 85478.981, 110, S15, B00, 1
B00, Trade, 85484.692, 104, B00, S22, 1
B00, Trade, 85501.423, 99, B00, S01, 1
B00, Trade, 85512.212, 111, S07, B00, 1
B00, Trade, 85528.904, 106, B00, S17, 1
B00, Trade, 85537.558, 104, S15, B00, 1
B00, Trade, 85553.077, 107, B00, S06, 1
B00, Trade, 85572.596, 108, S08, B00, 1
B00, Trade, 85590.846, 109, B00, S23, 1
B00, Trade, 85618.942, 106, P00, B00, 1
B00, Trade, 85634.173, 115, S08, B00, 1
B00, Trade, 85678.731, 103, B00, S23, 1
B00, Trade, 85695.885, 112, S01, B00, 1
B00, Trade, 85718.885, 107, B00, S06, 1
B00, Trade, 85733.827, 103, S04, B00, 1
B00, Trade, 85747.596, 114, S22, B00, 1
B00, Trade, 85762.481, 107, B00, S24, 1
B00, Trade, 85771.481, 107, P00, B00, 1
B00, Trade, 85793.058, 102, B00, S18, 1
B00, Trade, 85802.385, 111, S15, B00, 1
B00, Trade, 85805.519, 110, S21, B00, 1
B00, Trade, 85835.654, 107, B00, S04, 1
B00, Trade, 85849.462, 111, S13, B00, 1
B00, Trade, 85867.173, 104, B00, S00, 1
B00, Trade, 85867.712, 106, P00, B00, 1
B00, Trade, 85886.192, 108, B00, S11, 1
B00, Trade, 85892.712, 111, S12, B00, 1
B00, Trade, 85912.231, 108, B00, S00, 1
B00, Trade, 85913.365, 108, B00, S14, 1
B00, Trade, 85919.750, 114, B00, S23, 1
B00, Trade, 85937.077, 112, P00, B00, 1
B00, Trade, 85950.212, 106, B00, S01, 1
B00, Trade, 85993.058, 102, B00, S11, 1
B00, Trade, 86003.346, 110, S13, B00, 1
B00, Trade, 86004.846, 107, B00, S02, 1
B00, Trade, 86025.519, 102, B00, S14, 1
B00, Trade, 86032.865, 107, S12, B00, 1
B00, Trade, 86043.288, 112, S01, B00, 1
B00, Trade, 86044.731, 111, S13, B00, 1
B00, Trade, 86061.481, 112, B00, S18, 1
B00, Trade, 86079.288, 106, B00, S15, 1
B00, Trade, 86111.308, 106, S21, B00, 1
B00, Trade, 86122.692, 105, P00, B00, 1
B00, Trade, 86131.885, 110, B00, S06, 1
B00, Trade, 86135.077, 121, S22, B00, 1
B00, Trade, 86150.788, 110, B00, S17, 1
B00, Trade, 86159.808, 109, S15, B00, 1
B00, Trade, 86165.308, 111, S07, B00, 1
B00, Trade, 86197.192, 105, B00, S03, 1
B00, Trade, 86221.192, 115, S12, B00, 1
B00, Trade, 86232.538, 112, P00, B00, 1
B00, Trade, 86238.923, 112, S04, B00, 1
B00, Trade, 86258.462, 109, B00, S09, 1
B00, Trade, 86270.423, 110, B00, S00, 1
B00, Trade, 86273.173, 117, S16, B00, 1
B00, Trade, 86287.885, 106, B00, S00, 1
B00, Trade, 86300.442, 106, B00, S00, 1
B00, Trade, 86300.750, 108, S07, B00, 1
B00, Trade, 86331.115, 115, S00, B00, 1
B00, Trade, 86349.269, 119, S03, B00, 1
B00, Trade, 86356.596, 113, S07, B00, 1
B00, Trade, 86381.788, 112, S21, B00, 1
B00, Trade, 86399.154, 109, S19, B00, 1
B01, 100
B01, Trade, 85066.577, 96, B01, S23, 1
B01, Trade, 85070.077, 102, S16, B01, 1
B01, Trade, 85077.731, 99, S14, B01, 1
B01, Trade, 85102.923, 98, S02, B01, 1
