B00, 100
B00, Trade, 84903.269, 170, S24, B00, 1
B00, Trade, 84935.827, 166, S17, B00, 1
B00, Trade, 84951.327, 169, S06, B00, 1
B00, Trade, 84963.923, 168, B00, S14, 1
B00, Trade, 84982.846, 171, S00, B00, 1
B00, Trade, 84998.788, 162, B00, S04, 1
B00, Trade, 85017.346, 166, S17, B00, 1
B00, Trade, 85040.865, 163, S10, B00, 1
B00, Trade, 85052.904, 167, B00, S24, 1
B00, Trade, 85063.538, 164, B00, S18, 1
B00, Trade, 85069.788, 166, S17, B00, 1
B00, Trade, 85081.750, 165, S15, B00, 1
B00, Trade, 85098.596, 167, B00, S18, 1
B00, Trade, 85107.750, 165, S12, B00, 1
B00, Trade, 85151.327, 166, S20, B00, 1
B00, Trade, 85154.904, 174, S23, B00, 1
B00, Trade, 85174.865, 161, S01, B00, 1
B00, Trade, 85182.788, 158, B00, S18, 1
B00, Trade, 85193.038, 168, P00, B00, 1
B00, Trade, 85198.173, 167, S21, B00, 1
B00, Trade, 85205.385, 163, B00, S08, 1
B00, Trade, 85240.827, 171, S12, B00, 1
B00, Trade, 85247.096, 170, B00, S24, 1
B00, Trade, 85267.481, 162, B00, S01, 1
B00, Trade, 85271.558, 161, S10, B00, 1
B00, Trade, 85297.423, 171, S00, B00, 1
B00, Trade, 85304.288, 165, B00, S06, 1
B00, Trade, 85320.308, 165, B00, S21, 1
B00, Trade, 85333.462, 168, S00, B00, 1
B00, Trade, 85346.519, 162, B00, S01, 1
B00, Trade, 85358.865, 182, P00, B00, 1
B00, Trade, 85373.596, 167, B00, S15, 1
B00, Trade, 85387.423, 171, S10, B00, 1
B00, Trade, 85406.192, 165, B00, S24, 1
B00, Trade, 85430.365, 170, S01, B00, 1
B00, Trade, 85445.096, 174, S11, B00, 1
B00, Trade, 85465.596, 167, B00, S02, 1
B00, Trade, 85482.019, 167, S23, B00, 1
B00, Trade, 85498.058, 167, B00, S23, 1
B00, Trade, 85503.365, 173, B00, S04, 1
B00, Trade, 85520.481, 181, B00, S08, 1
B00, Trade, 85524.596, 166, S05, B00, 1
B00, Trade, 85553.327, 174, S06, B00, 1
B00, Trade, 85575.327, 166, B00, S21, 1
B00, Trade, 85583.808, 176, S13, B00, 1
B00, Trade, 85593.750, 164, S15, B00, 1
B00, Trade, 85613.058, 165, B00, S15, 1
B00, Trade, 85617.962, 169, B00, S21, 1
B00, Trade, 85643.135, 175, S18, B00, 1
B00, Trade, 85649.096, 172, B00, S08, 1
B00, Trade, 85664.192, 177, B00, S12, 1
B00, Trade, 85677.077, 163, B00, S13, 1
B00, Trade, 85689.288, 176, S20, B00, 1
B00, Trade, 85700.038, 168, B00, S05, 1
B00, Trade, 85705.519, 171, B00, S18, 1
B00, Trade, 85722.269, 163, B00, S23, 1
B00, Trade, 85740.423, 176, S20, B00, 1
B00, Trade, 85771.750, 174, S05, B00, 1
B00, Trade, 85792.154, 171, S11, B00, 1
B00, Trade, 85796.135, 169, B00, S05, 1
B00, Trade, 85810.846, 174, B00, S21, 1
B00, Trade, 85830.904, 169, S15, B00, 1
B00, Trade, 85844.712, 171, B00, S17, 1
B00, Trade, 85854.481, 171, S20, B00, 1
B00, Trade, 85892.250, 173, S10, B00, 1
B00, Trade, 85899.808, 166, B00, S10, 1
B00, Trade, 85907.192, 163, S09, B00, 1
B00, Trade, 85927.942, 174, S19, B00, 1
B00, Trade, 85944.154, 168, B00, S15, 1
B00, Trade, 85951.808, 164, B00, S07, 1
B00, Trade, 85965.231, 164, B00, S16, 1
B00, Trade, 85984.192, 164, B00, S17, 1
B00, Trade, 85992.269, 172, S11, B00, 1
B00, Trade, 86004.077, 179, S18, B00, 1
B00, Trade, 86023.019, 164, B00, S19, 1
B00, Trade, 86031.096, 170, S21, B00, 1
B00, Trade, 86051.923, 171, B00, S24, 1
B00, Trade, 86062.923, 166, B00, S18, 1
B00, Trade, 86068.231, 175, S10, B00, 1
B00, Trade, 86078.019, 176, B00, S00, 1
B00, Trade, 86097.173, 173, S10, B00, 1
B00, Trade, 86114.538, 170, B00, S22, 1
B00, Trade, 86123.462, 167, S11, B00, 1
B00, Trade, 86126.865, 164, B00, S24, 1
B00, Trade, 86146.058, 170, S16, B00, 1
B00, Trade, 86161.250, 167, S02, B00, 1
B00, Trade, 86178.154, 173, S07, B00, 1
B00, Trade, 86194.846, 168, B00, S16, 1
B00, Trade, 86212.981, 169, S21, B00, 1
B00, Trade, 86233.404, 168, S20, B00, 1
B00, Trade, 86299.654, 158, B00, S14, 1
B00, Trade, 86302.154, 165, S19, B00, 1
B00, Trade, 86316.538, 173, S16, B00, 1
B00, Trade, 86334.077, 162, S04, B00, 1
B00, Trade, 86347.654, 168, B00, S15, 1
B00, Trade, 86355.154, 167, B00, S07, 1
B00, Trade, 86366.250, 165, B00, S18, 1
