B00, 100
B00, Trade, 84977.500, 104, B00, S24, 1
B00, Trade, 84980.423, 106, P01, B00, 1
B00, Trade, 84997.212, 108, S17, B00, 1
B00, Trade, 85014.731, 106, B00, S24, 1
B00, Trade, 85031.981, 97, B00, S22, 1
B00, Trade, 85034.827, 106, S01, B00, 1
B00, Trade, 85056.904, 103, B00, S07, 1
B00, Trade, 85079.577, 105, S10, B00, 1
B00, Trade, 85098.212, 111, S00, B00, 1
B00, Trade, 85106.404, 104, B00, S15, 1
B00, Trade, 85116.731, 104, B00, S23, 1
B00, Trade, 85136.923, 110, P01, B00, 1
B00, Trade, 85149.885, 107, B00, S21, 1
B00, Trade, 85163.692, 104, B00, S10, 1
B00, Trade, 85171.365, 110, S13, B00, 1
B00, Trade, 85185.481, 107, S08, B00, 1
B00, Trade, 85193.731, 109, P01, B00, 1
B00, Trade, 85209.923, 104, B00, S23, 1
B00, Trade, 85224.385, 106, S13, B00, 1
B00, Trade, 85241.269, 107, S22, B00, 1
B00, Trade, 85249.712, 107, B00, S23, 1
B00, Trade, 85266.788, 109, S19, B00, 1
B00, Trade, 85272.192, 99, P01, B00, 1
B00, Trade, 85300.865, 108, S20, B00, 1
B00, Trade, 85309.654, 106, S11, B00, 1
B00, Trade, 85324.135, 108, B00, S10, 1
B00, Trade, 85341.904, 104, B00, S22, 1
B00, Trade, 85351.712, 105, S13, B00, 1
B00, Trade, 85354.865, 110, S17, B00, 1
B00, Trade, 85379.462, 101, S13, B00, 1
B00, Trade, 85389.365, 110, S09, B00, 1
B00, Trade, 85399.288, 105, B00, S22, 1
B00, Trade, 85427.442, 112, S13, B00, 1
B00, Trade, 85443.981, 106, B00, S07, 1
B00, Trade, 85464.538, 102, B00, S06, 1
B00, Trade, 85469.327, 111, S07, B00, 1
B00, Trade, 85488.865, 100, B00, S15, 1
B00, Trade, 85492.558, 104, S22, B00, 1
B00, Trade, 85502.000, 100, B00, S24, 1
B00, Trade, 85510.481, 103, S03, B00, 1
B00, Trade, 85526.865, 104, B00, S24, 1
B00, Trade, 85547.981, 103, S20, B00, 1
B00, Trade, 85562.962, 96, B00, S23, 1
B00, Trade, 85582.673, 99, S13, B00, 1
B00, Trade, 85604.673, 104, B00, S05, 1
B00, Trade, 85614.231, 105, S19, B00, 1
B00, Trade, 85630.904, 108, S22, B00, 1
B00, Trade, 85644.442, 104, B00, S21, 1
B00, Trade, 85658.865, 106, S02, B00, 1
B00, Trade, 85683.019, 110, B00, P00, 1
B00, Trade, 85686.577, 108, B00, S23, 1
B00, Trade, 85697.885, 105, P01, B00, 1
B00, Trade, 85718.769, 100, B00, S22, 1
B00, Trade, 85751.577, 109, S17, B00, 1
B00, Trade, 85760.269, 100, B00, S10, 1
B00, Trade, 85773.269, 111, S18, B00, 1
B00, Trade, 85792.577, 101, B00, S23, 1
B00, Trade, 85822.558, 105, S13, B00, 1
B00, Trade, 85824.788, 102, S08, B00, 1
B00, Trade, 85843.635, 107, S00, B00, 1
B00, Trade, 85855.654, 109, B00, S11, 1
B00, Trade, 85874.981, 103, S23, B00, 1
B00, Trade, 85892.327, 110, B00, S23, 1
B00, Trade, 85900.250, 103, B00, S22, 1
B00, Trade, 85910.058, 102, B00, S12, 1
B00, Trade, 85918.923, 106, S20, B00, 1
B00, Trade, 85928.154, 104, B00, S10, 1
B00, Trade, 85941.481, 105, B00, S21, 1
B00, Trade, 85944.404, 113, S18, B00, 1
B00, Trade, 85959.692, 98, B00, S15, 1
B00, Trade, 85973.327, 111, P01, B00, 1
B00, Trade, 85978.173, 107, S06, B00, 1
B00, Trade, 85999.712, 104, B00, S00, 1
B00, Trade, 86006.596, 105, S10, B00, 1
B00, Trade, 86041.538, 104, S23, B00, 1
B00, Trade, 86067.577, 104, B00, S15, 1
B00, Trade, 86068.865, 107, S18, B00, 1
B00, Trade, 86091.635, 103, S02, B00, 1
B00, Trade, 86103.596, 104, B00, S15, 1
B00, Trade, 86116.288, 104, S18, B00, 1
B00, Trade, 86128.904, 101, B00, S07, 1
B00, Trade, 86143.288, 104, B00, S20, 1
B00, Trade, 86155.058, 107, S12, B00, 1
B00, Trade, 86175.692, 106, S23, B00, 1
B00, Trade, 86203.154, 112, B00, S03, 1
B00, Trade, 86216.500, 108, S21, B00, 1
B00, Trade, 86233.942, 102, S24, B00, 1
B00, Trade, 86257.519, 98, B00, S21, 1
B00, Trade, 86261.558, 114, S08, B00, 1
B00, Trade, 86272.942, 106, B00, S13, 1
B00, Trade, 86287.673, 107, B00, S01, 1
B00, Trade, 86289.000, 105, S19, B00, 1
B00, Trade, 86301.712, 113, B00, S13, 1
B00, Trade, 86314.212, 108, B00, S24, 1
