B00, 100
B00, Trade, 85038.865, 136, S05, B00, 1
B00, Trade, 85051.923, 133, S10, B00, 1
B00, Trade, 85070.000, 134, B00, S21, 1
B00, Trade, 85080.404, 128, B00, S10, 1
B00, Trade, 85090.808, 131, S05, B00, 1
B00, Trade, 85098.962, 136, B00, S12, 1
B00, Trade, 85113.154, 130, B00, S12, 1
B00, Trade, 85129.135, 128, B00, S11, 1
B00, Trade, 85142.038, 132, S20, B00, 1
B00, Trade, 85156.038, 129, B00, S14, 1
B00, Trade, 85200.481, 127, B00, S15, 1
B00, Trade, 85212.308, 128, S19, B00, 1
B00, Trade, 85221.288, 130, B00, S18, 1
B00, Trade, 85232.500, 137, S05, B00, 1
B00, Trade, 85248.827, 123, B00, S06, 1
B00, Trade, 85258.423, 126, S24, B00, 1
B00, Trade, 85271.077, 133, B00, S03, 1
B00, Trade, 85285.404, 126, B00, S19, 1
B00, Trade, 85301.231, 136, S13, B00, 1
B00, Trade, 85315.904, 135, B00, S07, 1
B00, Trade, 85330.365, 131, B00, S15, 1
B00, Trade, 85335.615, 132, B00, S18, 1
B00, Trade, 85371.038, 135, S22, B00, 1
B00, Trade, 85380.231, 129, B00, S03, 1
B00, Trade, 85385.288, 127, B00, S22, 1
B00, Trade, 85413.692, 133, S20, B00, 1
B00, Trade, 85419.846, 123, B00, S02, 1
B00, Trade, 85430.404, 135, S23, B00, 1
B00, Trade, 85443.538, 129, B00, S12, 1
B00, Trade, 85450.538, 132, B00, S09, 1
B00, Trade, 85453.327, 126, S24, B00, 1
B00, Trade, 85465.904, 125, B00, S19, 1
B00, Trade, 85476.519, 131, P00, B00, 1
B00, Trade, 85490.750, 128, B00, S19, 1
B00, Trade, 85501.942, 123, B00, S11, 1
B00, Trade, 85511.000, 129, S22, B00, 1
B00, Trade, 85527.827, 130, S13, B00, 1
B00, Trade, 85539.019, 125, B00, S20, 1
B00, Trade, 85555.519, 123, B00, S15, 1
B00, Trade, 85565.962, 135, P00, B00, 1
B00, Trade, 85577.923, 130, B00, S18, 1
B00, Trade, 85592.385, 129, B00, S14, 1
B00, Trade, 85594.923, 128, B00, S16, 1
B00, Trade, 85608.058, 136, B00, S17, 1
B00, Trade, 85631.365, 129, S17, B00, 1
B00, Trade, 85636.577, 131, S12, B00, 1
B00, Trade, 85653.462, 126, B00, S12, 1
B00, Trade, 85666.346, 126, B00, S23, 1
B00, Trade, 85687.058, 125, B00, S07, 1
B00, Trade, 85688.212, 121, B00, S11, 1
B00, Trade, 85715.577, 134, B00, S19, 1
B00, Trade, 85733.288, 131, B00, S23, 1
B00, Trade, 85754.154, 129, B00, S10, 1
B00, Trade, 85760.596, 136, S03, B00, 1
B00, Trade, 85772.962, 128, B00, S09, 1
B00, Trade, 85780.019, 131, P00, B00, 1
B00, Trade, 85796.731, 128, S21, B00, 1
B00, Trade, 85814.654, 131, B00, S17, 1
B00, Trade, 85831.904, 131, B00, S10, 1
B00, Trade, 85840.519, 128, B00, S15, 1
B00, Trade, 85855.731, 131, B00, S11, 1
B00, Trade, 85864.423, 134, S01, B00, 1
B00, Trade, 85870.904, 131, S22, B00, 1
B00, Trade, 85894.865, 130, S24, B00, 1
B00, Trade, 85897.904, 130, B00, S11, 1
B00, Trade, 85911.346, 133, S05, B00, 1
B00, Trade, 85940.538, 131, B00, S06, 1
B00, Trade, 85956.192, 133, B00, S12, 1
B00, Trade, 85973.346, 133, B00, S10, 1
B00, Trade, 85979.269, 133, P00, B00, 1
B00, Trade, 85993.885, 125, B00, S02, 1
B00, Trade, 86006.308, 132, S17, B00, 1
B00, Trade, 86033.365, 138, S19, B00, 1
B00, Trade, 86044.442, 129, B00, S06, 1
B00, Trade, 86058.962, 127, P00, B00, 1
B00, Trade, 86073.231, 123, B00, S18, 1
B00, Trade, 86088.327, 128, B00, S06, 1
B00, Trade, 86100.827, 127, S04, B00, 1
B00, Trade, 86110.577, 125, B00, S11, 1
B00, Trade, 86133.808, 128, S09, B00, 1
B00, Trade, 86143.769, 129, B00, S19, 1
B00, Trade, 86147.288, 135, B00, S03, 1
B00, Trade, 86161.904, 124, B00, S10, 1
B00, Trade, 86179.788, 136, B00, S05, 1
B00, Trade, 86194.250, 123, S18, B00, 1
B00, Trade, 86215.038, 128, B00, S09, 1
B00, Trade, 86221.981, 137, S19, B00, 1
