B00, 100
B00, Trade, 85212.846, 129, S17, B00, 1
B00, Trade, 85231.596, 132, B00, S04, 1
B00, Trade, 85245.365, 127, B00, S07, 1
B00, Trade, 85253.962, 123, S20, B00, 1
B00, Trade, 85269.346, 129, B00, S18, 1
B00, Trade, 85274.442, 124, B00, S06, 1
B00, Trade, 85291.288, 121, S22, B00, 1
B00, Trade, 85302.212, 127, B00, S13, 1
B00, Trade, 85312.000, 125, B00, S14, 1
B00, Trade, 85313.212, 125, B00, S22, 1
B00, Trade, 85331.327, 131, S13, B00, 1
B00, Trade, 85333.038, 131, B00, S20, 1
B00, Trade, 85347.731, 127, S01, B00, 1
B00, Trade, 85359.692, 133, S11, B00, 1
B00, Trade, 85367.327, 124, B00, S12, 1
B00, Trade, 85395.327, 125, B00, S24, 1
B00, Trade, 85397.808, 127, S21, B00, 1
B00, Trade, 85414.423, 135, S08, B00, 1
B00, Trade, 85422.615, 134, S13, B00, 1
B00, Trade, 85428.346, 128, B00, S01, 1
B00, Trade, 85437.000, 132, B00, S11, 1
B00, Trade, 85459.462, 127, B00, S13, 1
B00, Trade, 85471.846, 127, B00, S10, 1
B00, Trade, 85478.981, 133, B00, S20, 1
B00, Trade, 85486.442, 134, S20, B00, 1
B00, Trade, 85500.942, 124, B00, S23, 1
B00, Trade, 85512.692, 128, B00, S11, 1
B00, Trade, 85517.231, 129, B00, S13, 1
B00, Trade, 85526.904, 130, S09, B00, 1
B00, Trade, 85541.269, 127, B00, S06, 1
B00, Trade, 85554.788, 129, B00, S14, 1
B00, Trade, 85566.635, 130, B00, S12, 1
B00, Trade, 85575.154, 128, P01, B00, 1
B00, Trade, 85579.558, 127, B00, S00, 1
B00, Trade, 85587.404, 127, B00, S01, 1
B00, Trade, 85596.154, 125, B00, S22, 1
B00, Trade, 85616.288, 127, B00, S02, 1
B00, Trade, 85619.519, 130, B00, S01, 1
B00, Trade, 85628.558, 126, S08, B00, 1
B00, Trade, 85635.654, 127, B00, S01, 1
B00, Trade, 85646.462, 129, B00, S16, 1
B00, Trade, 85665.577, 137, B00, S05, 1
B00, Trade, 85666.827, 126, B00, S00, 1
B00, Trade, 85678.538, 122, B00, S12, 1
B00, Trade, 85684.904, 126, S13, B00, 1
B00, Trade, 85716.288, 124, B00, S07, 1
B00, Trade, 85720.558, 130, B00, S01, 1
B00, Trade, 85732.692, 128, S16, B00, 1
B00, Trade, 85751.577, 133, B00, S04, 1
B00, Trade, 85760.519, 131, S07, B00, 1
B00, Trade, 85775.538, 129, B00, S10, 1
B00, Trade, 85788.212, 127, B00, S12, 1
B00, Trade, 85798.288, 130, B00, S12, 1
B00, Trade, 85814.923, 131, B00, S24, 1
B00, Trade, 85832.981, 129, B00, S05, 1
B00, Trade, 85841.462, 127, B00, S13, 1
B00, Trade, 85861.577, 124, B00, S11, 1
B00, Trade, 85866.135, 132, B00, S09, 1
B00, Trade, 85876.712, 136, B00, S19, 1
B00, Trade, 85891.865, 118, S00, B00, 1
B00, Trade, 85902.173, 124, B00, S12, 1
B00, Trade, 85922.385, 132, S19, B00, 1
B00, Trade, 85941.154, 128, B00, S08, 1
B00, Trade, 85942.827, 128, B00, S23, 1
B00, Trade, 85951.365, 125, B00, S12, 1
B00, Trade, 85954.519, 125, B00, S14, 1
B00, Trade, 85964.096, 130, B00, S20, 1
B00, Trade, 85978.923, 133, B00, S08, 1
B00, Trade, 85994.135, 133, B00, S09, 1
B00, Trade, 86007.058, 133, B00, S12, 1
B00, Trade, 86027.346, 127, B00, S01, 1
B00, Trade, 86035.538, 128, B00, S22, 1
B00, Trade, 86052.827, 125, B00, S02, 1
B00, Trade, 86059.058, 131, S11, B00, 1
B00, Trade, 86070.750, 127, B00, S12, 1
B00, Trade, 86083.481, 129, B00, S24, 1
B00, Trade, 86091.885, 126, P01, B00, 1
B00, Trade, 86098.077, 127, B00, S21, 1
B00, Trade, 86121.346, 133, S21, B00, 1
B00, Trade, 86129.058, 129, S23, B00, 1
B00, Trade, 86148.615, 131, B00, S02, 1
B00, Trade, 86153.942, 132, B00, S04, 1
B00, Trade, 86164.558, 124, B00, S01, 1
B00, Trade, 86177.885, 133, S13, B00, 1
B00, Trade, 86185.654, 130, S16, B00, 1
B00, Trade, 86203.115, 124, S10, B00, 1
B00, Trade, 86214.077, 134, B00, S16, 1
B00, Trade, 86221.904, 131, B00, S24, 1
B00, Trade, 86243.558, 134, S07, B00, 1
B00, Trade, 86245.500, 134, B00, S12, 1
B00, Trade, 86261.058, 128, B00, S13, 1
B00, Trade, 86284.327, 132, B00, S03, 1
B00, Trade, 86292.442, 129, P01, B00, 1
B00, Trade, 86304.019, 131, B00, S09, 1
B00, Trade, 86313.615, 137, B00, S13, 1
B00, Trade, 86325.327, 130, B00, S24, 1
B00, Trade, 86355.981, 128, B00, S17, 1
B00, Trade, 86361.442, 131, B00, S10, 1
B00, Trade, 86370.115, 127, B00, S09, 1
B00, Trade, 86386.365, 127, B00, S18, 1
B01, 100
B01, Trade, 85070.519, 131, S08, B01, 1
B01, Trade, 85079.000, 131, B01, S21, 1
B01, Trade, 85089.423, 127, B01, S19, 1
B01, Trade, 85108.538, 128, B01, S00, 1
B01, Trade, 85132.192, 135, S23, B01, 1
B01, Trade, 85161.135, 128, B01, S20, 1
B01, Trade, 85171.212, 131, S08, B01, 1
B01, Trade, 85183.058, 130, B01, S09, 1
B01, Trade, 85199.885, 137, S13, B01, 1
B01, Trade, 85208.731, 133, B01, S08, 1
B01, Trade, 85212.250, 128, S16, B01, 1
B01, Trade, 85228.923, 133, B01, S01, 1
B01, Trade, 85231.962, 133, S07, B01, 1
B01, Trade, 85266.288, 126, B01, S12, 1
B01, Trade, 85267.788, 129, B01, S01, 1
B01, Trade, 85278.115, 123, S18, B01, 1
B01, Trade, 85294.212, 123, B01, S21, 1
B01, Trade, 85304.154, 127, B01, S17, 1
B01, Trade, 85305.904, 128, S10, B01, 1
B01, Trade, 85323.731, 131, S06, B01, 1
B01, Trade, 85336.865, 130, B01, S01, 1
B01, Trade, 85339.962, 132, S10, B01, 1
B01, Trade, 85358.423, 134, S24, B01, 1
B01, Trade, 85365.288, 127, S22, B01, 1
B01, Trade, 85385.135, 134, B01, S06, 1
B01, Trade, 85404.538, 124, B01, S24, 1
B01, Trade, 85407.596, 129, S14, B01, 1
B01, Trade, 85451.654, 126, P01, B01, 1
B01, Trade, 85466.577, 119, B01, S24, 1
B01, Trade, 85490.173, 133, B01, S06, 1
B01, Trade, 85497.788, 130, S16, B01, 1
B01, Trade, 85506.192, 129, B01, S10, 1
B01, Trade, 85529.346, 133, S01, B01, 1
B01, Trade, 85545.192, 128, B01, S21, 1
B01, Trade, 85552.865, 126, B01, S04, 1
B01, Trade, 85560.808, 133, S09, B01, 1
B01, Trade, 85570.346, 127, B01, S07, 1
B01, Trade, 85577.808, 131, B01, S19, 1
B01, Trade, 85591.250, 126, B01, S11, 1
B01, Trade, 85601.750, 128, P01, B01, 1
B01, Trade, 85610.385, 131, S10, B01, 1
B01, Trade, 85630.923, 131, S19, B01, 1
B01, Trade, 85640.481, 127, S00, B01, 1
B01, Trade, 85656.904, 132, B01, S24, 1
B01, Trade, 85669.019, 124, B01, S24, 1
B01, Trade, 85682.827, 129, S16, B01, 1
B01, Trade, 85695.731, 123, B01, S14, 1
B01, Trade, 85700.058, 140, S16, B01, 1
B01, Trade, 85716.538, 128, S09, B01, 1
B01, Trade, 85733.923, 126, B01, S21, 1
B01, Trade, 85739.250, 134, S01, B01, 1
