B00, 100
B00, Trade, 85001.558, 126, B00, S24, 1
B00, Trade, 85012.231, 132, S05, B00, 1
B00, Trade, 85022.250, 123, B00, S23, 1
B00, Trade, 85026.154, 122, S23, B00, 1
B00, Trade, 85048.788, 128, P01, B00, 1
B00, Trade, 85060.692, 125, B00, S02, 1
B00, Trade, 85071.327, 129, B00, S24, 1
B00, Trade, 85072.173, 134, S14, B00, 1
B00, Trade, 85085.596, 136, S01, B00, 1
B00, Trade, 85099.308, 132, B00, S00, 1
B00, Trade, 85129.250, 128, S12, B00, 1
B00, Trade, 85138.808, 133, B00, S10, 1
B00, Trade, 85151.308, 131, S10, B00, 1
B00, Trade, 85174.788, 133, B00, S18, 1
B00, Trade, 85186.558, 138, S16, B00, 1
B00, Trade, 85195.250, 129, B00, S08, 1
B00, Trade, 85204.423, 136, S14, B00, 1
B00, Trade, 85225.673, 132, B00, S10, 1
B00, Trade, 85236.942, 127, B00, S14, 1
B00, Trade, 85258.615, 127, B00, S16, 1
B00, Trade, 85265.308, 128, S15, B00, 1
B00, Trade, 85291.250, 124, B00, S13, 1
B00, Trade, 85296.173, 138, S04, B00, 1
B00, Trade, 85332.423, 128, B00, S01, 1
B00, Trade, 85335.942, 135, S24, B00, 1
B00, Trade, 85342.327, 128, S19, B00, 1
B00, Trade, 85380.596, 135, S09, B00, 1
B00, Trade, 85400.308, 128, S09, B00, 1
B00, Trade, 85427.731, 127, B00, S14, 1
B00, Trade, 85435.577, 129, P01, B00, 1
B00, Trade, 85454.096, 129, B00, S24, 1
B00, Trade, 85461.981, 128, B00, S00, 1
B00, Trade, 85470.096, 134, B00, S24, 1
B00, Trade, 85494.731, 133, S01, B00, 1
B00, Trade, 85513.385, 127, B00, S05, 1
B00, Trade, 85534.038, 131, S13, B00, 1
B00, Trade, 85553.308, 130, S18, B00, 1
B00, Trade, 85584.788, 126, B00, S00, 1
B00, Trade, 85602.250, 135, S06, B00, 1
B00, Trade, 85617.173, 133, B00, S13, 1
B00, Trade, 85627.808, 127, B00, S02, 1
B00, Trade, 85641.673, 126, B00, S02, 1
B00, Trade, 85657.808, 139, S21, B00, 1
B00, Trade, 85675.904, 129, B00, S02, 1
B00, Trade, 85686.981, 134, S15, B00, 1
B00, Trade, 85695.750, 137, S12, B00, 1
B00, Trade, 85712.769, 127, B00, S17, 1
B00, Trade, 85716.346, 130, S08, B00, 1
B00, Trade, 85730.327, 127, B00, S21, 1
B00, Trade, 85746.481, 130, B00, S22, 1
B00, Trade, 85772.154, 133, S06, B00, 1
B00, Trade, 85790.404, 129, B00, S12, 1
B00, Trade, 85792.788, 127, S14, B00, 1
B00, Trade, 85806.462, 127, B00, S17, 1
B00, Trade, 85830.212, 127, S02, B00, 1
B00, Trade, 85844.846, 133, S09, B00, 1
B00, Trade, 85860.692, 127, B00, S05, 1
B00, Trade, 85870.077, 124, B00, S24, 1
B00, Trade, 85884.288, 131, S12, B00, 1
B00, Trade, 85902.558, 124, B00, S02, 1
B00, Trade, 85906.365, 128, S01, B00, 1
B00, Trade, 85924.000, 133, S19, B00, 1
B00, Trade, 85940.404, 125, B00, S16, 1
B00, Trade, 85961.423, 134, S09, B00, 1
B00, Trade, 85970.750, 122, B00, S09, 1
B00, Trade, 85984.769, 134, S15, B00, 1
B00, Trade, 85989.808, 136, S06, B00, 1
B00, Trade, 86014.192, 130, S09, B00, 1
B00, Trade, 86024.096, 130, B00, S15, 1
B00, Trade, 86032.519, 127, B00, S20, 1
B00, Trade, 86040.962, 131, S02, B00, 1
B00, Trade, 86054.365, 126, B00, S16, 1
B00, Trade, 86061.788, 134, B00, P00, 1
B00, Trade, 86067.750, 124, B00, S18, 1
B00, Trade, 86080.577, 130, S06, B00, 1
B00, Trade, 86098.846, 134, S10, B00, 1
B00, Trade, 86113.231, 126, S12, B00, 1
B00, Trade, 86124.019, 129, S12, B00, 1
B00, Trade, 86147.596, 128, B00, S22, 1
B00, Trade, 86151.077, 128, S13, B00, 1
B00, Trade, 86167.269, 129, S00, B00, 1
B00, Trade, 86182.423, 124, S16, B00, 1
B00, Trade, 86188.942, 135, S19, B00, 1
B00, Trade, 86205.231, 133, S22, B00, 1
B00, Trade, 86216.038, 126, S01, B00, 1
B00, Trade, 86234.615, 127, B00, S21, 1
B00, Trade, 86238.250, 128, S11, B00, 1
B00, Trade, 86248.923, 132, S12, B00, 1
B00, Trade, 86255.058, 127, S07, B00, 1
B00, Trade, 86269.596, 132, B00, S10, 1
B00, Trade, 86280.288, 122, B00, S06, 1
B00, Trade, 86297.327, 123, B00, S15, 1
B00, Trade, 86299.731, 128, P01, B00, 1
B00, Trade, 86306.154, 130, B00, S02, 1
B00, Trade, 86332.962, 131, B00, S24, 1
B00, Trade, 86338.077, 131, S06, B00, 1
B00, Trade, 86352.269, 131, S12, B00, 1
B00, Trade, 86363.327, 130, B00, S05, 1
B00, Trade, 86384.058, 140, S24, B00, 1
B00, Trade, 86385.404, 133, B00, S16, 1
B01, 100
B01, Trade, 85209.692, 130, P01, B01, 1
B01, Trade, 85218.981, 131, S24, B01, 1
B01, Trade, 85238.212, 132, B01, S02, 1
B01, Trade, 85248.885, 132, S09, B01, 1
B01, Trade, 85263.154, 126, B01, S07, 1
B01, Trade, 85267.385, 130, S21, B01, 1
B01, Trade, 85280.692, 128, S18, B01, 1
B01, Trade, 85287.942, 128, S06, B01, 1
B01, Trade, 85294.096, 133, B01, S20, 1
B01, Trade, 85303.365, 135, S12, B01, 1
B01, Trade, 85315.827, 134, B01, S08, 1
B01, Trade, 85326.904, 127, S09, B01, 1
B01, Trade, 85334.135, 134, S08, B01, 1
B01, Trade, 85342.442, 137, S15, B01, 1
B01, Trade, 85364.077, 125, B01, S10, 1
B01, Trade, 85373.038, 130, S11, B01, 1
B01, Trade, 85384.731, 135, S12, B01, 1
B01, Trade, 85398.615, 127, S22, B01, 1
B01, Trade, 85412.942, 129, S05, B01, 1
B01, Trade, 85422.481, 127, S14, B01, 1
B01, Trade, 85435.462, 125, B01, S11, 1
B01, Trade, 85438.558, 125, S17, B01, 1
B01, Trade, 85449.500, 131, P01, B01, 1
B01, Trade, 85456.019, 136, S01, B01, 1
B01, Trade, 85466.365, 137, S05, B01, 1
B01, Trade, 85481.712, 136, S24, B01, 1
B01, Trade, 85485.750, 127, S24, B01, 1
B01, Trade, 85492.462, 126, S04, B01, 1
B01, Trade, 85510.750, 133, S06, B01, 1
B01, Trade, 85523.615, 124, S13, B01, 1
B01, Trade, 85534.019, 131, S06, B01, 1
B01, Trade, 85551.327, 128, S08, B01, 1
B01, Trade, 85555.596, 132, S00, B01, 1
B01, Trade, 85575.654, 128, B01, S08, 1
B01, Trade, 85592.288, 129, S19, B01, 1
B01, Trade, 85594.942, 132, S17, B01, 1
B01, Trade, 85612.577, 133, S10, B01, 1
B01, Trade, 85624.000, 126, B01, S00, 1
B01, Trade, 85626.442, 139, S11, B01, 1
B01, Trade, 85635.404, 133, P01, B01, 1
B01, Trade, 85646.962, 140, S21, B01, 1
B01, Trade, 85654.692, 136, B01, S17, 1
B01, Trade, 85663.327, 131, S01, B01, 1
B01, Trade, 85676.000, 136, S07, B01, 1
B01, Trade, 85690.346, 133, P01, B01, 1
B01, Trade, 85701.577, 127, B01, S09, 1
B01, Trade, 85714.462, 127, S12, B01, 1
B01, Trade, 85716.635, 134, S06, B01, 1
B01, Trade, 85731.346, 128, P01, B01, 1
B01, Trade, 85743.577, 128, S09, B01, 1
B01, Trade, 85749.481, 132, S01, B01, 1
B01, Trade, 85760.000, 134, B01, P00, 1
B01, Trade, 85773.269, 130, B01, S04, 1
B01, Trade, 85795.923, 127, S04, B01, 1
B01, Trade, 85798.615, 132, S18, B01, 1
B01, Trade, 85811.577, 128, S04, B01, 1
B01, Trade, 85829.712, 129, B01, P01, 1
B01, Trade, 85841.750, 132, S06, B01, 1
B01, Trade, 85853.096, 129, B01, S07, 1
B01, Trade, 85862.731, 130, S17, B01, 1
B01, Trade, 85869.423, 125, B01, S20, 1
B01, Trade, 85879.500, 132, S24, B01, 1
B01, Trade, 85884.000, 130, S04, B01, 1
B01, Trade, 85900.154, 126, S12, B01, 1
B01, Trade, 85927.865, 129, B01, S04, 1
B01, Trade, 85943.135, 129, S02, B01, 1
B01, Trade, 85957.692, 132, P01, B01, 1
B01, Trade, 85978.346, 129, S01, B01, 1
B01, Trade, 85985.538, 135, S11, B01, 1
B01, Trade, 85998.846, 126, B01, S21, 1
B01, Trade, 86016.827, 129, B01, S10, 1
B01, Trade, 86041.692, 133, S18, B01, 1
B01, Trade, 86060.769, 135, B01, S00, 1
B01, Trade, 86064.692, 135, S06, B01, 1
B01, Trade, 86083.096, 126, B01, S14, 1
B01, Trade, 86093.096, 129, B01, S07, 1
B01, Trade, 86104.846, 128, B01, S07, 1
B01, Trade, 86104.904, 133, S06, B01, 1
B01, Trade, 86144.942, 132, S15, B01, 1
B01, Trade, 86153.327, 129, S14, B01, 1
B01, Trade, 86163.904, 125, S01, B01, 1
B01, Trade, 86168.885, 130, S04, B01, 1
B01, Trade, 86182.654, 135, B01, S06, 1
B01, Trade, 86194.596, 130, P01, B01, 1
B01, Trade, 86205.865, 136, S21, B01, 1
B01, Trade, 86214.577, 128, S11, B01, 1
B01, Trade, 86231.846, 132, S04, B01, 1
B01, Trade, 86242.135, 133, S12, B01, 1
B01, Trade, 86258.885, 129, S08, B01, 1
B01, Trade, 86275.788, 133, S18, B01, 1
B01, Trade, 86299.769, 131, S16, B01, 1
B01, Trade, 86309.096, 137, S11, B01, 1
B01, Trade, 86317.212, 133, S22, B01, 1
B01, Trade, 86327.846, 131, S19, B01, 1
B01, Trade, 86339.346, 132, S18, B01, 1
B01, Trade, 86345.635, 129, S12, B01, 1
B01, Trade, 86360.788, 136, S16, B01, 1
B01, Trade, 86368.981, 129, S07, B01, 1
B01, Trade, 86375.308, 128, S12, B01, 1
B01, Trade, 86399.654, 131, S01, B01, 1
B02, 100
B02, Trade, 85165.846, 135, B02, S05, 1
B02, Trade, 85169.250, 135, S14, B02, 1
B02, Trade, 85184.115, 128, B02, S20, 1
B02, Trade, 85193.346, 131, B02, S10, 1
B02, Trade, 85199.327, 134, P01, B02, 1
B02, Trade, 85209.327, 128, B02, S14, 1
B02, Trade, 85219.692, 134, S22, B02, 1
B02, Trade, 85237.173, 133, S22, B02, 1
B02, Trade, 85251.827, 128, P01, B02, 1
B02, Trade, 85259.673, 127, B02, S09, 1
B02, Trade, 85272.308, 125, B02, S08, 1
B02, Trade, 85285.019, 126, B02, S21, 1
B02, Trade, 85289.885, 129, P01, B02, 1
B02, Trade, 85311.654, 135, S15, B02, 1
B02, Trade, 85313.712, 133, B02, S09, 1
B02, Trade, 85325.269, 122, B02, S00, 1
B02, Trade, 85337.846, 132, B02, S24, 1
B02, Trade, 85357.538, 127, B02, S08, 1
B02, Trade, 85365.962, 131, S09, B02, 1
