B00, 100
B00, Trade, 85242.769, 108, S12, B00, 1
B00, Trade, 85251.615, 110, B00, S04, 1
B00, Trade, 85270.327, 107, S00, B00, 1
B00, Trade, 85273.654, 106, S15, B00, 1
B00, Trade, 85296.442, 105, S16, B00, 1
B00, Trade, 85303.135, 106, S11, B00, 1
B00, Trade, 85322.115, 113, B00, S18, 1
B00, Trade, 85332.077, 107, S11, B00, 1
B00, Trade, 85342.462, 106, S24, B00, 1
B00, Trade, 85356.615, 104, B00, S19, 1
B00, Trade, 85357.346, 106, S12, B00, 1
B00, Trade, 85373.173, 112, S03, B00, 1
B00, Trade, 85403.942, 112, S20, B00, 1
B00, Trade, 85408.077, 114, S12, B00, 1
B00, Trade, 85413.885, 111, S11, B00, 1
B00, Trade, 85432.596, 103, B00, S14, 1
B00, Trade, 85436.442, 106, S22, B00, 1
B00, Trade, 85444.788, 109, S22, B00, 1
B00, Trade, 85462.038, 108, S05, B00, 1
B00, Trade, 85468.692, 105, P00, B00, 1
B00, Trade, 85472.750, 109, S04, B00, 1
B00, Trade, 85489.808, 108, P00, B00, 1
B00, Trade, 85502.442, 103, S15, B00, 1
B00, Trade, 85507.269, 104, S05, B00, 1
B00, Trade, 85521.769, 112, S14, B00, 1
B00, Trade, 85524.519, 108, S19, B00, 1
B00, Trade, 85552.808, 101, S24, B00, 1
B00, Trade, 85558.558, 106, P00, B00, 1
B00, Trade, 85565.750, 109, S07, B00, 1
B00, Trade, 85591.250, 103, S20, B00, 1
B00, Trade, 85599.962, 107, S18, B00, 1
B00, Trade, 85608.981, 115, S12, B00, 1
B00, Trade, 85618.500, 106, S12, B00, 1
B00, Trade, 85631.635, 106, S08, B00, 1
B00, Trade, 85640.942, 103, B00, S18, 1
B00, Trade, 85645.481, 105, S21, B00, 1
B00, Trade, 85658.019, 111, S17, B00, 1
B00, Trade, 85672.346, 106, S22, B00, 1
B00, Trade, 85681.750, 107, S07, B00, 1
B00, Trade, 85687.288, 106, S24, B00, 1
B00, Trade, 85711.288, 103, B00, S23, 1
B00, Trade, 85719.308, 101, B00, S01, 1
B00, Trade, 85723.058, 108, P00, B00, 1
B00, Trade, 85755.327, 100, B00, S01, 1
B00, Trade, 85760.481, 104, S03, B00, 1
B00, Trade, 85766.692, 114, S05, B00, 1
B00, Trade, 85777.173, 109, S09, B00, 1
B00, Trade, 85794.346, 103, S11, B00, 1
B00, Trade, 85807.423, 105, P00, B00, 1
B00, Trade, 85817.173, 105, P00, B00, 1
B00, Trade, 85827.577, 109, S11, B00, 1
B00, Trade, 85839.500, 94, B00, S16, 1
B00, Trade, 85847.981, 103, S05, B00, 1
B00, Trade, 85856.365, 98, P00, B00, 1
B00, Trade, 85879.635, 106, S18, B00, 1
B00, Trade, 85894.635, 98, S22, B00, 1
B00, Trade, 85896.827, 93, B00, S18, 1
B00, Trade, 85914.365, 105, S07, B00, 1
B00, Trade, 85920.731, 103, S03, B00, 1
B00, Trade, 85928.096, 102, S09, B00, 1
B00, Trade, 85944.481, 102, S03, B00, 1
B00, Trade, 85950.981, 96, S12, B00, 1
B00, Trade, 85971.865, 102, S12, B00, 1
B00, Trade, 85979.962, 101, S17, B00, 1
B00, Trade, 85989.077, 99, S12, B00, 1
B00, Trade, 85999.635, 100, S07, B00, 1
B00, Trade, 86015.115, 99, B00, S18, 1
B00, Trade, 86017.519, 102, S13, B00, 1
B00, Trade, 86032.115, 100, B00, S14, 1
B00, Trade, 86041.615, 93, B00, S14, 1
B00, Trade, 86051.904, 107, S11, B00, 1
B00, Trade, 86064.192, 110, B00, S20, 1
B00, Trade, 86082.500, 93, B00, S13, 1
B00, Trade, 86092.846, 103, S22, B00, 1
B00, Trade, 86103.096, 103, S11, B00, 1
B00, Trade, 86113.154, 105, S11, B00, 1
B00, Trade, 86119.269, 106, S04, B00, 1
B00, Trade, 86130.519, 91, B00, S18, 1
B00, Trade, 86142.865, 102, B00, S08, 1
B00, Trade, 86148.615, 99, S08, B00, 1
B00, Trade, 86162.115, 98, S13, B00, 1
B00, Trade, 86165.365, 100, S13, B00, 1
B00, Trade, 86173.904, 104, S17, B00, 1
B00, Trade, 86195.385, 105, S14, B00, 1
B00, Trade, 86208.673, 100, S22, B00, 1
B00, Trade, 86224.654, 101, S11, B00, 1
B00, Trade, 86231.000, 100, S12, B00, 1
B00, Trade, 86255.000, 102, S08, B00, 1
B00, Trade, 86270.365, 106, S22, B00, 1
B00, Trade, 86286.192, 97, S00, B00, 1
B00, Trade, 86307.615, 102, S18, B00, 1
B00, Trade, 86325.827, 98, S01, B00, 1
B00, Trade, 86331.481, 106, S13, B00, 1
B00, Trade, 86340.692, 103, S15, B00, 1
B00, Trade, 86346.327, 98, S03, B00, 1
B00, Trade, 86362.769, 96, S20, B00, 1
B00, Trade, 86369.538, 98, P00, B00, 1
B00, Trade, 86373.942, 107, S19, B00, 1
B00, Trade, 86389.885, 98, S00, B00, 1
B00, Trade, 86395.365, 99, S19, B00, 1
B01, 100
B01, Trade, 84901.212, 113, S01, B01, 1
B01, Trade, 84929.615, 104, B01, S02, 1
B01, Trade, 84940.058, 101, B01, S18, 1
B01, Trade, 84954.654, 110, S09, B01, 1
B01, Trade, 84982.038, 101, B01, S12, 1
B01, Trade, 84993.750, 104, S01, B01, 1
B01, Trade, 84999.154, 106, S20, B01, 1
B01, Trade, 85017.865, 109, B01, S16, 1
B01, Trade, 85019.635, 113, S17, B01, 1
B01, Trade, 85025.731, 107, B01, S14, 1
B01, Trade, 85040.673, 109, B01, S00, 1
B01, Trade, 85055.250, 109, B01, S17, 1
B01, Trade, 85076.462, 110, S23, B01, 1
B01, Trade, 85096.808, 110, S22, B01, 1
B01, Trade, 85114.692, 105, B01, S14, 1
B01, Trade, 85125.962, 108, S24, B01, 1
B01, Trade, 85142.135, 106, B01, S17, 1
B01, Trade, 85144.846, 103, S11, B01, 1
B01, Trade, 85173.269, 109, S22, B01, 1
B01, Trade, 85181.673, 102, S05, B01, 1
B01, Trade, 85204.019, 111, S09, B01, 1
B01, Trade, 85228.135, 103, B01, S14, 1
B01, Trade, 85229.250, 109, S00, B01, 1
B01, Trade, 85243.288, 108, B01, S20, 1
B01, Trade, 85253.115, 111, S20, B01, 1
B01, Trade, 85275.885, 102, B01, S20, 1
B01, Trade, 85280.769, 107, S01, B01, 1
B01, Trade, 85297.942, 104, B01, S13, 1
B01, Trade, 85310.327, 112, S17, B01, 1
B01, Trade, 85340.635, 101, S23, B01, 1
B01, Trade, 85348.250, 105, P00, B01, 1
B01, Trade, 85389.558, 111, S09, B01, 1
B01, Trade, 85404.173, 106, B01, S03, 1
B01, Trade, 85427.981, 109, S21, B01, 1
B01, Trade, 85454.769, 98, B01, S02, 1
B01, Trade, 85467.442, 105, S03, B01, 1
B01, Trade, 85479.212, 101, B01, S03, 1
B01, Trade, 85488.192, 110, S16, B01, 1
B01, Trade, 85504.327, 99, B01, S01, 1
B01, Trade, 85504.923, 105, S22, B01, 1
B01, Trade, 85516.577, 107, S00, B01, 1
B01, Trade, 85533.423, 109, S24, B01, 1
B01, Trade, 85559.481, 111, S11, B01, 1
B01, Trade, 85580.481, 113, S22, B01, 1
B01, Trade, 85589.135, 101, B01, S17, 1
B01, Trade, 85607.808, 106, B01, S14, 1
B01, Trade, 85611.192, 112, S00, B01, 1
B01, Trade, 85612.712, 112, S11, B01, 1
B01, Trade, 85638.019, 101, B01, S13, 1
B01, Trade, 85641.885, 100, S20, B01, 1
B01, Trade, 85651.173, 111, B01, S00, 1
B01, Trade, 85662.385, 109, S08, B01, 1
B01, Trade, 85665.596, 108, B01, S18, 1
B01, Trade, 85681.981, 104, B01, S21, 1
B01, Trade, 85687.135, 104, B01, S02, 1
B01, Trade, 85711.692, 102, B01, S13, 1
B01, Trade, 85720.673, 103, S16, B01, 1
B01, Trade, 85741.635, 113, S08, B01, 1
B01, Trade, 85754.385, 101, B01, S09, 1
B01, Trade, 85777.154, 109, S01, B01, 1
B01, Trade, 85794.769, 105, S01, B01, 1
B01, Trade, 85826.577, 98, B01, S18, 1
B01, Trade, 85827.365, 103, S17, B01, 1
B01, Trade, 85842.596, 97, S15, B01, 1
B01, Trade, 85851.231, 100, B01, S00, 1
B01, Trade, 85873.442, 100, B01, S01, 1
B01, Trade, 85882.558, 105, S11, B01, 1
B01, Trade, 85900.731, 107, S05, B01, 1
B01, Trade, 85932.827, 99, S05, B01, 1
B01, Trade, 85936.519, 99, S05, B01, 1
