B00, 100
B00, Trade, 85164.231, 113, B00, S05, 1
B00, Trade, 85187.269, 102, B00, S13, 1
B00, Trade, 85189.846, 103, S06, B00, 1
B00, Trade, 85202.577, 108, B00, S23, 1
B00, Trade, 85209.442, 108, S21, B00, 1
B00, Trade, 85225.154, 107, S21, B00, 1
B00, Trade, 85254.365, 102, B00, S02, 1
B00, Trade, 85260.500, 105, S06, B00, 1
B00, Trade, 85264.692, 105, S10, B00, 1
B00, Trade, 85277.135, 111, P01, B00, 1
B00, Trade, 85291.846, 113, S03, B00, 1
B00, Trade, 85305.096, 104, B00, S17, 1
B00, Trade, 85320.077, 106, B00, S21, 1
B00, Trade, 85342.173, 102, B00, S23, 1
B00, Trade, 85345.019, 105, S10, B00, 1
B00, Trade, 85368.731, 112, S23, B00, 1
B00, Trade, 85380.000, 108, S11, B00, 1
B00, Trade, 85392.865, 106, S06, B00, 1
B00, Trade, 85399.346, 100, S23, B00, 1
B00, Trade, 85428.404, 107, B00, S11, 1
B00, Trade, 85437.346, 113, B00, S16, 1
B00, Trade, 85445.481, 112, P01, B00, 1
B00, Trade, 85474.712, 111, S02, B00, 1
B00, Trade, 85486.577, 109, S05, B00, 1
B00, Trade, 85493.769, 102, S13, B00, 1
B00, Trade, 85504.577, 110, S21, B00, 1
B00, Trade, 85520.942, 112, S04, B00, 1
B00, Trade, 85537.519, 102, B00, S00, 1
B00, Trade, 85542.558, 108, P01, B00, 1
B00, Trade, 85550.827, 113, S21, B00, 1
B00, Trade, 85561.038, 103, B00, S19, 1
B00, Trade, 85573.173, 109, B00, S23, 1
B00, Trade, 85575.250, 110, S10, B00, 1
B00, Trade, 85592.385, 106, S01, B00, 1
B00, Trade, 85611.904, 112, S13, B00, 1
B00, Trade, 85632.308, 107, B00, S09, 1
B00, Trade, 85639.788, 108, P01, B00, 1
B00, Trade, 85651.462, 110, S06, B00, 1
B00, Trade, 85663.423, 107, B00, S22, 1
B00, Trade, 85665.846, 109, P01, B00, 1
B00, Trade, 85673.231, 112, S17, B00, 1
B00, Trade, 85690.769, 114, S16, B00, 1
B00, Trade, 85707.038, 109, B00, S02, 1
B00, Trade, 85717.135, 114, S00, B00, 1
B00, Trade, 85729.904, 102, B00, S19, 1
B00, Trade, 85737.904, 110, S20, B00, 1
B00, Trade, 85769.692, 107, S00, B00, 1
B00, Trade, 85788.865, 106, B00, S14, 1
B00, Trade, 85797.000, 107, S24, B00, 1
