B00, 100
B00, Trade, 85227.192, 114, S05, B00, 1
B00, Trade, 85236.154, 101, B00, S24, 1
B00, Trade, 85250.288, 109, S10, B00, 1
B00, Trade, 85263.019, 103, S21, B00, 1
B00, Trade, 85263.385, 103, S14, B00, 1
B00, Trade, 85276.981, 109, S12, B00, 1
B00, Trade, 85294.615, 104, S03, B00, 1
B00, Trade, 85301.500, 106, S11, B00, 1
B00, Trade, 85313.058, 108, B00, S09, 1
B00, Trade, 85314.635, 110, B00, S13, 1
B00, Trade, 85323.135, 108, S20, B00, 1
B00, Trade, 85341.538, 107, S03, B00, 1
B00, Trade, 85349.462, 103, B00, S04, 1
B00, Trade, 85359.692, 106, S00, B00, 1
B00, Trade, 85372.250, 102, S08, B00, 1
B00, Trade, 85391.423, 101, B00, S05, 1
B00, Trade, 85397.654, 104, S23, B00, 1
B00, Trade, 85414.692, 104, S07, B00, 1
B00, Trade, 85421.385, 108, S08, B00, 1
B00, Trade, 85426.038, 105, S13, B00, 1
B00, Trade, 85444.442, 108, S09, B00, 1
B00, Trade, 85461.673, 99, S05, B00, 1
B00, Trade, 85464.692, 106, S10, B00, 1
B00, Trade, 85479.385, 108, S21, B00, 1
B00, Trade, 85490.519, 104, P00, B00, 1
B00, Trade, 85507.423, 106, S20, B00, 1
B00, Trade, 85512.577, 109, P00, B00, 1
B00, Trade, 85534.904, 105, S19, B00, 1
B00, Trade, 85547.827, 100, S02, B00, 1
B00, Trade, 85555.327, 106, S11, B00, 1
B00, Trade, 85582.096, 99, S02, B00, 1
B00, Trade, 85587.096, 103, S08, B00, 1
B00, Trade, 85600.962, 106, S06, B00, 1
B00, Trade, 85608.346, 107, S02, B00, 1
B00, Trade, 85624.000, 103, B00, S10, 1
B00, Trade, 85633.038, 110, S24, B00, 1
B00, Trade, 85642.500, 107, S00, B00, 1
B00, Trade, 85655.942, 104, S03, B00, 1
B00, Trade, 85670.538, 106, B00, S19, 1
B00, Trade, 85676.615, 101, S10, B00, 1
B00, Trade, 85685.481, 109, S20, B00, 1
B00, Trade, 85699.519, 107, S22, B00, 1
B00, Trade, 85710.788, 105, P00, B00, 1
B00, Trade, 85715.923, 100, S22, B00, 1
B00, Trade, 85726.135, 105, S02, B00, 1
B00, Trade, 85739.769, 110, B00, S04, 1
B00, Trade, 85754.654, 105, S00, B00, 1
B00, Trade, 85769.288, 99, S09, B00, 1
B00, Trade, 85778.481, 105, S20, B00, 1
B00, Trade, 85786.038, 101, B00, S12, 1
B00, Trade, 85796.385, 107, S09, B00, 1
B00, Trade, 85807.769, 106, S09, B00, 1
B00, Trade, 85821.481, 122, S21, B00, 1
B00, Trade, 85840.173, 106, S07, B00, 1
B00, Trade, 85853.731, 103, S10, B00, 1
B00, Trade, 85870.423, 109, S07, B00, 1
B00, Trade, 85878.442, 109, B00, S17, 1
B00, Trade, 85888.288, 109, S00, B00, 1
B00, Trade, 85902.250, 107, B00, S22, 1
B00, Trade, 85904.288, 106, S07, B00, 1
B00, Trade, 85925.077, 110, B00, S24, 1
B00, Trade, 85926.346, 111, S08, B00, 1
B00, Trade, 85937.288, 114, S00, B00, 1
B00, Trade, 85949.346, 112, S11, B00, 1
B00, Trade, 85958.442, 104, B00, S02, 1
B00, Trade, 85978.731, 109, S20, B00, 1
B00, Trade, 85991.385, 103, S22, B00, 1
B00, Trade, 86000.442, 108, S18, B00, 1
B00, Trade, 86012.750, 108, S19, B00, 1
B00, Trade, 86020.442, 114, S20, B00, 1
B00, Trade, 86029.154, 109, S07, B00, 1
B00, Trade, 86038.558, 107, S17, B00, 1
B00, Trade, 86060.577, 105, S07, B00, 1
B00, Trade, 86066.750, 100, B00, S03, 1
B00, Trade, 86075.808, 106, S17, B00, 1
B00, Trade, 86111.077, 108, S11, B00, 1
B00, Trade, 86120.115, 107, S11, B00, 1
B00, Trade, 86128.077, 126, B00, S11, 1
B00, Trade, 86136.135, 108, S17, B00, 1
B00, Trade, 86152.519, 105, S15, B00, 1
B00, Trade, 86154.269, 103, S09, B00, 1
B00, Trade, 86165.808, 110, S18, B00, 1
B00, Trade, 86177.019, 106, S14, B00, 1
B00, Trade, 86191.481, 108, S08, B00, 1
B00, Trade, 86194.981, 103, S00, B00, 1
B00, Trade, 86206.135, 109, S18, B00, 1
B00, Trade, 86228.558, 107, P00, B00, 1
B00, Trade, 86239.865, 103, S13, B00, 1
B00, Trade, 86251.538, 105, S13, B00, 1
B00, Trade, 86286.519, 103, B00, S09, 1
B00, Trade, 86289.731, 107, S07, B00, 1
B00, Trade, 86303.788, 104, P00, B00, 1
B00, Trade, 86309.519, 109, S15, B00, 1
B00, Trade, 86318.731, 112, S07, B00, 1
B00, Trade, 86332.442, 108, S15, B00, 1
B00, Trade, 86339.038, 116, S24, B00, 1
B00, Trade, 86347.577, 104, S07, B00, 1
B00, Trade, 86380.731, 106, S04, B00, 1
B00, Trade, 86387.654, 113, S18, B00, 1
B00, Trade, 86398.981, 106, B00, S09, 1
B01, 100
B01, Trade, 83893.115, 114, S07, B01, 1
B01, Trade, 83941.096, 115, S11, B01, 1
B01, Trade, 83964.673, 108, B01, S17, 1
B01, Trade, 83988.846, 118, S19, B01, 1
B01, Trade, 84009.962, 108, S24, B01, 1
B01, Trade, 84039.615, 109, S10, B01, 1
B01, Trade, 84045.077, 110, S24, B01, 1
B01, Trade, 84124.865, 107, S14, B01, 1
B01, Trade, 84160.365, 104, S00, B01, 1
B01, Trade, 84169.865, 115, S24, B01, 1
B01, Trade, 84174.577, 113, S21, B01, 1
B01, Trade, 84195.212, 103, B01, S06, 1
B01, Trade, 84202.788, 113, S03, B01, 1
B01, Trade, 84220.731, 103, B01, S14, 1
B01, Trade, 84239.365, 108, S24, B01, 1
B01, Trade, 84246.442, 108, S10, B01, 1
B01, Trade, 84268.577, 111, S11, B01, 1
B01, Trade, 84309.154, 103, S16, B01, 1
B01, Trade, 84340.481, 108, S17, B01, 1
B01, Trade, 84358.423, 109, B01, S06, 1
B01, Trade, 84364.404, 106, S12, B01, 1
B01, Trade, 84438.769, 109, S16, B01, 1
B01, Trade, 84441.404, 109, S22, B01, 1
B01, Trade, 84479.519, 103, B01, P00, 1
B01, Trade, 84557.346, 105, S05, B01, 1
B01, Trade, 84591.904, 106, S18, B01, 1
B01, Trade, 84616.019, 108, S17, B01, 1
B01, Trade, 84653.423, 109, S10, B01, 1
B01, Trade, 84662.981, 112, S14, B01, 1
B01, Trade, 84669.192, 111, B01, S09, 1
B01, Trade, 84684.942, 103, S10, B01, 1
B01, Trade, 84704.019, 104, S05, B01, 1
B01, Trade, 84740.846, 104, S10, B01, 1
B01, Trade, 84755.019, 106, S21, B01, 1
B01, Trade, 84784.904, 112, S21, B01, 1
B01, Trade, 84815.481, 113, P00, B01, 1
B01, Trade, 84821.269, 103, P00, B01, 1
B01, Trade, 84860.058, 109, B01, S18, 1
B01, Trade, 84887.615, 107, B01, S04, 1
B01, Trade, 84903.846, 108, S05, B01, 1
B01, Trade, 84924.808, 99, S24, B01, 1
B01, Trade, 84961.577, 108, S20, B01, 1
B01, Trade, 84990.788, 110, B01, S17, 1
B01, Trade, 85018.519, 111, S04, B01, 1
B01, Trade, 85023.500, 111, S00, B01, 1
B01, Trade, 85062.904, 114, S15, B01, 1
B01, Trade, 85097.519, 111, S05, B01, 1
B01, Trade, 85110.154, 108, S11, B01, 1
B01, Trade, 85113.404, 112, B01, S24, 1
B01, Trade, 85179.654, 108, S17, B01, 1
B01, Trade, 85204.346, 103, S01, B01, 1
B01, Trade, 85205.692, 102, S07, B01, 1
B01, Trade, 85236.769, 104, P00, B01, 1
B01, Trade, 85243.115, 110, S20, B01, 1
B01, Trade, 85254.769, 112, S17, B01, 1
B01, Trade, 85311.058, 108, S11, B01, 1
B01, Trade, 85346.981, 99, S23, B01, 1
B01, Trade, 85361.942, 106, P00, B01, 1
B01, Trade, 85371.346, 101, S18, B01, 1
B01, Trade, 85415.135, 105, S16, B01, 1
B01, Trade, 85431.462, 111, S15, B01, 1
B01, Trade, 85435.885, 111, S18, B01, 1
B01, Trade, 85458.904, 98, S22, B01, 1
B01, Trade, 85475.615, 106, S04, B01, 1
B01, Trade, 85500.558, 110, B01, S08, 1
B01, Trade, 85541.192, 104, S18, B01, 1
B01, Trade, 85557.750, 106, S24, B01, 1
B01, Trade, 85580.635, 98, S10, B01, 1
B01, Trade, 85619.769, 106, S09, B01, 1
B01, Trade, 85653.962, 106, S16, B01, 1
B01, Trade, 85719.462, 99, B01, S07, 1
B01, Trade, 85728.750, 111, S07, B01, 1
B01, Trade, 85761.962, 102, S07, B01, 1
B01, Trade, 85772.385, 107, S08, B01, 1
B01, Trade, 85793.865, 107, S11, B01, 1
