B00, 100
B00, Trade, 85038.173, 134, S04, B00, 1
B00, Trade, 85054.654, 129, B00, S20, 1
B00, Trade, 85063.981, 132, S14, B00, 1
B00, Trade, 85082.808, 133, B00, S18, 1
B00, Trade, 85092.942, 131, B00, S05, 1
B00, Trade, 85101.231, 135, S02, B00, 1
B00, Trade, 85109.577, 126, B00, S11, 1
B00, Trade, 85114.654, 138, S12, B00, 1
B00, Trade, 85138.327, 127, B00, S16, 1
B00, Trade, 85164.673, 128, S17, B00, 1
B00, Trade, 85181.827, 131, B00, S16, 1
B00, Trade, 85191.962, 127, B00, S01, 1
B00, Trade, 85198.692, 126, B00, S06, 1
B00, Trade, 85209.635, 133, S12, B00, 1
B00, Trade, 85229.904, 135, S03, B00, 1
B00, Trade, 85248.865, 126, B00, S20, 1
B00, Trade, 85262.615, 131, S10, B00, 1
B00, Trade, 85278.038, 133, S12, B00, 1
B00, Trade, 85304.404, 125, B00, S06, 1
B00, Trade, 85306.308, 127, S24, B00, 1
B00, Trade, 85325.250, 128, S14, B00, 1
B00, Trade, 85337.250, 130, B00, S15, 1
B00, Trade, 85349.365, 130, B00, S06, 1
B00, Trade, 85371.596, 137, S19, B00, 1
B00, Trade, 85402.558, 133, S19, B00, 1
B00, Trade, 85407.250, 128, B00, S04, 1
B00, Trade, 85420.635, 135, S05, B00, 1
B00, Trade, 85430.058, 131, B00, S12, 1
B00, Trade, 85446.500, 126, S19, B00, 1
B00, Trade, 85462.404, 138, S08, B00, 1
B00, Trade, 85481.692, 136, B00, S13, 1
B00, Trade, 85519.192, 130, S15, B00, 1
B00, Trade, 85537.346, 129, B00, S05, 1
B00, Trade, 85556.038, 113, S09, B00, 1
B00, Trade, 85567.365, 127, S24, B00, 1
B00, Trade, 85584.404, 127, B00, S11, 1
B00, Trade, 85590.250, 128, B00, S10, 1
B00, Trade, 85596.500, 128, B00, S12, 1
B00, Trade, 85610.692, 126, S19, B00, 1
B00, Trade, 85624.558, 129, S01, B00, 1
B00, Trade, 85643.769, 130, B00, S23, 1
B00, Trade, 85662.750, 129, S10, B00, 1
B00, Trade, 85683.885, 124, B00, S01, 1
B00, Trade, 85688.846, 131, S05, B00, 1
B00, Trade, 85723.423, 129, B00, S06, 1
B00, Trade, 85732.269, 135, S02, B00, 1
B00, Trade, 85746.250, 128, B00, S23, 1
B00, Trade, 85749.269, 128, S19, B00, 1
B00, Trade, 85766.500, 123, B00, S12, 1
B00, Trade, 85771.750, 126, B00, S06, 1
B00, Trade, 85780.481, 134, S19, B00, 1
B00, Trade, 85795.231, 130, S17, B00, 1
B00, Trade, 85812.135, 128, S19, B00, 1
B00, Trade, 85820.327, 135, S09, B00, 1
B00, Trade, 85852.942, 126, P00, B00, 1
B00, Trade, 85862.962, 124, B00, S10, 1
B00, Trade, 85877.692, 131, S11, B00, 1
B00, Trade, 85891.558, 133, S20, B00, 1
B00, Trade, 85895.750, 127, B00, S12, 1
B00, Trade, 85925.827, 131, P00, B00, 1
B00, Trade, 85940.192, 131, B00, S03, 1
B00, Trade, 85948.500, 127, S19, B00, 1
B00, Trade, 85965.442, 130, B00, S24, 1
B00, Trade, 85966.173, 131, S09, B00, 1
B00, Trade, 85982.635, 131, S17, B00, 1
B00, Trade, 85991.731, 131, B00, S02, 1
B00, Trade, 86001.808, 127, B00, S06, 1
B00, Trade, 86011.769, 132, B00, S21, 1
B00, Trade, 86025.923, 123, B00, S01, 1
B00, Trade, 86031.981, 134, S12, B00, 1
B00, Trade, 86041.077, 130, B00, S05, 1
B00, Trade, 86047.654, 130, B00, S23, 1
B00, Trade, 86053.788, 131, S10, B00, 1
B00, Trade, 86082.750, 127, B00, S02, 1
B00, Trade, 86097.596, 131, B00, S04, 1
B00, Trade, 86099.423, 128, S01, B00, 1
B00, Trade, 86103.865, 137, S24, B00, 1
B00, Trade, 86121.288, 130, B00, P01, 1
B00, Trade, 86129.135, 133, B00, S20, 1
B00, Trade, 86140.077, 127, B00, S23, 1
B00, Trade, 86152.904, 134, S21, B00, 1
B00, Trade, 86155.077, 133, P00, B00, 1
B00, Trade, 86180.712, 132, S24, B00, 1
B00, Trade, 86194.423, 126, B00, S19, 1
B00, Trade, 86197.038, 132, B00, S15, 1
B00, Trade, 86215.365, 128, B00, S11, 1
B00, Trade, 86223.327, 146, S14, B00, 1
B00, Trade, 86253.923, 132, S08, B00, 1
B00, Trade, 86262.038, 128, B00, S01, 1
B00, Trade, 86266.923, 132, S23, B00, 1
