B00, 100
B00, Trade, 84911.942, 103, B00, S19, 1
B00, Trade, 84920.288, 110, S20, B00, 1
B00, Trade, 84926.654, 108, B00, S02, 1
B00, Trade, 84938.615, 107, B00, S06, 1
B00, Trade, 84953.981, 103, B00, S06, 1
B00, Trade, 84960.269, 111, S19, B00, 1
B00, Trade, 84964.827, 105, B00, S15, 1
B00, Trade, 84973.192, 108, B00, S09, 1
B00, Trade, 84996.462, 101, B00, S22, 1
B00, Trade, 85002.058, 112, S12, B00, 1
B00, Trade, 85013.962, 112, S17, B00, 1
B00, Trade, 85023.712, 106, S13, B00, 1
B00, Trade, 85041.058, 102, B00, S11, 1
B00, Trade, 85055.538, 109, B00, S19, 1
B00, Trade, 85067.404, 104, B00, S22, 1
B00, Trade, 85073.250, 103, B00, S16, 1
B00, Trade, 85079.077, 103, S14, B00, 1
B00, Trade, 85095.923, 107, B00, S05, 1
B00, Trade, 85109.827, 108, S09, B00, 1
B00, Trade, 85118.885, 113, S07, B00, 1
B00, Trade, 85144.442, 104, B00, S00, 1
B00, Trade, 85149.615, 104, S04, B00, 1
B00, Trade, 85158.135, 108, B00, S09, 1
B00, Trade, 85168.981, 114, B00, S16, 1
B00, Trade, 85201.635, 108, S01, B00, 1
B00, Trade, 85238.231, 106, S08, B00, 1
B00, Trade, 85261.577, 106, B00, S12, 1
B00, Trade, 85268.288, 105, S06, B00, 1
B00, Trade, 85297.096, 102, B00, S00, 1
B00, Trade, 85309.019, 105, S01, B00, 1
B00, Trade, 85322.212, 113, S02, B00, 1
B00, Trade, 85346.788, 99, B00, S15, 1
B00, Trade, 85349.962, 109, S00, B00, 1
B00, Trade, 85367.673, 102, B00, S09, 1
B00, Trade, 85374.231, 113, S07, B00, 1
B00, Trade, 85403.385, 106, S02, B00, 1
B00, Trade, 85425.481, 107, S02, B00, 1
B00, Trade, 85452.212, 101, B00, S11, 1
B00, Trade, 85454.442, 105, S03, B00, 1
B00, Trade, 85472.346, 103, B00, S15, 1
B00, Trade, 85477.538, 101, S09, B00, 1
B00, Trade, 85492.096, 102, S24, B00, 1
B00, Trade, 85509.769, 101, B00, S14, 1
B00, Trade, 85538.250, 108, B00, S21, 1
B00, Trade, 85547.750, 103, S21, B00, 1
B00, Trade, 85562.135, 99, B00, S01, 1
B00, Trade, 85570.692, 101, B00, S01, 1
B00, Trade, 85578.923, 109, B00, S02, 1
B00, Trade, 85592.538, 100, B00, S04, 1
B00, Trade, 85604.654, 101, B00, S14, 1
B00, Trade, 85632.904, 105, S03, B00, 1
B00, Trade, 85652.788, 100, B00, S22, 1
B00, Trade, 85659.365, 105, B00, S18, 1
B00, Trade, 85663.019, 102, S02, B00, 1
B00, Trade, 85693.096, 111, S09, B00, 1
B00, Trade, 85698.827, 107, S20, B00, 1
B00, Trade, 85707.750, 108, B00, S06, 1
B00, Trade, 85725.558, 105, B00, S18, 1
B00, Trade, 85731.481, 102, B00, S17, 1
B00, Trade, 85754.692, 103, S06, B00, 1
B00, Trade, 85758.462, 102, S10, B00, 1
B00, Trade, 85772.346, 102, B00, S14, 1
B00, Trade, 85791.904, 109, B00, S02, 1
B00, Trade, 85806.808, 96, B00, S04, 1
B00, Trade, 85811.981, 109, S12, B00, 1
B00, Trade, 85819.750, 102, S02, B00, 1
B00, Trade, 85837.519, 97, B00, S05, 1
B00, Trade, 85850.269, 112, S14, B00, 1
B00, Trade, 85873.346, 115, S02, B00, 1
B00, Trade, 85880.404, 112, S01, B00, 1
B00, Trade, 85898.192, 105, P01, B00, 1
B00, Trade, 85907.981, 112, B00, S09, 1
B00, Trade, 85923.500, 101, P01, B00, 1
B00, Trade, 85944.635, 104, S21, B00, 1
B00, Trade, 85965.731, 101, S06, B00, 1
B00, Trade, 85979.577, 114, S02, B00, 1
B00, Trade, 85997.942, 105, B00, S02, 1
B00, Trade, 86016.923, 105, B00, S00, 1
B00, Trade, 86043.712, 110, S11, B00, 1
B00, Trade, 86069.212, 104, B00, S17, 1
B00, Trade, 86092.923, 104, B00, S12, 1
B00, Trade, 86093.327, 109, S19, B00, 1
B00, Trade, 86103.058, 100, B00, S07, 1
B00, Trade, 86114.154, 108, B00, S20, 1
B00, Trade, 86116.885, 101, S02, B00, 1
B00, Trade, 86139.635, 102, S07, B00, 1
B00, Trade, 86157.096, 100, B00, S15, 1
B00, Trade, 86166.038, 104, S03, B00, 1
B00, Trade, 86182.827, 109, S21, B00, 1
B00, Trade, 86193.462, 106, S11, B00, 1
B00, Trade, 86223.904, 106, B00, S00, 1
B00, Trade, 86242.750, 102, B00, S15, 1
B00, Trade, 86255.923, 106, S21, B00, 1
B00, Trade, 86281.077, 109, S18, B00, 1
B00, Trade, 86306.788, 109, B00, S11, 1
B00, Trade, 86320.173, 102, S11, B00, 1
B00, Trade, 86337.519, 107, S00, B00, 1
B00, Trade, 86353.846, 107, B00, S06, 1
B00, Trade, 86363.692, 107, S21, B00, 1
B00, Trade, 86375.212, 113, S19, B00, 1
B01, 100
B01, Trade, 85065.962, 106, S04, B01, 1
B01, Trade, 85085.615, 102, B01, S18, 1
B01, Trade, 85091.058, 111, S20, B01, 1
B01, Trade, 85116.808, 109, S06, B01, 1
B01, Trade, 85139.404, 105, B01, S23, 1
B01, Trade, 85146.404, 106, S18, B01, 1
B01, Trade, 85160.500, 111, S04, B01, 1
B01, Trade, 85164.846, 102, B01, S15, 1
B01, Trade, 85173.904, 109, S07, B01, 1
B01, Trade, 85191.538, 104, B01, S03, 1
B01, Trade, 85195.192, 103, B01, S22, 1
B01, Trade, 85218.327, 96, B01, S13, 1
B01, Trade, 85223.923, 113, S10, B01, 1
B01, Trade, 85238.173, 104, B01, S00, 1
B01, Trade, 85253.981, 105, B01, S16, 1
B01, Trade, 85257.288, 103, B01, S18, 1
B01, Trade, 85277.385, 103, B01, S22, 1
B01, Trade, 85312.269, 108, S05, B01, 1
B01, Trade, 85329.788, 98, B01, S01, 1
B01, Trade, 85347.173, 97, B01, S06, 1
B01, Trade, 85351.308, 107, S10, B01, 1
B01, Trade, 85362.385, 105, B01, S20, 1
B01, Trade, 85374.731, 108, B01, S16, 1
B01, Trade, 85383.654, 103, B01, S19, 1
B01, Trade, 85392.442, 108, B01, S09, 1
B01, Trade, 85394.885, 105, S11, B01, 1
B01, Trade, 85403.750, 105, B01, S15, 1
B01, Trade, 85431.788, 104, B01, S22, 1
B01, Trade, 85434.423, 108, S01, B01, 1
B01, Trade, 85460.288, 102, B01, S19, 1
B01, Trade, 85470.712, 104, S07, B01, 1
B01, Trade, 85472.692, 110, S06, B01, 1
B01, Trade, 85493.019, 101, B01, S12, 1
B01, Trade, 85504.442, 102, B01, S15, 1
B01, Trade, 85509.096, 114, S17, B01, 1
B01, Trade, 85526.077, 96, P01, B01, 1
B01, Trade, 85546.538, 102, B01, S11, 1
B01, Trade, 85551.577, 100, S12, B01, 1
B01, Trade, 85555.692, 103, S12, B01, 1
B01, Trade, 85570.846, 116, S02, B01, 1
B01, Trade, 85576.865, 111, B01, S13, 1
B01, Trade, 85593.423, 101, B01, S17, 1
B01, Trade, 85604.712, 102, S01, B01, 1
B01, Trade, 85616.385, 106, S08, B01, 1
B01, Trade, 85643.327, 108, S20, B01, 1
B01, Trade, 85645.442, 109, S12, B01, 1
B01, Trade, 85676.000, 96, S06, B01, 1
B01, Trade, 85695.654, 104, B01, S15, 1
B01, Trade, 85697.000, 108, S24, B01, 1
B01, Trade, 85712.058, 101, B01, S24, 1
B01, Trade, 85719.712, 110, S24, B01, 1
B01, Trade, 85736.269, 101, B01, S19, 1
B01, Trade, 85746.038, 101, B01, S15, 1
B01, Trade, 85757.654, 108, S09, B01, 1
B01, Trade, 85771.250, 108, B01, S24, 1
B01, Trade, 85782.308, 105, B01, S00, 1
B01, Trade, 85790.731, 108, B01, S00, 1
B01, Trade, 85795.788, 103, S10, B01, 1
B01, Trade, 85816.962, 111, S20, B01, 1
B01, Trade, 85835.827, 98, B01, S11, 1
B01, Trade, 85841.212, 102, S16, B01, 1
B01, Trade, 85851.769, 111, B01, S22, 1
B01, Trade, 85861.865, 101, B01, S14, 1
B01, Trade, 85864.904, 104, S01, B01, 1
B01, Trade, 85885.538, 104, B01, S01, 1
B01, Trade, 85893.462, 104, B01, S14, 1
B01, Trade, 85907.327, 115, S08, B01, 1
B01, Trade, 85930.346, 105, S01, B01, 1
B01, Trade, 85945.154, 100, B01, S16, 1
B01, Trade, 85963.865, 104, S12, B01, 1
B01, Trade, 85984.904, 106, B01, S13, 1
B01, Trade, 86013.000, 103, B01, S15, 1
B01, Trade, 86024.058, 110, S14, B01, 1
B01, Trade, 86039.058, 111, S07, B01, 1
B01, Trade, 86067.058, 106, B01, S18, 1
B01, Trade, 86070.981, 107, P01, B01, 1
B01, Trade, 86082.692, 101, B01, S22, 1
B01, Trade, 86093.038, 104, B01, S22, 1
B01, Trade, 86096.769, 106, S14, B01, 1
B01, Trade, 86105.558, 97, B01, S17, 1
B01, Trade, 86124.019, 108, S03, B01, 1
B01, Trade, 86140.750, 100, B01, S08, 1
B01, Trade, 86155.269, 107, S23, B01, 1
B01, Trade, 86167.288, 105, S16, B01, 1
B01, Trade, 86187.712, 108, B01, S19, 1
B01, Trade, 86210.135, 103, S24, B01, 1
B01, Trade, 86218.250, 106, P01, B01, 1
B01, Trade, 86253.596, 109, S15, B01, 1
B01, Trade, 86264.673, 105, S20, B01, 1
B01, Trade, 86288.212, 106, B01, S19, 1
B01, Trade, 86299.750, 106, B01, S15, 1
B01, Trade, 86303.481, 106, S03, B01, 1
B01, Trade, 86311.096, 105, B01, S20, 1
B01, Trade, 86325.058, 104, B01, S20, 1
B01, Trade, 86339.231, 102, B01, S21, 1
B01, Trade, 86343.269, 103, B01, S16, 1
B01, Trade, 86344.692, 108, S08, B01, 1
B01, Trade, 86374.385, 102, B01, S24, 1
B01, Trade, 86380.250, 110, B01, S20, 1
B01, Trade, 86384.846, 105, S02, B01, 1
B02, 100
B02, Trade, 85303.712, 102, P01, B02, 1
B02, Trade, 85316.558, 107, S06, B02, 1
B02, Trade, 85329.827, 112, S10, B02, 1
B02, Trade, 85343.962, 106, S11, B02, 1
B02, Trade, 85366.404, 103, S12, B02, 1
B02, Trade, 85381.019, 107, S02, B02, 1
B02, Trade, 85386.212, 110, S20, B02, 1
B02, Trade, 85394.788, 104, S14, B02, 1
B02, Trade, 85402.962, 106, S11, B02, 1
B02, Trade, 85418.385, 103, S04, B02, 1
