B00, 100
B00, Trade, 85158.462, 104, B00, S23, 1
B00, Trade, 85159.731, 110, S08, B00, 1
B00, Trade, 85176.442, 108, B00, S18, 1
B00, Trade, 85198.365, 102, B00, S18, 1
B00, Trade, 85200.558, 108, S16, B00, 1
B00, Trade, 85212.442, 103, B00, S14, 1
B00, Trade, 85221.423, 99, S16, B00, 1
B00, Trade, 85231.577, 112, S03, B00, 1
B00, Trade, 85234.519, 107, S02, B00, 1
B00, Trade, 85247.038, 101, B00, S19, 1
B00, Trade, 85261.308, 107, S10, B00, 1
B00, Trade, 85267.692, 101, B00, S04, 1
B00, Trade, 85278.365, 97, S22, B00, 1
B00, Trade, 85295.077, 105, B00, S15, 1
B00, Trade, 85303.019, 99, B00, S19, 1
B00, Trade, 85320.115, 106, S22, B00, 1
B00, Trade, 85338.808, 101, S03, B00, 1
B00, Trade, 85353.846, 111, S12, B00, 1
B00, Trade, 85365.173, 100, S24, B00, 1
B00, Trade, 85375.769, 104, B00, S20, 1
B00, Trade, 85391.788, 106, B00, S11, 1
B00, Trade, 85412.135, 101, B00, S19, 1
B00, Trade, 85422.577, 106, S19, B00, 1
B00, Trade, 85426.788, 101, S22, B00, 1
B00, Trade, 85447.904, 108, B00, S24, 1
B00, Trade, 85462.365, 107, B00, S20, 1
B00, Trade, 85464.827, 106, S02, B00, 1
B00, Trade, 85482.154, 103, S02, B00, 1
B00, Trade, 85498.000, 107, S03, B00, 1
B00, Trade, 85523.731, 101, B00, S07, 1
B00, Trade, 85527.192, 101, S09, B00, 1
B00, Trade, 85542.462, 104, B00, S10, 1
B00, Trade, 85552.096, 108, B00, S18, 1
B00, Trade, 85576.019, 101, S05, B00, 1
B00, Trade, 85588.096, 110, S19, B00, 1
B00, Trade, 85604.788, 98, B00, S00, 1
B00, Trade, 85610.846, 106, B00, S18, 1
B00, Trade, 85622.942, 107, S09, B00, 1
B00, Trade, 85651.000, 97, S09, B00, 1
B00, Trade, 85658.250, 102, B00, S04, 1
B00, Trade, 85664.212, 104, S01, B00, 1
B00, Trade, 85683.750, 104, B00, S11, 1
B00, Trade, 85688.577, 104, S02, B00, 1
B00, Trade, 85705.385, 105, B00, S12, 1
B00, Trade, 85714.192, 97, B00, S17, 1
B00, Trade, 85714.712, 100, S23, B00, 1
B00, Trade, 85731.269, 111, S22, B00, 1
B00, Trade, 85743.519, 100, B00, S21, 1
B00, Trade, 85751.519, 93, B00, S17, 1
B00, Trade, 85760.462, 102, P01, B00, 1
B00, Trade, 85772.115, 100, B00, S23, 1
B00, Trade, 85787.365, 100, S01, B00, 1
B00, Trade, 85813.269, 103, P01, B00, 1
B00, Trade, 85823.692, 105, B00, S12, 1
B00, Trade, 85838.212, 100, B00, S17, 1
