B00, 100
B00, Trade, 84116.385, 114, S02, B00, 1
B00, Trade, 84122.500, 109, B00, S11, 1
B00, Trade, 84144.038, 106, B00, S20, 1
B00, Trade, 84144.788, 111, S16, B00, 1
B00, Trade, 84169.154, 111, S15, B00, 1
B00, Trade, 84177.385, 105, S08, B00, 1
B00, Trade, 84188.635, 93, S16, B00, 1
B00, Trade, 84203.269, 110, S03, B00, 1
B00, Trade, 84217.250, 104, S17, B00, 1
B00, Trade, 84245.596, 103, S04, B00, 1
B00, Trade, 84263.327, 105, S10, B00, 1
B00, Trade, 84269.942, 109, S10, B00, 1
B00, Trade, 84309.731, 105, B00, S09, 1
B00, Trade, 84326.865, 98, S06, B00, 1
B00, Trade, 84374.385, 110, S15, B00, 1
B00, Trade, 84397.981, 108, S20, B00, 1
B00, Trade, 84430.327, 106, S18, B00, 1
B00, Trade, 84443.231, 107, S24, B00, 1
B00, Trade, 84476.615, 107, P01, B00, 1
B00, Trade, 84478.981, 106, S12, B00, 1
B00, Trade, 84526.942, 109, S07, B00, 1
B00, Trade, 84539.462, 108, S02, B00, 1
B00, Trade, 84546.654, 103, B00, S05, 1
B00, Trade, 84569.769, 114, S09, B00, 1
B00, Trade, 84577.519, 106, S04, B00, 1
B00, Trade, 84625.404, 108, S02, B00, 1
B00, Trade, 84633.942, 110, P01, B00, 1
B00, Trade, 84654.827, 113, S06, B00, 1
B00, Trade, 84677.077, 103, P01, B00, 1
B00, Trade, 84681.865, 113, B00, S17, 1
B00, Trade, 84691.500, 109, S18, B00, 1
B00, Trade, 84707.808, 108, S15, B00, 1
B00, Trade, 84714.019, 107, S09, B00, 1
B00, Trade, 84765.192, 110, S10, B00, 1
B00, Trade, 84782.135, 105, S12, B00, 1
B00, Trade, 84797.596, 107, B00, S10, 1
B00, Trade, 84818.750, 106, S20, B00, 1
B00, Trade, 84861.154, 107, S18, B00, 1
B00, Trade, 84872.827, 106, S16, B00, 1
B00, Trade, 84877.923, 110, S20, B00, 1
B00, Trade, 84908.365, 109, S23, B00, 1
B00, Trade, 84920.635, 107, S02, B00, 1
B00, Trade, 84934.923, 107, S08, B00, 1
B00, Trade, 84945.365, 110, S08, B00, 1
