B00, 100
B00, Trade, 85003.173, 105, S22, B00, 1
B00, Trade, 85007.058, 110, S01, B00, 1
B00, Trade, 85018.462, 107, B00, S20, 1
B00, Trade, 85027.788, 107, B00, S01, 1
B00, Trade, 85048.712, 110, S17, B00, 1
B00, Trade, 85065.923, 105, S09, B00, 1
B00, Trade, 85073.904, 105, B00, S06, 1
B00, Trade, 85085.019, 108, S12, B00, 1
B00, Trade, 85098.769, 106, B00, S04, 1
B00, Trade, 85133.635, 103, B00, S07, 1
B00, Trade, 85139.962, 107, S14, B00, 1
B00, Trade, 85148.442, 109, S09, B00, 1
B00, Trade, 85164.096, 105, S22, B00, 1
B00, Trade, 85175.404, 105, S04, B00, 1
B00, Trade, 85195.635, 105, S13, B00, 1
B00, Trade, 85211.385, 106, S22, B00, 1
B00, Trade, 85213.654, 106, S14, B00, 1
B00, Trade, 85229.692, 106, B00, S05, 1
B00, Trade, 85239.077, 106, B00, S06, 1
B00, Trade, 85261.519, 104, B00, S18, 1
B00, Trade, 85268.481, 102, B00, S06, 1
B00, Trade, 85283.577, 107, B00, S12, 1
B00, Trade, 85286.827, 102, B00, S19, 1
B00, Trade, 85301.904, 105, B00, S21, 1
B00, Trade, 85305.423, 111, B00, S17, 1
B00, Trade, 85325.692, 103, B00, S02, 1
B00, Trade, 85339.442, 109, S02, B00, 1
B00, Trade, 85359.308, 102, B00, S23, 1
B00, Trade, 85378.481, 109, P01, B00, 1
B00, Trade, 85388.769, 101, B00, S01, 1
B00, Trade, 85406.365, 109, S05, B00, 1
B00, Trade, 85421.962, 100, B00, S04, 1
B00, Trade, 85436.923, 109, S14, B00, 1
B00, Trade, 85452.712, 105, B00, S00, 1
B00, Trade, 85454.308, 109, B00, S07, 1
B00, Trade, 85476.019, 104, S11, B00, 1
B00, Trade, 85485.096, 106, S13, B00, 1
B00, Trade, 85547.423, 118, S17, B00, 1
B00, Trade, 85562.365, 104, B00, S00, 1
B00, Trade, 85570.981, 112, S14, B00, 1
B00, Trade, 85574.827, 106, S02, B00, 1
B00, Trade, 85603.019, 105, B00, S03, 1
B00, Trade, 85616.135, 106, B00, S05, 1
B00, Trade, 85620.231, 109, S16, B00, 1
B00, Trade, 85638.269, 102, B00, S21, 1
B00, Trade, 85646.577, 125, S00, B00, 1
B00, Trade, 85667.423, 110, S14, B00, 1
B00, Trade, 85688.519, 103, B00, S22, 1
B00, Trade, 85707.981, 103, S12, B00, 1
B00, Trade, 85714.250, 110, S16, B00, 1
B00, Trade, 85734.346, 105, S00, B00, 1
