B00, 100
B00, Trade, 85189.288, 109, B00, S20, 1
B00, Trade, 85203.865, 111, B00, P00, 1
B00, Trade, 85209.115, 97, B00, S24, 1
B00, Trade, 85218.423, 108, B00, S24, 1
B00, Trade, 85232.442, 107, B00, S24, 1
B00, Trade, 85242.750, 101, B00, S15, 1
B00, Trade, 85243.904, 101, B00, S20, 1
B00, Trade, 85262.750, 112, S19, B00, 1
B00, Trade, 85286.500, 112, S10, B00, 1
B00, Trade, 85292.115, 108, P01, B00, 1
B00, Trade, 85305.577, 107, B00, S07, 1
B00, Trade, 85317.865, 97, B00, S02, 1
B00, Trade, 85337.615, 106, B00, S06, 1
B00, Trade, 85350.096, 108, P01, B00, 1
B00, Trade, 85356.135, 105, B00, S00, 1
B00, Trade, 85372.712, 102, B00, S19, 1
B00, Trade, 85379.712, 105, S02, B00, 1
B00, Trade, 85397.442, 108, B00, S23, 1
B00, Trade, 85412.154, 106, B00, S12, 1
B00, Trade, 85417.173, 106, S16, B00, 1
B00, Trade, 85427.500, 104, B00, S12, 1
B00, Trade, 85435.827, 106, S24, B00, 1
B00, Trade, 85453.635, 100, B00, S01, 1
B00, Trade, 85463.519, 107, S23, B00, 1
B00, Trade, 85466.596, 105, B00, S11, 1
B00, Trade, 85482.596, 111, B00, S05, 1
B00, Trade, 85490.519, 105, B00, S05, 1
B00, Trade, 85501.673, 103, S14, B00, 1
B00, Trade, 85510.442, 116, S11, B00, 1
B00, Trade, 85514.096, 114, S20, B00, 1
B00, Trade, 85530.019, 108, S19, B00, 1
B00, Trade, 85540.808, 108, B00, S22, 1
B00, Trade, 85553.904, 107, B00, S11, 1
B00, Trade, 85555.231, 107, S01, B00, 1
B00, Trade, 85563.865, 106, B00, S14, 1
B00, Trade, 85578.923, 109, B00, S05, 1
B00, Trade, 85591.404, 106, B00, S05, 1
B00, Trade, 85607.962, 105, B00, S03, 1
B00, Trade, 85617.038, 116, S13, B00, 1
B00, Trade, 85629.865, 108, B00, S01, 1
B00, Trade, 85639.154, 113, B00, S11, 1
B00, Trade, 85645.231, 105, B00, S10, 1
B00, Trade, 85657.692, 109, B00, S20, 1
B00, Trade, 85668.846, 106, B00, S04, 1
B00, Trade, 85682.769, 109, B00, S07, 1
B00, Trade, 85698.077, 102, S11, B00, 1
B00, Trade, 85732.885, 106, B00, S22, 1
B00, Trade, 85733.885, 106, S03, B00, 1
B00, Trade, 85748.962, 111, B00, S18, 1
B00, Trade, 85757.192, 103, B00, S04, 1
B00, Trade, 85789.596, 109, B00, S14, 1
B00, Trade, 85801.808, 102, B00, S02, 1
B00, Trade, 85805.981, 102, B00, S22, 1
B00, Trade, 85818.442, 99, B00, S15, 1
B00, Trade, 85834.635, 97, B00, S24, 1
B00, Trade, 85843.788, 97, B00, S12, 1
B00, Trade, 85859.769, 99, B00, P00, 1
B00, Trade, 85871.096, 106, B00, S11, 1
B00, Trade, 85879.942, 103, B00, S05, 1
B00, Trade, 85897.712, 98, B00, S10, 1
B00, Trade, 85906.750, 101, B00, S05, 1
B00, Trade, 85924.115, 102, B00, P01, 1
B00, Trade, 85925.192, 98, B00, S12, 1
B00, Trade, 85939.558, 107, B00, S21, 1
B00, Trade, 85954.000, 100, S01, B00, 1
B00, Trade, 85962.385, 100, S18, B00, 1
B00, Trade, 85986.885, 104, B00, S16, 1
B00, Trade, 86006.731, 102, B00, S06, 1
B00, Trade, 86019.423, 98, B00, S18, 1
B00, Trade, 86028.231, 98, B00, S17, 1
B00, Trade, 86043.288, 95, S24, B00, 1
B00, Trade, 86055.500, 96, B00, S12, 1
B00, Trade, 86059.346, 100, B00, S20, 1
B00, Trade, 86066.135, 99, B00, S12, 1
B00, Trade, 86079.327, 104, S11, B00, 1
B00, Trade, 86091.077, 97, B00, S10, 1
B00, Trade, 86104.115, 100, B00, S24, 1
B00, Trade, 86119.135, 102, S17, B00, 1
B00, Trade, 86127.000, 98, B00, S15, 1
B00, Trade, 86139.231, 115, S17, B00, 1
B00, Trade, 86165.288, 93, B00, S21, 1
B00, Trade, 86175.269, 99, S20, B00, 1
B00, Trade, 86196.019, 101, B00, S17, 1
B00, Trade, 86200.885, 95, B00, S19, 1
B00, Trade, 86206.673, 108, B00, S15, 1
B00, Trade, 86232.365, 99, S23, B00, 1
B00, Trade, 86239.365, 98, B00, S20, 1
B00, Trade, 86251.885, 94, B00, S07, 1
