B00, 100
B00, Trade, 84942.962, 129, B00, S10, 1
B00, Trade, 84953.692, 128, S07, B00, 1
B00, Trade, 84978.769, 122, B00, S07, 1
B00, Trade, 84980.212, 130, S06, B00, 1
B00, Trade, 84982.308, 130, S19, B00, 1
B00, Trade, 85004.923, 133, B00, S06, 1
B00, Trade, 85012.885, 127, S11, B00, 1
B00, Trade, 85033.365, 131, S08, B00, 1
B00, Trade, 85047.327, 131, S05, B00, 1
B00, Trade, 85068.885, 127, S01, B00, 1
B00, Trade, 85081.538, 128, B00, S21, 1
B00, Trade, 85093.981, 133, S20, B00, 1
B00, Trade, 85105.288, 125, S10, B00, 1
B00, Trade, 85117.462, 130, B00, S08, 1
B00, Trade, 85150.500, 128, P00, B00, 1
B00, Trade, 85164.365, 127, B00, S19, 1
B00, Trade, 85171.308, 130, B00, S18, 1
B00, Trade, 85186.077, 123, B00, S00, 1
B00, Trade, 85190.423, 133, S06, B00, 1
B00, Trade, 85197.288, 127, B00, S23, 1
B00, Trade, 85218.442, 134, S24, B00, 1
B00, Trade, 85235.538, 123, B00, S10, 1
B00, Trade, 85258.596, 129, S01, B00, 1
B00, Trade, 85270.904, 130, B00, S20, 1
B00, Trade, 85279.173, 129, B00, S00, 1
B00, Trade, 85287.981, 130, S06, B00, 1
B00, Trade, 85314.019, 131, S10, B00, 1
B00, Trade, 85329.635, 131, B00, S15, 1
B00, Trade, 85336.192, 137, S20, B00, 1
B00, Trade, 85349.231, 122, B00, S06, 1
B00, Trade, 85361.558, 132, S20, B00, 1
B00, Trade, 85371.731, 129, B00, S01, 1
B00, Trade, 85391.327, 136, S19, B00, 1
B00, Trade, 85410.962, 131, S22, B00, 1
B00, Trade, 85421.577, 134, S15, B00, 1
B00, Trade, 85436.462, 133, S21, B00, 1
B00, Trade, 85452.962, 130, S18, B00, 1
B00, Trade, 85453.481, 129, S01, B00, 1
B00, Trade, 85472.635, 125, B00, S05, 1
B00, Trade, 85490.192, 139, S15, B00, 1
B00, Trade, 85508.327, 131, S19, B00, 1
B00, Trade, 85516.212, 135, B00, S07, 1
B00, Trade, 85523.481, 124, S11, B00, 1
B00, Trade, 85542.481, 133, B00, S12, 1
B00, Trade, 85562.154, 132, P00, B00, 1
B00, Trade, 85567.962, 129, S11, B00, 1
B00, Trade, 85583.712, 132, B00, S04, 1
B00, Trade, 85594.769, 126, B00, S19, 1
B00, Trade, 85606.577, 131, S12, B00, 1
B00, Trade, 85617.288, 130, B00, S23, 1
B00, Trade, 85630.808, 128, B00, S09, 1
B00, Trade, 85637.173, 134, S23, B00, 1
B00, Trade, 85664.365, 126, B00, S22, 1
B00, Trade, 85686.365, 136, S08, B00, 1
B00, Trade, 85725.000, 129, B00, S19, 1
B00, Trade, 85739.923, 124, S02, B00, 1
B00, Trade, 85750.442, 135, B00, S14, 1
B00, Trade, 85766.654, 125, B00, S21, 1
B00, Trade, 85767.846, 128, S13, B00, 1
B00, Trade, 85775.558, 131, B00, S19, 1
B00, Trade, 85794.038, 133, S19, B00, 1
B00, Trade, 85810.500, 135, B00, S15, 1
B00, Trade, 85818.885, 132, S10, B00, 1
B00, Trade, 85830.808, 128, B00, S07, 1
B00, Trade, 85864.942, 127, S02, B00, 1
B00, Trade, 85877.346, 123, B00, S14, 1
B00, Trade, 85889.250, 135, S21, B00, 1
B00, Trade, 85905.731, 132, P00, B00, 1
B00, Trade, 85937.500, 124, S01, B00, 1
B00, Trade, 85951.538, 131, B00, S23, 1
B00, Trade, 85960.673, 134, B00, S22, 1
B00, Trade, 85967.750, 128, B00, S24, 1
B00, Trade, 85989.750, 129, S01, B00, 1
B00, Trade, 86002.192, 128, B00, S08, 1
B00, Trade, 86008.596, 133, S21, B00, 1
B00, Trade, 86033.788, 135, S16, B00, 1
B00, Trade, 86052.923, 129, S20, B00, 1
B00, Trade, 86082.558, 135, P00, B00, 1
B00, Trade, 86091.115, 129, S01, B00, 1
B00, Trade, 86101.808, 133, S01, B00, 1
B00, Trade, 86115.558, 133, S08, B00, 1
B00, Trade, 86137.596, 138, B00, S07, 1
