B00, 100
B00, Trade, 85214.192, 103, B00, S23, 1
B00, Trade, 85230.135, 109, P01, B00, 1
B00, Trade, 85236.365, 104, B00, S16, 1
B00, Trade, 85252.250, 111, S22, B00, 1
B00, Trade, 85262.250, 112, B00, S14, 1
B00, Trade, 85264.154, 112, B00, S00, 1
B00, Trade, 85292.192, 107, S10, B00, 1
B00, Trade, 85296.654, 107, S02, B00, 1
B00, Trade, 85331.904, 106, B00, S00, 1
B00, Trade, 85338.981, 109, S17, B00, 1
B00, Trade, 85362.673, 100, B00, S13, 1
B00, Trade, 85381.769, 102, B00, S01, 1
B00, Trade, 85391.981, 102, B00, S24, 1
B00, Trade, 85404.308, 107, B00, S02, 1
B00, Trade, 85422.365, 109, B00, S16, 1
B00, Trade, 85425.827, 107, B00, S09, 1
B00, Trade, 85433.269, 104, P01, B00, 1
B00, Trade, 85444.308, 98, B00, S07, 1
B00, Trade, 85461.692, 103, B00, S21, 1
B00, Trade, 85484.135, 101, B00, S21, 1
B00, Trade, 85495.212, 100, B00, S19, 1
B00, Trade, 85500.692, 106, B00, S01, 1
B00, Trade, 85504.865, 106, S19, B00, 1
B00, Trade, 85518.577, 95, B00, S15, 1
B00, Trade, 85524.019, 101, B00, S23, 1
B00, Trade, 85535.942, 99, B00, S24, 1
B00, Trade, 85560.981, 103, B00, S15, 1
B00, Trade, 85570.192, 103, B00, S00, 1
B00, Trade, 85574.635, 100, B00, S23, 1
B00, Trade, 85593.923, 104, S06, B00, 1
B00, Trade, 85600.788, 102, B00, S13, 1
B00, Trade, 85616.250, 111, B00, S15, 1
B00, Trade, 85621.885, 102, B00, S24, 1
B00, Trade, 85635.673, 109, S15, B00, 1
B00, Trade, 85646.962, 95, B00, S23, 1
B00, Trade, 85655.904, 105, B00, S07, 1
B00, Trade, 85667.788, 105, B00, S23, 1
B00, Trade, 85679.577, 102, S19, B00, 1
B00, Trade, 85687.077, 99, B00, S22, 1
B00, Trade, 85696.058, 99, B00, S06, 1
B00, Trade, 85715.962, 100, B00, S08, 1
B00, Trade, 85731.808, 100, B00, S05, 1
B00, Trade, 85738.538, 101, S05, B00, 1
B00, Trade, 85748.135, 107, B00, S03, 1
B00, Trade, 85761.038, 97, B00, S04, 1
B00, Trade, 85771.327, 107, S10, B00, 1
B00, Trade, 85778.923, 110, S10, B00, 1
B00, Trade, 85785.385, 105, B00, S16, 1
B00, Trade, 85812.712, 102, B00, S05, 1
B00, Trade, 85819.942, 107, S20, B00, 1
B00, Trade, 85833.019, 109, S17, B00, 1
B00, Trade, 85842.673, 98, B00, S14, 1
B00, Trade, 85853.423, 105, P01, B00, 1
B00, Trade, 85855.673, 102, B00, S22, 1
B00, Trade, 85867.500, 107, B00, S17, 1
B00, Trade, 85882.538, 105, B00, S01, 1
B00, Trade, 85891.519, 103, S18, B00, 1
B00, Trade, 85895.077, 106, P01, B00, 1
B00, Trade, 85903.923, 109, B00, S21, 1
B00, Trade, 85917.423, 103, B00, S17, 1
B00, Trade, 85929.154, 104, B00, S21, 1
B00, Trade, 85940.615, 101, B00, S04, 1
B00, Trade, 85946.481, 106, S13, B00, 1
B00, Trade, 85956.731, 110, B00, S12, 1
B00, Trade, 85970.077, 103, B00, S14, 1
B00, Trade, 85984.654, 108, S22, B00, 1
B00, Trade, 86006.846, 104, B00, S11, 1
B00, Trade, 86011.308, 105, B00, S14, 1
B00, Trade, 86015.115, 109, B00, S22, 1
B00, Trade, 86035.673, 104, B00, S07, 1
B00, Trade, 86041.865, 109, B00, S02, 1
B00, Trade, 86046.750, 109, B00, P01, 1
B00, Trade, 86058.481, 101, B00, S17, 1
B00, Trade, 86065.885, 103, B00, S09, 1
B00, Trade, 86093.038, 88, B00, S12, 1
B00, Trade, 86111.346, 108, S23, B00, 1
B00, Trade, 86120.231, 103, B00, S13, 1
B00, Trade, 86127.346, 105, B00, S11, 1
B00, Trade, 86144.115, 106, B00, S18, 1
B00, Trade, 86149.615, 102, B00, S19, 1
B00, Trade, 86164.635, 108, S22, B00, 1
B00, Trade, 86167.750, 109, B00, S12, 1
B00, Trade, 86187.962, 102, B00, S22, 1
B00, Trade, 86189.269, 103, S21, B00, 1
B00, Trade, 86202.231, 102, P01, B00, 1
B00, Trade, 86215.654, 110, S01, B00, 1
B00, Trade, 86236.788, 105, B00, S19, 1
B00, Trade, 86240.481, 105, S00, B00, 1
B00, Trade, 86247.635, 106, B00, S06, 1
B00, Trade, 86276.346, 100, S05, B00, 1
B00, Trade, 86283.500, 100, S20, B00, 1
B00, Trade, 86293.519, 106, B00, S19, 1
B00, Trade, 86294.519, 108, B00, S09, 1
B00, Trade, 86324.327, 97, B00, S04, 1
B00, Trade, 86334.173, 104, S05, B00, 1
B00, Trade, 86346.327, 111, B00, S01, 1
B00, Trade, 86363.635, 105, B00, S15, 1
B00, Trade, 86367.673, 100, B00, S10, 1
B00, Trade, 86383.596, 106, B00, S16, 1
B00, Trade, 86390.250, 108, S07, B00, 1
B01, 100
B01, Trade, 85135.250, 108, S00, B01, 1
B01, Trade, 85150.865, 106, B01, S24, 1
B01, Trade, 85161.808, 110, P01, B01, 1
B01, Trade, 85173.096, 112, B01, S07, 1
B01, Trade, 85184.385, 105, P01, B01, 1
B01, Trade, 85207.135, 101, B01, S11, 1
B01, Trade, 85210.750, 105, S01, B01, 1
B01, Trade, 85216.019, 108, B01, S22, 1
B01, Trade, 85245.750, 105, B01, S10, 1
B01, Trade, 85256.865, 113, S01, B01, 1
B01, Trade, 85272.096, 110, S15, B01, 1
B01, Trade, 85290.635, 111, S16, B01, 1
B01, Trade, 85293.942, 105, S09, B01, 1
B01, Trade, 85313.365, 100, B01, S08, 1
B01, Trade, 85325.654, 107, P01, B01, 1
B01, Trade, 85327.077, 106, S21, B01, 1
B01, Trade, 85334.827, 110, S23, B01, 1
B01, Trade, 85343.442, 106, S01, B01, 1
B01, Trade, 85362.212, 103, B01, S09, 1
B01, Trade, 85371.250, 103, P01, B01, 1
B01, Trade, 85375.904, 101, S18, B01, 1
B01, Trade, 85384.712, 102, P01, B01, 1
B01, Trade, 85394.942, 102, S05, B01, 1
B01, Trade, 85426.538, 107, S10, B01, 1
B01, Trade, 85435.327, 105, S23, B01, 1
B01, Trade, 85466.231, 107, S01, B01, 1
B01, Trade, 85477.577, 129, B01, S01, 1
B01, Trade, 85492.212, 104, S02, B01, 1
B01, Trade, 85499.827, 108, S06, B01, 1
B01, Trade, 85510.808, 100, S00, B01, 1
B01, Trade, 85524.538, 104, S18, B01, 1
B01, Trade, 85536.731, 105, S07, B01, 1
B01, Trade, 85556.750, 103, B01, S02, 1
B01, Trade, 85565.558, 108, S14, B01, 1
B01, Trade, 85580.654, 101, S06, B01, 1
B01, Trade, 85589.481, 93, S15, B01, 1
B01, Trade, 85593.731, 103, S04, B01, 1
B01, Trade, 85609.404, 99, S20, B01, 1
B01, Trade, 85619.885, 113, B01, S14, 1
B01, Trade, 85623.615, 107, P01, B01, 1
B01, Trade, 85635.519, 109, S18, B01, 1
B01, Trade, 85668.692, 104, B01, S09, 1
B01, Trade, 85675.538, 108, P01, B01, 1
B01, Trade, 85694.481, 103, S00, B01, 1
B01, Trade, 85732.231, 101, S21, B01, 1
B01, Trade, 85741.096, 104, S14, B01, 1
B01, Trade, 85744.231, 108, S13, B01, 1
B01, Trade, 85760.058, 105, S08, B01, 1
B01, Trade, 85772.596, 108, S01, B01, 1
B01, Trade, 85793.808, 102, S01, B01, 1
B01, Trade, 85807.288, 105, S23, B01, 1
B01, Trade, 85815.692, 109, S13, B01, 1
B01, Trade, 85827.827, 110, S13, B01, 1
B01, Trade, 85840.365, 106, S00, B01, 1
B01, Trade, 85851.423, 105, S17, B01, 1
B01, Trade, 85858.346, 111, S11, B01, 1
B01, Trade, 85866.423, 109, S19, B01, 1
B01, Trade, 85876.558, 114, S23, B01, 1
B01, Trade, 85889.827, 104, S20, B01, 1
B01, Trade, 85900.904, 106, S18, B01, 1
B01, Trade, 85908.115, 105, S18, B01, 1
B01, Trade, 85919.519, 104, S18, B01, 1
B01, Trade, 85941.942, 108, S17, B01, 1
B01, Trade, 85953.115, 105, S01, B01, 1
B01, Trade, 85956.000, 113, B01, S17, 1
B01, Trade, 85965.365, 102, B01, S00, 1
B01, Trade, 85977.019, 105, S19, B01, 1
B01, Trade, 85987.577, 104, S13, B01, 1
B01, Trade, 85999.308, 108, S20, B01, 1
B01, Trade, 86019.846, 109, S06, B01, 1
B01, Trade, 86039.250, 109, B01, S00, 1
B01, Trade, 86060.635, 111, S00, B01, 1
B01, Trade, 86072.692, 109, B01, S05, 1
B01, Trade, 86081.115, 106, S04, B01, 1
B01, Trade, 86085.385, 107, S00, B01, 1
B01, Trade, 86109.346, 107, S10, B01, 1
B01, Trade, 86132.096, 105, B01, S16, 1
B01, Trade, 86140.731, 114, S23, B01, 1
B01, Trade, 86149.000, 109, S05, B01, 1
B01, Trade, 86161.788, 106, B01, S18, 1
B01, Trade, 86171.635, 111, S24, B01, 1
B01, Trade, 86180.058, 99, S18, B01, 1
B01, Trade, 86187.115, 105, B01, S16, 1
B01, Trade, 86197.577, 103, B01, S09, 1
B01, Trade, 86208.615, 105, P01, B01, 1
B01, Trade, 86220.942, 104, B01, S16, 1
B01, Trade, 86225.885, 104, S21, B01, 1
B01, Trade, 86254.346, 103, B01, S05, 1
B01, Trade, 86261.346, 108, S24, B01, 1
B01, Trade, 86272.769, 106, S20, B01, 1
B01, Trade, 86303.154, 110, S00, B01, 1
B01, Trade, 86307.500, 108, S08, B01, 1
B01, Trade, 86320.904, 108, B01, S08, 1
B01, Trade, 86332.192, 103, S16, B01, 1
B01, Trade, 86343.769, 112, S24, B01, 1
B01, Trade, 86349.135, 109, B01, S11, 1
B01, Trade, 86368.558, 97, B01, S07, 1
B01, Trade, 86380.423, 105, S11, B01, 1
B01, Trade, 86387.731, 109, S20, B01, 1
B01, Trade, 86394.788, 104, S00, B01, 1
B02, 100
B02, Trade, 84182.500, 107, S18, B02, 1
B02, Trade, 84195.615, 111, S22, B02, 1
B02, Trade, 84202.365, 111, S13, B02, 1
B02, Trade, 84225.058, 106, S04, B02, 1
B02, Trade, 84233.538, 106, S18, B02, 1
B02, Trade, 84238.673, 111, B02, S07, 1
B02, Trade, 84297.077, 114, S02, B02, 1
B02, Trade, 84326.981, 105, B02, S16, 1
B02, Trade, 84342.885, 106, S20, B02, 1
B02, Trade, 84356.981, 101, B02, S17, 1
B02, Trade, 84403.154, 104, P01, B02, 1
B02, Trade, 84413.212, 108, S21, B02, 1
B02, Trade, 84423.865, 107, B02, S07, 1
B02, Trade, 84440.596, 105, P01, B02, 1
B02, Trade, 84468.365, 104, B02, S09, 1
B02, Trade, 84482.404, 103, S16, B02, 1
B02, Trade, 84490.615, 105, B02, S13, 1
B02, Trade, 84505.269, 101, B02, S14, 1
B02, Trade, 84521.135, 108, B02, S07, 1
B02, Trade, 84525.500, 106, S14, B02, 1
B02, Trade, 84543.923, 104, S04, B02, 1
B02, Trade, 84614.962, 115, S13, B02, 1
B02, Trade, 84644.250, 106, B02, S20, 1
B02, Trade, 84663.577, 103, B02, S07, 1
B02, Trade, 84697.769, 105, S06, B02, 1
B02, Trade, 84702.827, 113, S24, B02, 1
B02, Trade, 84720.000, 113, S15, B02, 1
B02, Trade, 84739.846, 104, S10, B02, 1
B02, Trade, 84759.942, 113, S05, B02, 1
B02, Trade, 84765.308, 104, S18, B02, 1
B02, Trade, 84782.058, 110, S15, B02, 1
B02, Trade, 84803.673, 110, B02, S23, 1
B02, Trade, 84811.635, 108, S02, B02, 1
B02, Trade, 84832.942, 105, P01, B02, 1
B02, Trade, 84865.385, 103, S11, B02, 1
B02, Trade, 84885.673, 114, S06, B02, 1
B02, Trade, 84894.712, 110, S24, B02, 1
B02, Trade, 84907.135, 106, S24, B02, 1
B02, Trade, 84930.904, 105, B02, S22, 1
B02, Trade, 84985.885, 110, S11, B02, 1
B02, Trade, 85019.346, 108, B02, S24, 1
B02, Trade, 85025.577, 107, S07, B02, 1
B02, Trade, 85040.308, 108, S05, B02, 1
B02, Trade, 85090.558, 107, S17, B02, 1
B02, Trade, 85101.346, 107, B02, S13, 1
B02, Trade, 85134.250, 110, S10, B02, 1
B02, Trade, 85161.058, 108, B02, S16, 1
B02, Trade, 85193.000, 109, S05, B02, 1
B02, Trade, 85220.308, 107, S16, B02, 1
B02, Trade, 85222.346, 108, S20, B02, 1
B02, Trade, 85246.731, 106, P01, B02, 1
B02, Trade, 85280.885, 107, S09, B02, 1
B02, Trade, 85318.923, 113, S06, B02, 1
B02, Trade, 85329.885, 110, B02, S13, 1
B02, Trade, 85341.635, 106, S10, B02, 1
B02, Trade, 85372.481, 101, S13, B02, 1
B02, Trade, 85386.500, 107, S13, B02, 1
B02, Trade, 85398.904, 107, B02, S02, 1
B02, Trade, 85450.404, 105, S17, B02, 1
B02, Trade, 85456.558, 107, B02, S02, 1
B02, Trade, 85465.115, 106, S05, B02, 1
B02, Trade, 85483.192, 102, B02, S22, 1
B02, Trade, 85508.000, 109, S05, B02, 1
B02, Trade, 85520.385, 100, S20, B02, 1
B02, Trade, 85549.385, 104, S04, B02, 1
B02, Trade, 85564.865, 102, S10, B02, 1
B02, Trade, 85586.673, 96, S20, B02, 1
B02, Trade, 85644.558, 98, B02, S14, 1
B02, Trade, 85683.596, 105, S04, B02, 1
B02, Trade, 85694.019, 98, S24, B02, 1
B02, Trade, 85731.173, 100, S06, B02, 1
B02, Trade, 85783.038, 105, S19, B02, 1
B02, Trade, 85798.519, 97, S00, B02, 1
B02, Trade, 85830.538, 109, S18, B02, 1
B02, Trade, 85851.308, 105, S23, B02, 1
B02, Trade, 85871.077, 113, S05, B02, 1
B02, Trade, 85880.115, 109, B02, S14, 1
B02, Trade, 85899.519, 105, S12, B02, 1
B02, Trade, 85920.731, 106, S00, B02, 1
B02, Trade, 85935.288, 104, S19, B02, 1
