B00, 100
B00, Trade, 85246.942, 105, B00, S17, 1
B00, Trade, 85257.577, 110, B00, S11, 1
B00, Trade, 85268.365, 107, B00, S01, 1
B00, Trade, 85276.154, 110, B00, S17, 1
B00, Trade, 85300.442, 107, B00, S11, 1
B00, Trade, 85307.019, 107, B00, S16, 1
B00, Trade, 85321.481, 100, B00, S20, 1
B00, Trade, 85330.154, 101, B00, S23, 1
B00, Trade, 85346.212, 104, B00, S16, 1
B00, Trade, 85353.808, 104, B00, S15, 1
B00, Trade, 85363.558, 104, S10, B00, 1
B00, Trade, 85378.481, 107, B00, S08, 1
B00, Trade, 85388.808, 109, S01, B00, 1
B00, Trade, 85396.981, 101, B00, S15, 1
B00, Trade, 85411.615, 100, B00, S05, 1
B00, Trade, 85418.731, 103, B00, S01, 1
B00, Trade, 85427.846, 111, S06, B00, 1
B00, Trade, 85436.750, 105, B00, S05, 1
B00, Trade, 85447.615, 105, B00, S10, 1
B00, Trade, 85460.692, 106, S23, B00, 1
B00, Trade, 85476.308, 110, B00, S17, 1
B00, Trade, 85492.712, 103, B00, S04, 1
B00, Trade, 85502.519, 108, B00, S01, 1
B00, Trade, 85520.154, 108, B00, S24, 1
B00, Trade, 85526.923, 107, B00, S01, 1
B00, Trade, 85545.365, 102, B00, S10, 1
B00, Trade, 85557.519, 110, B00, S09, 1
B00, Trade, 85580.673, 109, S18, B00, 1
B00, Trade, 85592.288, 101, B00, S02, 1
B00, Trade, 85600.308, 109, S11, B00, 1
B00, Trade, 85608.769, 105, B00, S00, 1
B00, Trade, 85618.231, 106, B00, S01, 1
B00, Trade, 85636.654, 104, B00, S04, 1
B00, Trade, 85642.808, 112, S19, B00, 1
B00, Trade, 85647.019, 107, B00, S07, 1
B00, Trade, 85663.327, 109, B00, S17, 1
B00, Trade, 85680.808, 106, B00, S17, 1
B00, Trade, 85683.192, 110, B00, S08, 1
B00, Trade, 85689.788, 110, S02, B00, 1
B00, Trade, 85694.308, 106, B00, S02, 1
B00, Trade, 85716.327, 105, B00, S15, 1
B00, Trade, 85731.308, 110, B00, S13, 1
B00, Trade, 85741.019, 104, B00, S01, 1
B00, Trade, 85748.404, 108, B00, S15, 1
B00, Trade, 85757.577, 103, B00, S06, 1
B00, Trade, 85766.212, 105, B00, S17, 1
B00, Trade, 85789.692, 99, B00, S06, 1
B00, Trade, 85791.404, 105, B00, S00, 1
B00, Trade, 85794.019, 104, B00, S08, 1
B00, Trade, 85807.731, 105, B00, S12, 1
B00, Trade, 85816.962, 99, B00, S23, 1
B00, Trade, 85829.154, 98, B00, S07, 1
B00, Trade, 85842.885, 97, S20, B00, 1
B00, Trade, 85851.135, 101, B00, S06, 1
B00, Trade, 85866.000, 102, B00, S11, 1
B00, Trade, 85883.096, 103, B00, S04, 1
B00, Trade, 85888.154, 99, S20, B00, 1
B00, Trade, 85909.865, 106, S22, B00, 1
B00, Trade, 85913.462, 97, B00, S02, 1
B00, Trade, 85918.692, 102, B00, S16, 1
B00, Trade, 85938.750, 104, B00, S13, 1
B00, Trade, 85949.769, 104, B00, S02, 1
B00, Trade, 85964.115, 102, B00, S13, 1
B00, Trade, 85974.635, 100, B00, S03, 1
B00, Trade, 85981.673, 101, B00, S20, 1
B00, Trade, 85996.192, 102, B00, S17, 1
B00, Trade, 85998.808, 102, B00, S11, 1
B00, Trade, 86012.519, 101, S02, B00, 1
B00, Trade, 86021.692, 102, B00, S08, 1
B00, Trade, 86026.135, 99, B00, S15, 1
B00, Trade, 86035.231, 97, B00, S11, 1
B00, Trade, 86060.788, 102, B00, S22, 1
B00, Trade, 86064.481, 98, S06, B00, 1
B00, Trade, 86083.500, 100, B00, S14, 1
B00, Trade, 86092.346, 99, B00, S07, 1
B00, Trade, 86099.077, 99, B00, S08, 1
B00, Trade, 86109.538, 105, B00, S00, 1
B00, Trade, 86119.731, 96, B00, S05, 1
B00, Trade, 86133.404, 99, B00, S22, 1
