B00, 100
B00, Trade, 85189.885, 130, B00, S07, 1
B00, Trade, 85198.135, 130, B00, S12, 1
B00, Trade, 85203.904, 131, B00, S12, 1
B00, Trade, 85214.231, 129, B00, S07, 1
B00, Trade, 85228.962, 131, S10, B00, 1
B00, Trade, 85244.769, 130, S15, B00, 1
B00, Trade, 85261.769, 131, B00, S23, 1
B00, Trade, 85264.846, 130, B00, S08, 1
B00, Trade, 85281.673, 127, B00, S21, 1
B00, Trade, 85290.115, 130, S00, B00, 1
B00, Trade, 85296.038, 129, B00, S11, 1
B00, Trade, 85308.615, 124, B00, S06, 1
B00, Trade, 85318.942, 127, B00, S16, 1
B00, Trade, 85322.385, 127, S21, B00, 1
B00, Trade, 85345.596, 131, B00, S01, 1
B00, Trade, 85360.442, 132, B00, S20, 1
B00, Trade, 85362.442, 125, B00, S24, 1
B00, Trade, 85372.827, 125, B00, S10, 1
B00, Trade, 85390.385, 129, B00, S06, 1
B00, Trade, 85400.346, 128, B00, S07, 1
B00, Trade, 85405.212, 131, S10, B00, 1
B00, Trade, 85423.615, 125, B00, S03, 1
B00, Trade, 85440.077, 130, B00, S06, 1
B00, Trade, 85444.942, 135, S15, B00, 1
B00, Trade, 85479.000, 124, B00, S16, 1
B00, Trade, 85481.269, 126, B00, S01, 1
B00, Trade, 85499.923, 124, B00, S13, 1
B00, Trade, 85512.462, 128, B00, S14, 1
B00, Trade, 85532.673, 136, S10, B00, 1
B00, Trade, 85547.942, 126, B00, S04, 1
B00, Trade, 85561.673, 128, B00, S16, 1
B00, Trade, 85565.135, 132, B00, S01, 1
B00, Trade, 85577.923, 128, B00, S16, 1
B00, Trade, 85589.788, 132, S07, B00, 1
B00, Trade, 85595.365, 135, S16, B00, 1
B00, Trade, 85609.596, 128, S12, B00, 1
B00, Trade, 85626.231, 130, B00, S19, 1
B00, Trade, 85640.115, 130, B00, S04, 1
B00, Trade, 85649.404, 122, B00, S06, 1
B00, Trade, 85673.404, 128, S08, B00, 1
B00, Trade, 85689.673, 129, S18, B00, 1
B00, Trade, 85701.942, 128, S16, B00, 1
B00, Trade, 85722.692, 131, B00, S24, 1
B00, Trade, 85727.173, 130, S08, B00, 1
