B00, 100
B00, Trade, 85052.327, 104, B00, S09, 1
B00, Trade, 85056.981, 105, S08, B00, 1
B00, Trade, 85069.058, 107, B00, S08, 1
B00, Trade, 85075.615, 111, S06, B00, 1
B00, Trade, 85093.154, 112, S02, B00, 1
B00, Trade, 85108.250, 105, B00, S10, 1
B00, Trade, 85125.212, 109, B00, S16, 1
B00, Trade, 85151.077, 111, S13, B00, 1
B00, Trade, 85172.462, 112, B00, S13, 1
B00, Trade, 85188.077, 109, B00, S02, 1
B00, Trade, 85206.654, 103, B00, S17, 1
B00, Trade, 85211.327, 106, S16, B00, 1
B00, Trade, 85241.481, 102, S23, B00, 1
B00, Trade, 85253.692, 103, B00, S09, 1
B00, Trade, 85272.096, 101, S05, B00, 1
B00, Trade, 85283.577, 96, B00, S16, 1
B00, Trade, 85285.212, 98, B00, S15, 1
B00, Trade, 85303.212, 107, B00, S13, 1
B00, Trade, 85306.673, 110, S06, B00, 1
B00, Trade, 85327.962, 109, B00, S20, 1
B00, Trade, 85346.788, 104, B00, S14, 1
B00, Trade, 85348.673, 105, S13, B00, 1
B00, Trade, 85360.981, 102, B00, S07, 1
B00, Trade, 85367.442, 101, S19, B00, 1
B00, Trade, 85380.981, 105, B00, S23, 1
B00, Trade, 85410.962, 107, S02, B00, 1
B00, Trade, 85422.615, 110, B00, S08, 1
B00, Trade, 85437.135, 113, S20, B00, 1
B00, Trade, 85455.404, 99, B00, S19, 1
B00, Trade, 85459.462, 103, S03, B00, 1
B00, Trade, 85477.250, 101, B00, S17, 1
B00, Trade, 85481.558, 99, B00, S09, 1
B00, Trade, 85506.635, 106, S09, B00, 1
B00, Trade, 85519.769, 101, B00, S18, 1
B00, Trade, 85535.019, 105, B00, S02, 1
B00, Trade, 85546.769, 112, P00, B00, 1
B00, Trade, 85561.981, 102, B00, S07, 1
B00, Trade, 85578.596, 99, B00, S12, 1
B00, Trade, 85594.712, 98, B00, S12, 1
B00, Trade, 85599.885, 99, B00, S19, 1
B00, Trade, 85607.846, 105, S04, B00, 1
B00, Trade, 85628.269, 102, B00, S09, 1
B00, Trade, 85643.596, 101, B00, S06, 1
B00, Trade, 85648.404, 103, S04, B00, 1
B00, Trade, 85670.077, 107, B00, S13, 1
