B00, 100
B00, Trade, 85163.212, 171, S06, B00, 1
B00, Trade, 85187.885, 178, B00, S04, 1
B00, Trade, 85200.577, 172, B00, S13, 1
B00, Trade, 85210.577, 165, S08, B00, 1
B00, Trade, 85228.038, 166, B00, S22, 1
B00, Trade, 85239.385, 173, S04, B00, 1
B00, Trade, 85255.231, 171, S21, B00, 1
B00, Trade, 85274.308, 170, B00, S23, 1
B00, Trade, 85283.442, 172, B00, S20, 1
B00, Trade, 85291.942, 173, B00, S04, 1
B00, Trade, 85292.154, 176, S15, B00, 1
B00, Trade, 85312.404, 171, B00, S04, 1
B00, Trade, 85317.173, 171, S00, B00, 1
B00, Trade, 85335.769, 175, S08, B00, 1
B00, Trade, 85345.865, 166, B00, S11, 1
B00, Trade, 85360.750, 167, B00, S09, 1
B00, Trade, 85368.404, 165, S19, B00, 1
B00, Trade, 85383.692, 173, B00, S08, 1
B00, Trade, 85395.423, 169, B00, S17, 1
B00, Trade, 85406.192, 175, B00, S20, 1
B00, Trade, 85416.865, 166, B00, S20, 1
B00, Trade, 85424.442, 172, S01, B00, 1
B00, Trade, 85447.385, 166, B00, S11, 1
B00, Trade, 85460.212, 166, B00, S13, 1
B00, Trade, 85463.692, 170, S24, B00, 1
B00, Trade, 85478.462, 174, B00, S10, 1
B00, Trade, 85488.942, 171, P00, B00, 1
B00, Trade, 85501.442, 171, B00, S07, 1
B00, Trade, 85522.115, 172, S14, B00, 1
B00, Trade, 85531.596, 168, B00, S14, 1
B00, Trade, 85543.038, 173, S06, B00, 1
B00, Trade, 85561.288, 176, S17, B00, 1
B00, Trade, 85565.865, 170, B00, S23, 1
B00, Trade, 85573.404, 172, S16, B00, 1
B00, Trade, 85586.673, 163, B00, S01, 1
B00, Trade, 85610.846, 175, S14, B00, 1
B00, Trade, 85624.712, 177, B00, S24, 1
B00, Trade, 85636.731, 175, B00, S00, 1
B00, Trade, 85657.404, 170, B00, S11, 1
B00, Trade, 85660.000, 171, S14, B00, 1
B00, Trade, 85672.404, 166, B00, S15, 1
B00, Trade, 85676.308, 172, B00, S15, 1
B00, Trade, 85685.462, 174, S00, B00, 1
B00, Trade, 85706.058, 168, B00, S14, 1
B00, Trade, 85713.538, 175, S05, B00, 1
B00, Trade, 85728.846, 173, B00, S13, 1
B00, Trade, 85751.923, 173, S14, B00, 1
B00, Trade, 85759.077, 169, B00, S24, 1
B00, Trade, 85769.231, 161, S17, B00, 1
B00, Trade, 85781.404, 170, B00, S13, 1
B00, Trade, 85787.442, 172, S16, B00, 1
B00, Trade, 85806.038, 173, B00, S10, 1
B00, Trade, 85819.654, 171, S06, B00, 1
B00, Trade, 85836.135, 168, B00, S03, 1
B00, Trade, 85841.288, 174, S21, B00, 1
B00, Trade, 85860.885, 169, B00, S13, 1
B00, Trade, 85864.827, 175, S02, B00, 1
B00, Trade, 85871.135, 171, B00, S00, 1
B00, Trade, 85887.269, 166, B00, S04, 1
B00, Trade, 85897.231, 176, S04, B00, 1
B00, Trade, 85908.250, 164, S16, B00, 1
B00, Trade, 85916.173, 174, S03, B00, 1
B00, Trade, 85929.577, 172, B00, S21, 1
B00, Trade, 85940.327, 167, B00, S01, 1
B00, Trade, 85956.058, 167, B00, S09, 1
B00, Trade, 85966.788, 174, B00, S10, 1
B00, Trade, 85968.558, 174, B00, S09, 1
B00, Trade, 85984.308, 168, B00, S23, 1
B00, Trade, 85992.519, 176, S02, B00, 1
B00, Trade, 86003.077, 171, B00, S11, 1
B00, Trade, 86007.288, 175, S03, B00, 1
B00, Trade, 86022.596, 170, B00, S24, 1
B00, Trade, 86026.538, 169, S09, B00, 1
B00, Trade, 86049.192, 163, B00, S01, 1
B00, Trade, 86050.250, 166, S16, B00, 1
B00, Trade, 86082.500, 176, S19, B00, 1
B00, Trade, 86090.308, 166, B00, S07, 1
B00, Trade, 86099.462, 170, B00, S10, 1
B00, Trade, 86108.385, 170, S03, B00, 1
B00, Trade, 86127.981, 167, B00, S17, 1
B00, Trade, 86137.558, 169, B00, S09, 1
B00, Trade, 86143.750, 176, S07, B00, 1
B00, Trade, 86162.404, 170, B00, S07, 1
B00, Trade, 86176.577, 167, B00, S14, 1
B00, Trade, 86188.250, 168, S06, B00, 1
B00, Trade, 86194.635, 174, S08, B00, 1
B00, Trade, 86214.269, 174, B00, S20, 1
B00, Trade, 86224.731, 171, S10, B00, 1
B00, Trade, 86235.692, 169, B00, S01, 1
B00, Trade, 86254.788, 171, B00, S03, 1
B00, Trade, 86264.096, 178, S14, B00, 1
B00, Trade, 86275.173, 177, S13, B00, 1
B00, Trade, 86297.308, 170, B00, S00, 1
B00, Trade, 86301.865, 165, B00, S07, 1
B00, Trade, 86315.846, 167, B00, S23, 1
B00, Trade, 86334.615, 174, P00, B00, 1
B00, Trade, 86354.019, 171, B00, S11, 1
B00, Trade, 86369.788, 169, S03, B00, 1
B00, Trade, 86380.385, 175, S07, B00, 1
B00, Trade, 86392.519, 167, S24, B00, 1
B01, 100
B01, Trade, 83824.712, 179, S05, B01, 1
B01, Trade, 83900.250, 177, S14, B01, 1
B01, Trade, 83950.923, 174, S23, B01, 1
B01, Trade, 84028.596, 172, S01, B01, 1
B01, Trade, 84064.212, 168, S16, B01, 1
B01, Trade, 84103.827, 168, B01, S15, 1
B01, Trade, 84116.885, 176, S06, B01, 1
B01, Trade, 84136.596, 179, P00, B01, 1
B01, Trade, 84154.923, 175, P00, B01, 1
B01, Trade, 84171.846, 179, S19, B01, 1
B01, Trade, 84188.635, 174, S13, B01, 1
B01, Trade, 84201.327, 176, B01, S06, 1
B01, Trade, 84213.923, 172, S19, B01, 1
B01, Trade, 84231.135, 174, S23, B01, 1
B01, Trade, 84250.192, 176, S14, B01, 1
B01, Trade, 84281.231, 171, S03, B01, 1
B01, Trade, 84321.885, 175, S18, B01, 1
B01, Trade, 84345.077, 174, S14, B01, 1
B01, Trade, 84348.365, 173, S15, B01, 1
B01, Trade, 84384.442, 170, S17, B01, 1
B01, Trade, 84394.385, 168, B01, S20, 1
B01, Trade, 84432.904, 172, S24, B01, 1
B01, Trade, 84444.865, 176, S00, B01, 1
B01, Trade, 84478.673, 171, B01, S10, 1
B01, Trade, 84481.692, 168, S11, B01, 1
B01, Trade, 84500.788, 172, S02, B01, 1
B01, Trade, 84519.385, 166, S00, B01, 1
B01, Trade, 84571.885, 173, S06, B01, 1
B01, Trade, 84606.558, 172, S15, B01, 1
B01, Trade, 84623.365, 168, B01, S07, 1
B01, Trade, 84653.269, 175, S06, B01, 1
B01, Trade, 84659.173, 173, S05, B01, 1
B01, Trade, 84677.827, 170, S05, B01, 1
B01, Trade, 84698.385, 169, P00, B01, 1
B01, Trade, 84725.038, 169, S20, B01, 1
B01, Trade, 84730.558, 169, S00, B01, 1
B01, Trade, 84750.500, 167, S14, B01, 1
B01, Trade, 84751.750, 169, S07, B01, 1
B01, Trade, 84772.423, 169, B01, S08, 1
B01, Trade, 84781.019, 166, S19, B01, 1
B01, Trade, 84799.038, 163, B01, S23, 1
B01, Trade, 84843.788, 176, S03, B01, 1
B01, Trade, 84864.673, 174, S04, B01, 1
B01, Trade, 84926.231, 172, S06, B01, 1
B01, Trade, 84927.808, 174, P00, B01, 1
B01, Trade, 84953.096, 172, P00, B01, 1
B01, Trade, 85003.327, 177, S14, B01, 1
B01, Trade, 85044.481, 171, S16, B01, 1
B01, Trade, 85075.981, 172, B01, S08, 1
B01, Trade, 85096.538, 173, P00, B01, 1
B01, Trade, 85117.135, 167, B01, S09, 1
B01, Trade, 85118.750, 172, S16, B01, 1
B01, Trade, 85164.808, 170, B01, S16, 1
B01, Trade, 85175.538, 176, S19, B01, 1
B01, Trade, 85253.558, 175, S14, B01, 1
B01, Trade, 85259.635, 178, S05, B01, 1
B01, Trade, 85291.096, 173, S23, B01, 1
B01, Trade, 85363.673, 169, B01, S23, 1
B01, Trade, 85392.135, 170, B01, S02, 1
B01, Trade, 85396.712, 177, S06, B01, 1
B01, Trade, 85463.615, 167, S06, B01, 1
B01, Trade, 85468.115, 170, B01, S06, 1
B01, Trade, 85570.423, 172, P00, B01, 1
B01, Trade, 85584.673, 168, S16, B01, 1
B01, Trade, 85591.135, 169, S14, B01, 1
B01, Trade, 85600.231, 184, P00, B01, 1
B01, Trade, 85623.904, 181, S09, B01, 1
B01, Trade, 85664.923, 169, S06, B01, 1
B01, Trade, 85674.135, 172, S10, B01, 1
B01, Trade, 85676.596, 174, S11, B01, 1
B01, Trade, 85700.731, 179, S19, B01, 1
B01, Trade, 85711.135, 172, P00, B01, 1
B01, Trade, 85729.308, 173, S00, B01, 1
B01, Trade, 85744.404, 173, S24, B01, 1
B01, Trade, 85784.096, 172, S03, B01, 1
B01, Trade, 85843.885, 176, S05, B01, 1
B01, Trade, 85879.596, 173, S15, B01, 1
B01, Trade, 85891.615, 171, S11, B01, 1
B01, Trade, 85906.096, 168, S09, B01, 1
