B00, 100
B00, Trade, 85064.462, 171, B00, S20, 1
B00, Trade, 85081.827, 172, S14, B00, 1
B00, Trade, 85092.827, 173, S06, B00, 1
B00, Trade, 85108.154, 167, S06, B00, 1
B00, Trade, 85116.692, 173, B00, S21, 1
B00, Trade, 85137.038, 168, S08, B00, 1
B00, Trade, 85149.750, 173, B00, S24, 1
B00, Trade, 85156.308, 171, B00, S14, 1
B00, Trade, 85178.481, 171, S14, B00, 1
B00, Trade, 85202.500, 164, B00, S17, 1
B00, Trade, 85222.308, 168, B00, S06, 1
B00, Trade, 85240.000, 166, B00, S03, 1
B00, Trade, 85246.423, 173, S04, B00, 1
B00, Trade, 85272.635, 171, B00, S02, 1
B00, Trade, 85279.462, 173, B00, S01, 1
B00, Trade, 85291.577, 171, B00, S06, 1
B00, Trade, 85295.808, 177, P01, B00, 1
B00, Trade, 85309.923, 171, B00, S12, 1
B00, Trade, 85314.231, 176, S05, B00, 1
B00, Trade, 85332.558, 168, B00, S04, 1
B00, Trade, 85334.269, 172, S17, B00, 1
B00, Trade, 85351.923, 170, S11, B00, 1
B00, Trade, 85361.231, 167, S05, B00, 1
B00, Trade, 85366.942, 176, S14, B00, 1
B00, Trade, 85398.538, 175, S21, B00, 1
B00, Trade, 85418.769, 169, B00, S12, 1
B00, Trade, 85427.115, 177, S17, B00, 1
B00, Trade, 85445.846, 169, S13, B00, 1
B00, Trade, 85460.731, 170, S17, B00, 1
B00, Trade, 85470.000, 175, B00, S12, 1
B00, Trade, 85478.442, 173, B00, S10, 1
B00, Trade, 85490.038, 173, S05, B00, 1
B00, Trade, 85511.923, 171, B00, S08, 1
B00, Trade, 85518.077, 168, B00, S07, 1
B00, Trade, 85541.500, 171, B00, S01, 1
B00, Trade, 85548.942, 176, S03, B00, 1
B00, Trade, 85557.404, 178, S07, B00, 1
B00, Trade, 85580.327, 171, B00, S13, 1
B00, Trade, 85588.577, 178, S23, B00, 1
B00, Trade, 85604.577, 182, S08, B00, 1
