B00, 100
B00, Trade, 85212.192, 170, B00, S23, 1
B00, Trade, 85228.250, 178, S11, B00, 1
B00, Trade, 85238.788, 174, S08, B00, 1
B00, Trade, 85252.404, 175, S21, B00, 1
B00, Trade, 85261.673, 175, S24, B00, 1
B00, Trade, 85274.904, 176, S05, B00, 1
B00, Trade, 85283.346, 170, P01, B00, 1
B00, Trade, 85301.519, 173, S18, B00, 1
B00, Trade, 85305.769, 173, S15, B00, 1
B00, Trade, 85320.038, 170, B00, S00, 1
B00, Trade, 85322.615, 174, P01, B00, 1
B00, Trade, 85340.269, 168, S21, B00, 1
B00, Trade, 85352.365, 172, S11, B00, 1
B00, Trade, 85368.481, 169, B00, S12, 1
B00, Trade, 85381.692, 172, S10, B00, 1
B00, Trade, 85388.846, 172, S21, B00, 1
B00, Trade, 85404.885, 170, B00, S08, 1
B00, Trade, 85412.173, 178, S15, B00, 1
B00, Trade, 85420.788, 171, B00, S07, 1
B00, Trade, 85447.077, 173, S11, B00, 1
B00, Trade, 85456.212, 169, P01, B00, 1
B00, Trade, 85464.500, 174, S11, B00, 1
B00, Trade, 85478.288, 174, S18, B00, 1
B00, Trade, 85485.673, 176, S16, B00, 1
B00, Trade, 85505.462, 177, B00, S12, 1
B00, Trade, 85518.769, 171, S04, B00, 1
B00, Trade, 85538.154, 176, B00, S19, 1
B00, Trade, 85542.308, 181, S04, B00, 1
B00, Trade, 85553.712, 183, S11, B00, 1
B00, Trade, 85571.019, 183, S04, B00, 1
B00, Trade, 85579.519, 179, S10, B00, 1
B00, Trade, 85596.115, 174, B00, S07, 1
B00, Trade, 85600.615, 174, S01, B00, 1
B00, Trade, 85605.327, 182, S16, B00, 1
B00, Trade, 85615.615, 174, S15, B00, 1
B00, Trade, 85629.865, 183, S03, B00, 1
B00, Trade, 85642.538, 177, S07, B00, 1
B00, Trade, 85646.288, 171, B00, S06, 1
B00, Trade, 85659.000, 171, S23, B00, 1
B00, Trade, 85675.000, 171, S12, B00, 1
B00, Trade, 85688.904, 178, S21, B00, 1
B00, Trade, 85707.981, 180, S17, B00, 1
B00, Trade, 85722.519, 173, B00, S16, 1
B00, Trade, 85729.115, 174, P01, B00, 1
B00, Trade, 85737.981, 179, S12, B00, 1
B00, Trade, 85752.000, 177, S04, B00, 1
B00, Trade, 85759.769, 180, S10, B00, 1
B00, Trade, 85772.577, 175, B00, S00, 1
B00, Trade, 85779.692, 177, B00, S08, 1
B00, Trade, 85791.442, 181, P01, B00, 1
B00, Trade, 85798.135, 177, S19, B00, 1
B00, Trade, 85805.231, 175, S10, B00, 1
B00, Trade, 85818.365, 176, S11, B00, 1
B00, Trade, 85831.692, 174, S01, B00, 1
B00, Trade, 85844.365, 175, P01, B00, 1
B00, Trade, 85860.269, 173, B00, S11, 1
B00, Trade, 85878.596, 172, B00, S24, 1
B00, Trade, 85888.500, 181, S15, B00, 1
B00, Trade, 85907.519, 169, B00, S22, 1
B00, Trade, 85924.212, 175, S04, B00, 1
B00, Trade, 85948.712, 174, S00, B00, 1
B00, Trade, 85960.519, 167, B00, S05, 1
B00, Trade, 85971.308, 175, S09, B00, 1
B00, Trade, 85989.308, 178, B00, P00, 1
B00, Trade, 86003.500, 179, S13, B00, 1
B00, Trade, 86011.500, 174, S17, B00, 1
B00, Trade, 86022.404, 170, B00, S02, 1
B00, Trade, 86030.923, 172, B00, S08, 1
B00, Trade, 86043.077, 178, P01, B00, 1
B00, Trade, 86051.500, 174, S09, B00, 1
B00, Trade, 86062.442, 170, S09, B00, 1
B00, Trade, 86070.442, 168, S24, B00, 1
B00, Trade, 86080.404, 170, B00, S20, 1
B00, Trade, 86092.577, 181, S23, B00, 1
B00, Trade, 86103.519, 170, S16, B00, 1
B00, Trade, 86110.769, 173, S21, B00, 1
B00, Trade, 86124.192, 171, B00, S14, 1
B00, Trade, 86132.250, 172, S21, B00, 1
B00, Trade, 86141.731, 177, S04, B00, 1
B00, Trade, 86152.462, 172, S16, B00, 1
B00, Trade, 86163.058, 170, S12, B00, 1
B00, Trade, 86168.942, 178, S17, B00, 1
B00, Trade, 86183.423, 174, S16, B00, 1
B00, Trade, 86196.481, 172, B00, S03, 1
B00, Trade, 86221.750, 169, S21, B00, 1
