B00, 100
B00, Trade, 85330.192, 172, S05, B00, 1
B00, Trade, 85333.750, 165, S14, B00, 1
B00, Trade, 85346.808, 170, S08, B00, 1
B00, Trade, 85357.135, 166, S22, B00, 1
B00, Trade, 85363.192, 170, P01, B00, 1
B00, Trade, 85377.365, 161, S13, B00, 1
B00, Trade, 85385.615, 169, S20, B00, 1
B00, Trade, 85397.365, 173, S08, B00, 1
B00, Trade, 85404.192, 161, S04, B00, 1
B00, Trade, 85420.885, 169, S09, B00, 1
B00, Trade, 85426.519, 171, S11, B00, 1
B00, Trade, 85441.404, 171, S23, B00, 1
B00, Trade, 85443.462, 171, S12, B00, 1
B00, Trade, 85461.923, 168, P01, B00, 1
B00, Trade, 85465.327, 173, S15, B00, 1
B00, Trade, 85480.558, 169, S01, B00, 1
B00, Trade, 85485.269, 163, P01, B00, 1
B00, Trade, 85502.788, 162, S14, B00, 1
B00, Trade, 85506.423, 161, S08, B00, 1
B00, Trade, 85530.135, 172, S11, B00, 1
B00, Trade, 85545.385, 166, S16, B00, 1
B00, Trade, 85560.000, 164, S13, B00, 1
B00, Trade, 85565.788, 161, S08, B00, 1
B00, Trade, 85577.385, 167, S18, B00, 1
B00, Trade, 85595.808, 160, B00, S11, 1
B00, Trade, 85600.346, 169, S20, B00, 1
B00, Trade, 85607.442, 170, S14, B00, 1
B00, Trade, 85613.981, 171, S02, B00, 1
B00, Trade, 85626.365, 170, S04, B00, 1
B00, Trade, 85636.192, 161, B00, S11, 1
B00, Trade, 85646.346, 160, B00, S01, 1
B00, Trade, 85660.288, 163, P01, B00, 1
B00, Trade, 85669.308, 168, S16, B00, 1
B00, Trade, 85677.096, 163, P01, B00, 1
B00, Trade, 85697.615, 166, B00, S04, 1
B00, Trade, 85701.923, 160, S11, B00, 1
B00, Trade, 85710.577, 166, S22, B00, 1
B00, Trade, 85717.365, 167, S12, B00, 1
B00, Trade, 85731.462, 172, S10, B00, 1
B00, Trade, 85740.962, 169, S08, B00, 1
B00, Trade, 85746.750, 167, S12, B00, 1
B00, Trade, 85760.865, 165, B00, S07, 1
B00, Trade, 85771.135, 171, S23, B00, 1
B00, Trade, 85791.269, 161, B00, S10, 1
B00, Trade, 85792.846, 165, S14, B00, 1
B00, Trade, 85821.654, 171, S12, B00, 1
B00, Trade, 85830.885, 167, S01, B00, 1
B00, Trade, 85842.750, 162, S11, B00, 1
B00, Trade, 85843.654, 163, S24, B00, 1
B00, Trade, 85862.558, 173, S04, B00, 1
B00, Trade, 85878.077, 168, B00, S06, 1
B00, Trade, 85879.885, 166, B00, S00, 1
B00, Trade, 85887.038, 176, S03, B00, 1
B00, Trade, 85898.231, 168, S18, B00, 1
B00, Trade, 85918.077, 162, B00, S02, 1
B00, Trade, 85921.346, 167, S07, B00, 1
B00, Trade, 85927.365, 165, S01, B00, 1
B00, Trade, 85938.404, 172, S12, B00, 1
B00, Trade, 85947.500, 162, S21, B00, 1
B00, Trade, 85957.192, 169, S21, B00, 1
B00, Trade, 85972.462, 166, P01, B00, 1
B00, Trade, 85982.365, 169, P01, B00, 1
B00, Trade, 85988.077, 166, S12, B00, 1
B00, Trade, 86000.981, 173, B00, S09, 1
B00, Trade, 86006.500, 168, S10, B00, 1
B00, Trade, 86019.192, 169, P01, B00, 1
B00, Trade, 86033.846, 166, S20, B00, 1
B00, Trade, 86043.077, 165, S11, B00, 1
B00, Trade, 86052.135, 163, S22, B00, 1
B00, Trade, 86062.808, 169, S14, B00, 1
B00, Trade, 86070.135, 169, S21, B00, 1
B00, Trade, 86083.346, 165, S02, B00, 1
B00, Trade, 86087.769, 166, P01, B00, 1
B00, Trade, 86106.654, 171, S12, B00, 1
B00, Trade, 86121.519, 169, S14, B00, 1
B00, Trade, 86132.096, 164, S14, B00, 1
B00, Trade, 86143.192, 164, S13, B00, 1
B00, Trade, 86145.750, 160, S24, B00, 1
B00, Trade, 86160.096, 172, S01, B00, 1
B00, Trade, 86171.077, 169, P01, B00, 1
B00, Trade, 86197.288, 161, B00, S09, 1
B00, Trade, 86199.192, 173, S24, B00, 1
B00, Trade, 86217.173, 172, S17, B00, 1
B00, Trade, 86225.038, 171, B00, S13, 1
B00, Trade, 86236.096, 166, B00, S06, 1
B00, Trade, 86249.365, 171, S22, B00, 1
B00, Trade, 86266.558, 168, B00, S17, 1
B00, Trade, 86267.769, 176, S12, B00, 1
B00, Trade, 86275.327, 171, S04, B00, 1
B00, Trade, 86291.712, 168, P01, B00, 1
B00, Trade, 86306.250, 160, S05, B00, 1
B00, Trade, 86308.173, 160, S10, B00, 1
B00, Trade, 86323.308, 169, P01, B00, 1
B00, Trade, 86335.423, 163, P01, B00, 1
B00, Trade, 86348.692, 169, S05, B00, 1
B00, Trade, 86356.731, 175, S14, B00, 1
B00, Trade, 86373.192, 162, S24, B00, 1
B00, Trade, 86379.346, 165, S20, B00, 1
B00, Trade, 86393.654, 169, S01, B00, 1
B00, Trade, 86393.827, 171, S21, B00, 1
B01, 100
B01, Trade, 85234.327, 168, S24, B01, 1
B01, Trade, 85247.000, 175, S15, B01, 1
B01, Trade, 85263.269, 166, S03, B01, 1
B01, Trade, 85270.615, 170, S08, B01, 1
B01, Trade, 85278.192, 174, B01, S12, 1
B01, Trade, 85294.923, 171, S14, B01, 1
B01, Trade, 85311.115, 169, S03, B01, 1
B01, Trade, 85315.788, 174, S14, B01, 1
B01, Trade, 85326.096, 167, S08, B01, 1
B01, Trade, 85356.981, 163, B01, S21, 1
B01, Trade, 85368.712, 172, S11, B01, 1
B01, Trade, 85375.077, 160, S05, B01, 1
B01, Trade, 85392.942, 172, P01, B01, 1
B01, Trade, 85404.808, 161, S22, B01, 1
B01, Trade, 85415.115, 171, S13, B01, 1
B01, Trade, 85429.769, 171, S13, B01, 1
B01, Trade, 85438.731, 166, S11, B01, 1
B01, Trade, 85453.327, 167, S12, B01, 1
B01, Trade, 85457.673, 169, S11, B01, 1
