B00, 100
B00, Trade, 85244.404, 165, S04, B00, 1
B00, Trade, 85261.000, 167, S11, B00, 1
B00, Trade, 85267.308, 168, P00, B00, 1
B00, Trade, 85276.673, 166, S03, B00, 1
B00, Trade, 85282.596, 170, S12, B00, 1
B00, Trade, 85297.154, 162, B00, S01, 1
B00, Trade, 85311.000, 167, P00, B00, 1
B00, Trade, 85312.558, 166, S21, B00, 1
B00, Trade, 85324.577, 165, B00, S03, 1
B00, Trade, 85336.173, 171, S04, B00, 1
B00, Trade, 85350.788, 173, B00, S10, 1
B00, Trade, 85355.923, 173, S04, B00, 1
B00, Trade, 85369.788, 166, B00, S04, 1
B00, Trade, 85378.827, 163, S19, B00, 1
B00, Trade, 85389.904, 173, P00, B00, 1
B00, Trade, 85396.923, 178, S12, B00, 1
B00, Trade, 85405.846, 166, S24, B00, 1
B00, Trade, 85420.923, 167, S06, B00, 1
B00, Trade, 85425.808, 172, B00, S24, 1
B00, Trade, 85439.538, 168, S15, B00, 1
B00, Trade, 85449.288, 168, P00, B00, 1
B00, Trade, 85458.519, 168, P00, B00, 1
B00, Trade, 85469.000, 170, S09, B00, 1
B00, Trade, 85475.115, 165, S10, B00, 1
B00, Trade, 85490.019, 169, P00, B00, 1
B00, Trade, 85506.077, 165, S03, B00, 1
B00, Trade, 85520.115, 167, S03, B00, 1
B00, Trade, 85530.846, 168, S09, B00, 1
B00, Trade, 85546.538, 173, P00, B00, 1
B00, Trade, 85554.269, 165, S02, B00, 1
B00, Trade, 85572.269, 167, S11, B00, 1
B00, Trade, 85581.404, 172, B00, S10, 1
B00, Trade, 85587.077, 169, B00, S08, 1
B00, Trade, 85600.635, 159, B00, S05, 1
B00, Trade, 85606.327, 161, S21, B00, 1
B00, Trade, 85622.250, 170, P00, B00, 1
B00, Trade, 85633.173, 169, S02, B00, 1
B00, Trade, 85651.154, 164, S04, B00, 1
B00, Trade, 85655.615, 167, S09, B00, 1
B00, Trade, 85667.038, 164, B00, S08, 1
B00, Trade, 85682.635, 167, S05, B00, 1
B00, Trade, 85690.846, 168, S16, B00, 1
B00, Trade, 85705.462, 166, S18, B00, 1
B00, Trade, 85712.654, 171, S21, B00, 1
B00, Trade, 85736.462, 174, B00, S19, 1
B00, Trade, 85759.500, 167, S04, B00, 1
B00, Trade, 85769.962, 169, S06, B00, 1
B00, Trade, 85776.346, 163, S02, B00, 1
B00, Trade, 85793.192, 166, S08, B00, 1
B00, Trade, 85801.019, 170, S14, B00, 1
B00, Trade, 85811.365, 163, S17, B00, 1
B00, Trade, 85817.365, 163, S11, B00, 1
B00, Trade, 85828.250, 166, S05, B00, 1
B00, Trade, 85842.635, 170, S02, B00, 1
B00, Trade, 85851.365, 169, S06, B00, 1
B00, Trade, 85854.596, 172, S17, B00, 1
B00, Trade, 85873.231, 163, P00, B00, 1
B00, Trade, 85883.038, 167, S13, B00, 1
B00, Trade, 85885.462, 172, S14, B00, 1
B00, Trade, 85906.288, 162, S05, B00, 1
B00, Trade, 85919.596, 171, S13, B00, 1
B00, Trade, 85934.212, 172, S09, B00, 1
B00, Trade, 85935.750, 173, S04, B00, 1
B00, Trade, 85946.308, 163, S16, B00, 1
B00, Trade, 85958.231, 176, B00, S19, 1
B00, Trade, 85971.865, 159, S17, B00, 1
B00, Trade, 85994.962, 170, S09, B00, 1
B00, Trade, 86006.000, 166, S12, B00, 1
B00, Trade, 86023.519, 171, B00, S03, 1
B00, Trade, 86031.865, 170, B00, S19, 1
B00, Trade, 86044.058, 163, B00, S22, 1
B00, Trade, 86071.288, 168, S21, B00, 1
B00, Trade, 86085.692, 163, B00, S13, 1
B00, Trade, 86094.750, 157, B00, S13, 1
B00, Trade, 86103.000, 178, S01, B00, 1
B00, Trade, 86108.423, 167, S19, B00, 1
B00, Trade, 86118.173, 178, S12, B00, 1
B00, Trade, 86142.500, 170, S06, B00, 1
B00, Trade, 86145.192, 167, S21, B00, 1
