B00, 100
B00, Trade, 85224.077, 172, B00, S15, 1
B00, Trade, 85237.442, 174, B00, S05, 1
B00, Trade, 85250.038, 169, P00, B00, 1
B00, Trade, 85259.769, 178, B00, S12, 1
B00, Trade, 85268.442, 173, B00, S18, 1
B00, Trade, 85278.423, 177, B00, S14, 1
B00, Trade, 85289.442, 170, B00, S10, 1
B00, Trade, 85300.135, 176, S04, B00, 1
B00, Trade, 85305.885, 173, B00, S11, 1
B00, Trade, 85315.212, 169, B00, S18, 1
B00, Trade, 85326.596, 172, B00, S05, 1
B00, Trade, 85342.365, 174, B00, S18, 1
B00, Trade, 85352.096, 169, S00, B00, 1
B00, Trade, 85368.288, 166, B00, S15, 1
B00, Trade, 85377.962, 172, S13, B00, 1
B00, Trade, 85387.827, 176, S11, B00, 1
B00, Trade, 85395.212, 166, B00, S15, 1
B00, Trade, 85409.019, 167, S04, B00, 1
B00, Trade, 85416.827, 171, B00, S15, 1
B00, Trade, 85433.288, 169, B00, S20, 1
B00, Trade, 85442.577, 173, S10, B00, 1
B00, Trade, 85447.346, 176, S14, B00, 1
B00, Trade, 85466.212, 170, B00, S01, 1
B00, Trade, 85476.962, 175, B00, S02, 1
B00, Trade, 85490.423, 174, B00, S22, 1
B00, Trade, 85502.904, 173, S00, B00, 1
B00, Trade, 85532.865, 175, B00, S18, 1
B00, Trade, 85545.115, 177, S08, B00, 1
B00, Trade, 85560.615, 174, B00, S17, 1
B00, Trade, 85572.654, 171, B00, S23, 1
B00, Trade, 85583.058, 173, B00, S15, 1
B00, Trade, 85584.635, 173, B00, S24, 1
B00, Trade, 85601.712, 174, B00, S17, 1
B00, Trade, 85620.673, 176, B00, S24, 1
B00, Trade, 85638.596, 181, B00, S22, 1
B00, Trade, 85652.385, 169, B00, S10, 1
B00, Trade, 85660.115, 170, B00, S23, 1
B00, Trade, 85673.058, 173, S17, B00, 1
B00, Trade, 85682.942, 173, S04, B00, 1
B00, Trade, 85694.442, 173, S14, B00, 1
B00, Trade, 85703.365, 175, B00, S16, 1
B00, Trade, 85720.173, 166, B00, S17, 1
B00, Trade, 85727.673, 170, B00, S20, 1
B00, Trade, 85740.346, 172, B00, S04, 1
B00, Trade, 85749.192, 170, B00, S11, 1
B00, Trade, 85761.750, 174, S17, B00, 1
B00, Trade, 85767.038, 174, B00, S06, 1
B00, Trade, 85776.058, 171, B00, S02, 1
B00, Trade, 85789.308, 173, S03, B00, 1
B00, Trade, 85810.212, 172, B00, S02, 1
B00, Trade, 85824.654, 173, B00, S08, 1
B00, Trade, 85831.654, 175, B00, S01, 1
B00, Trade, 85835.212, 177, B00, S24, 1
B00, Trade, 85849.788, 170, B00, S16, 1
B00, Trade, 85862.750, 166, B00, S10, 1
B00, Trade, 85867.269, 174, B00, S18, 1
B00, Trade, 85882.231, 169, B00, S18, 1
B00, Trade, 85891.596, 176, B00, S17, 1
B00, Trade, 85901.135, 169, B00, S18, 1
B00, Trade, 85910.769, 168, B00, S16, 1
B00, Trade, 85924.865, 175, B00, S00, 1
B00, Trade, 85944.077, 175, B00, S12, 1
B00, Trade, 85953.346, 175, B00, S09, 1
B00, Trade, 85963.846, 175, S18, B00, 1
B00, Trade, 85972.173, 172, B00, S17, 1
B00, Trade, 85978.173, 173, B00, S15, 1
B00, Trade, 85986.135, 176, S07, B00, 1
B00, Trade, 86004.577, 164, B00, S04, 1
B00, Trade, 86018.538, 172, B00, S06, 1
B00, Trade, 86026.788, 176, S24, B00, 1
B00, Trade, 86038.788, 172, B00, S15, 1
B00, Trade, 86053.558, 172, B00, S24, 1
B00, Trade, 86059.808, 171, S19, B00, 1
B00, Trade, 86073.212, 165, B00, S13, 1
B00, Trade, 86084.692, 167, B00, S21, 1
B00, Trade, 86094.865, 174, B00, S06, 1
B00, Trade, 86104.519, 170, B00, S08, 1
B00, Trade, 86122.615, 166, S06, B00, 1
B00, Trade, 86131.212, 167, B00, S06, 1
B00, Trade, 86139.173, 169, B00, S02, 1
B00, Trade, 86154.269, 166, B00, S23, 1
B00, Trade, 86165.519, 168, B00, S07, 1
B00, Trade, 86168.519, 167, B00, S01, 1
B00, Trade, 86182.346, 168, B00, S12, 1
B00, Trade, 86188.269, 167, B00, S03, 1
B00, Trade, 86212.846, 167, B00, S03, 1
B00, Trade, 86221.500, 171, B00, S24, 1
B00, Trade, 86232.808, 171, B00, S01, 1
B00, Trade, 86238.923, 168, P00, B00, 1
B00, Trade, 86282.288, 169, B00, S15, 1
B00, Trade, 86292.115, 167, B00, S07, 1
B00, Trade, 86300.558, 169, B00, S12, 1
B00, Trade, 86316.538, 167, B00, S12, 1
B00, Trade, 86329.192, 167, B00, S06, 1
B00, Trade, 86351.635, 171, S08, B00, 1
B00, Trade, 86361.923, 167, B00, S02, 1
B00, Trade, 86374.115, 166, B00, S23, 1
B00, Trade, 86384.038, 170, B00, S02, 1
B00, Trade, 86389.231, 167, B00, S14, 1
B00, Trade, 86398.365, 169, B00, S19, 1
B01, 100
B01, Trade, 85037.942, 175, S10, B01, 1
B01, Trade, 85048.577, 176, B01, S02, 1
B01, Trade, 85068.385, 168, S14, B01, 1
B01, Trade, 85075.827, 169, S04, B01, 1
B01, Trade, 85097.519, 175, B01, S15, 1
B01, Trade, 85112.538, 167, B01, S15, 1
B01, Trade, 85121.731, 171, S11, B01, 1
B01, Trade, 85129.865, 172, B01, S03, 1
B01, Trade, 85147.404, 171, B01, S08, 1
B01, Trade, 85152.173, 176, S14, B01, 1
B01, Trade, 85171.635, 175, S22, B01, 1
B01, Trade, 85193.404, 167, B01, S07, 1
B01, Trade, 85200.135, 180, S01, B01, 1
B01, Trade, 85218.019, 171, B01, S24, 1
B01, Trade, 85220.231, 174, S02, B01, 1
B01, Trade, 85235.038, 168, S10, B01, 1
B01, Trade, 85245.077, 172, S19, B01, 1
