B00, 100
B00, Trade, 85175.000, 169, B00, S01, 1
B00, Trade, 85179.423, 172, B00, S21, 1
B00, Trade, 85186.788, 172, S23, B00, 1
B00, Trade, 85193.615, 170, B00, S04, 1
B00, Trade, 85207.288, 177, S08, B00, 1
B00, Trade, 85216.923, 174, B00, S00, 1
B00, Trade, 85227.942, 168, S21, B00, 1
B00, Trade, 85239.596, 165, B00, S10, 1
B00, Trade, 85247.038, 165, B00, S06, 1
B00, Trade, 85256.058, 172, S05, B00, 1
B00, Trade, 85268.712, 173, B00, S01, 1
B00, Trade, 85280.596, 170, B00, S05, 1
B00, Trade, 85290.981, 173, S06, B00, 1
B00, Trade, 85294.135, 171, S08, B00, 1
B00, Trade, 85307.808, 166, B00, S13, 1
B00, Trade, 85322.500, 172, B00, S11, 1
B00, Trade, 85323.500, 171, B00, S20, 1
B00, Trade, 85332.327, 176, B00, S12, 1
B00, Trade, 85349.596, 171, B00, S24, 1
B00, Trade, 85363.288, 169, B00, S04, 1
B00, Trade, 85381.731, 169, B00, S21, 1
B00, Trade, 85395.827, 172, B00, S14, 1
B00, Trade, 85408.173, 173, B00, S18, 1
B00, Trade, 85425.981, 167, B00, S05, 1
B00, Trade, 85447.038, 170, B00, S18, 1
B00, Trade, 85448.981, 170, S10, B00, 1
B00, Trade, 85464.231, 169, B00, S06, 1
B00, Trade, 85465.058, 170, S24, B00, 1
B00, Trade, 85473.692, 179, S23, B00, 1
B00, Trade, 85499.538, 166, B00, S02, 1
B00, Trade, 85506.442, 168, B00, S05, 1
B00, Trade, 85521.942, 167, B00, S08, 1
B00, Trade, 85537.577, 168, B00, S05, 1
B00, Trade, 85550.654, 172, B00, S04, 1
B00, Trade, 85558.846, 167, B00, S18, 1
B00, Trade, 85573.288, 167, B00, S24, 1
B00, Trade, 85599.288, 174, S24, B00, 1
B00, Trade, 85612.019, 172, B00, S01, 1
B00, Trade, 85616.173, 170, B00, S15, 1
B00, Trade, 85630.385, 165, S20, B00, 1
B00, Trade, 85641.769, 172, S12, B00, 1
B00, Trade, 85661.135, 170, S21, B00, 1
B00, Trade, 85673.327, 167, B00, S08, 1
