B00, 100
B00, Trade, 85127.788, 163, S18, B00, 1
B00, Trade, 85140.962, 168, B00, S22, 1
B00, Trade, 85155.712, 167, B00, S20, 1
B00, Trade, 85191.250, 165, S09, B00, 1
B00, Trade, 85193.462, 161, B00, S09, 1
B00, Trade, 85216.250, 169, B00, S20, 1
B00, Trade, 85231.615, 161, B00, S22, 1
B00, Trade, 85233.635, 163, B00, S01, 1
B00, Trade, 85268.462, 167, B00, S21, 1
B00, Trade, 85282.769, 171, B00, S02, 1
B00, Trade, 85295.385, 161, B00, S17, 1
B00, Trade, 85300.885, 160, B00, S19, 1
B00, Trade, 85309.942, 161, B00, S18, 1
B00, Trade, 85316.442, 162, B00, S20, 1
B00, Trade, 85329.750, 167, B00, S22, 1
B00, Trade, 85348.231, 168, B00, S22, 1
B00, Trade, 85359.962, 166, B00, S01, 1
B00, Trade, 85372.327, 165, B00, S22, 1
B00, Trade, 85385.135, 175, S12, B00, 1
B00, Trade, 85402.077, 165, B00, S06, 1
B00, Trade, 85405.442, 172, B00, S11, 1
B00, Trade, 85425.712, 163, B00, S05, 1
B00, Trade, 85436.538, 163, B00, S00, 1
B00, Trade, 85454.885, 165, B00, S02, 1
B00, Trade, 85467.865, 162, B00, S08, 1
B00, Trade, 85478.788, 167, B00, S20, 1
B00, Trade, 85491.788, 168, B00, S14, 1
B00, Trade, 85498.000, 161, S19, B00, 1
B00, Trade, 85514.788, 160, B00, S16, 1
B00, Trade, 85528.808, 167, S23, B00, 1
B00, Trade, 85544.500, 167, B00, S18, 1
B00, Trade, 85578.462, 167, B00, S23, 1
B00, Trade, 85593.154, 163, B00, S21, 1
B00, Trade, 85598.769, 164, B00, S22, 1
B00, Trade, 85605.115, 163, B00, S07, 1
B00, Trade, 85615.692, 162, B00, S15, 1
B00, Trade, 85628.288, 168, B00, S21, 1
B00, Trade, 85643.558, 162, B00, S17, 1
B00, Trade, 85652.019, 162, B00, S22, 1
B00, Trade, 85671.654, 160, S16, B00, 1
B00, Trade, 85681.385, 158, B00, S11, 1
B00, Trade, 85687.673, 161, B00, S04, 1
B00, Trade, 85698.000, 162, B00, S12, 1
B00, Trade, 85708.500, 165, B00, S22, 1
B00, Trade, 85726.269, 164, B00, S20, 1
B00, Trade, 85739.577, 170, B00, S18, 1
B00, Trade, 85764.692, 168, B00, S13, 1
