B00, 100
B00, Trade, 84981.923, 173, S20, B00, 1
B00, Trade, 84991.500, 175, S15, B00, 1
B00, Trade, 84999.558, 166, B00, S09, 1
B00, Trade, 85006.154, 165, S20, B00, 1
B00, Trade, 85023.712, 169, B00, S11, 1
B00, Trade, 85035.462, 168, B00, S14, 1
B00, Trade, 85048.481, 163, S03, B00, 1
B00, Trade, 85058.846, 169, S06, B00, 1
B00, Trade, 85079.212, 168, B00, S03, 1
B00, Trade, 85088.250, 168, B00, S02, 1
B00, Trade, 85106.712, 166, S02, B00, 1
B00, Trade, 85116.827, 169, B00, S15, 1
B00, Trade, 85140.154, 163, B00, S23, 1
B00, Trade, 85141.981, 171, S09, B00, 1
B00, Trade, 85157.692, 161, B00, S14, 1
B00, Trade, 85159.115, 164, P01, B00, 1
B00, Trade, 85168.731, 172, B00, S21, 1
B00, Trade, 85182.615, 167, B00, S20, 1
B00, Trade, 85189.654, 168, S20, B00, 1
B00, Trade, 85211.404, 173, S23, B00, 1
B00, Trade, 85235.115, 175, S17, B00, 1
B00, Trade, 85277.192, 166, S13, B00, 1
B00, Trade, 85287.615, 162, S01, B00, 1
B00, Trade, 85295.327, 169, B00, S08, 1
B00, Trade, 85332.019, 169, S09, B00, 1
B00, Trade, 85350.577, 171, S05, B00, 1
B00, Trade, 85357.327, 172, B00, S04, 1
B00, Trade, 85362.519, 166, S15, B00, 1
B00, Trade, 85374.538, 165, S22, B00, 1
B00, Trade, 85386.615, 166, P01, B00, 1
B00, Trade, 85404.462, 165, B00, S13, 1
B00, Trade, 85428.269, 169, S07, B00, 1
B00, Trade, 85444.404, 165, B00, S14, 1
B00, Trade, 85450.000, 167, B00, S00, 1
B00, Trade, 85462.096, 164, S05, B00, 1
B00, Trade, 85486.346, 173, S03, B00, 1
B00, Trade, 85502.519, 170, B00, S03, 1
B00, Trade, 85507.154, 167, S18, B00, 1
B00, Trade, 85531.808, 158, B00, S02, 1
B00, Trade, 85539.346, 170, S18, B00, 1
B00, Trade, 85570.135, 170, P01, B00, 1
B00, Trade, 85577.115, 168, B00, S10, 1
B00, Trade, 85591.577, 167, B00, S05, 1
B00, Trade, 85603.731, 166, B00, S03, 1
B00, Trade, 85609.269, 168, B00, S11, 1
B00, Trade, 85622.846, 167, S20, B00, 1
B00, Trade, 85638.769, 173, B00, S13, 1
B00, Trade, 85653.596, 167, B00, S02, 1
B00, Trade, 85661.558, 172, B00, S04, 1
B00, Trade, 85665.385, 163, S15, B00, 1
B00, Trade, 85684.288, 168, B00, S05, 1
B00, Trade, 85700.404, 172, S07, B00, 1
B00, Trade, 85714.269, 161, B00, S01, 1
B00, Trade, 85725.000, 164, S02, B00, 1
B00, Trade, 85728.981, 163, S08, B00, 1
B00, Trade, 85746.096, 165, B00, S14, 1
B00, Trade, 85758.404, 169, S06, B00, 1
B00, Trade, 85768.808, 167, B00, S09, 1
B00, Trade, 85780.115, 168, B00, S01, 1
B00, Trade, 85794.558, 168, S01, B00, 1
B00, Trade, 85817.981, 170, B00, S19, 1
B00, Trade, 85822.519, 167, P01, B00, 1
B00, Trade, 85835.058, 168, B00, S07, 1
B00, Trade, 85841.596, 167, S22, B00, 1
B00, Trade, 85853.654, 166, B00, S07, 1
B00, Trade, 85862.962, 169, B00, S15, 1
B00, Trade, 85880.385, 168, S01, B00, 1
B00, Trade, 85905.538, 162, B00, S07, 1
B00, Trade, 85925.885, 167, S16, B00, 1
B00, Trade, 85941.538, 161, B00, S12, 1
B00, Trade, 85967.442, 167, S03, B00, 1
B00, Trade, 85987.231, 162, B00, S08, 1
B00, Trade, 85998.154, 163, B00, S15, 1
B00, Trade, 86010.288, 166, S20, B00, 1
B00, Trade, 86033.462, 165, S22, B00, 1
B00, Trade, 86040.462, 165, S01, B00, 1
B00, Trade, 86051.250, 163, B00, S12, 1
B00, Trade, 86058.673, 159, B00, S21, 1
B00, Trade, 86067.846, 167, S19, B00, 1
B00, Trade, 86089.096, 168, B00, S22, 1
B00, Trade, 86103.519, 166, B00, S06, 1
B00, Trade, 86111.538, 165, B00, S00, 1
B00, Trade, 86125.673, 169, B00, S02, 1
B00, Trade, 86136.788, 168, B00, S04, 1
B00, Trade, 86153.519, 170, S21, B00, 1
B00, Trade, 86159.250, 167, B00, S21, 1
B00, Trade, 86166.596, 165, P01, B00, 1
B00, Trade, 86191.692, 171, S02, B00, 1
B00, Trade, 86215.519, 167, B00, S08, 1
B00, Trade, 86230.519, 170, S05, B00, 1
B00, Trade, 86255.981, 171, S02, B00, 1
