B00, 100
B00, Trade, 85213.346, 174, B00, S07, 1
B00, Trade, 85231.788, 169, S11, B00, 1
B00, Trade, 85239.596, 168, B00, S21, 1
B00, Trade, 85245.788, 177, S24, B00, 1
B00, Trade, 85260.481, 176, S09, B00, 1
B00, Trade, 85267.385, 171, B00, S16, 1
B00, Trade, 85276.865, 170, S24, B00, 1
B00, Trade, 85285.462, 165, B00, S15, 1
B00, Trade, 85310.154, 170, P00, B00, 1
B00, Trade, 85317.115, 171, B00, S19, 1
B00, Trade, 85327.269, 178, S22, B00, 1
B00, Trade, 85340.096, 168, B00, S08, 1
B00, Trade, 85351.442, 172, B00, S24, 1
B00, Trade, 85354.000, 169, B00, S17, 1
B00, Trade, 85367.192, 169, B00, S15, 1
B00, Trade, 85388.404, 174, S08, B00, 1
B00, Trade, 85399.750, 180, B00, S06, 1
B00, Trade, 85408.808, 175, B00, S24, 1
B00, Trade, 85422.519, 169, B00, S19, 1
B00, Trade, 85429.654, 170, B00, S12, 1
B00, Trade, 85440.673, 171, B00, S04, 1
B00, Trade, 85451.750, 168, B00, S12, 1
B00, Trade, 85470.288, 168, B00, S19, 1
B00, Trade, 85475.250, 173, B00, S24, 1
B00, Trade, 85477.442, 175, S10, B00, 1
B00, Trade, 85490.654, 181, P00, B00, 1
B00, Trade, 85495.865, 177, S24, B00, 1
B00, Trade, 85506.635, 175, B00, S04, 1
B00, Trade, 85518.404, 170, S06, B00, 1
B00, Trade, 85532.038, 173, B00, S23, 1
B00, Trade, 85540.904, 176, S17, B00, 1
B00, Trade, 85543.962, 173, B00, S02, 1
B00, Trade, 85561.269, 176, B00, S08, 1
B00, Trade, 85580.096, 173, B00, S03, 1
B00, Trade, 85587.096, 163, B00, S20, 1
B00, Trade, 85598.558, 171, B00, S20, 1
B00, Trade, 85606.615, 175, S18, B00, 1
B00, Trade, 85622.885, 175, B00, S06, 1
B00, Trade, 85625.692, 174, B00, S19, 1
B00, Trade, 85647.154, 174, B00, S20, 1
B00, Trade, 85659.019, 177, B00, S23, 1
B00, Trade, 85673.519, 183, B00, S23, 1
B00, Trade, 85691.154, 171, S16, B00, 1
B00, Trade, 85703.981, 174, S05, B00, 1
B00, Trade, 85706.058, 173, B00, S17, 1
B00, Trade, 85728.192, 170, B00, S09, 1
B00, Trade, 85738.615, 174, B00, S15, 1
B00, Trade, 85746.808, 177, B00, S14, 1
B00, Trade, 85759.750, 176, B00, S11, 1
B00, Trade, 85765.596, 174, S16, B00, 1
B00, Trade, 85773.923, 166, B00, S19, 1
B00, Trade, 85787.788, 174, B00, S16, 1
