B00, 100
B00, Trade, 85221.327, 166, S02, B00, 1
B00, Trade, 85223.750, 167, S11, B00, 1
B00, Trade, 85234.538, 163, B00, S06, 1
B00, Trade, 85251.000, 168, B00, S17, 1
B00, Trade, 85254.673, 166, B00, S19, 1
B00, Trade, 85272.635, 166, B00, S18, 1
B00, Trade, 85274.596, 166, B00, S11, 1
B00, Trade, 85292.038, 165, S04, B00, 1
B00, Trade, 85295.231, 168, S18, B00, 1
B00, Trade, 85307.942, 159, B00, S21, 1
B00, Trade, 85313.192, 165, B00, S09, 1
B00, Trade, 85332.096, 165, S12, B00, 1
B00, Trade, 85354.519, 167, B00, S21, 1
B00, Trade, 85362.885, 165, B00, S02, 1
B00, Trade, 85381.731, 172, B00, S18, 1
B00, Trade, 85390.096, 165, S03, B00, 1
B00, Trade, 85400.750, 162, B00, S05, 1
B00, Trade, 85415.327, 164, B00, S02, 1
B00, Trade, 85440.019, 166, S19, B00, 1
B00, Trade, 85455.885, 161, B00, S15, 1
B00, Trade, 85466.192, 175, S02, B00, 1
B00, Trade, 85479.385, 161, S03, B00, 1
B00, Trade, 85503.077, 165, B00, S00, 1
B00, Trade, 85506.577, 157, B00, S23, 1
B00, Trade, 85521.885, 166, B00, S15, 1
B00, Trade, 85531.519, 173, B00, S00, 1
B00, Trade, 85536.962, 167, B00, S00, 1
B00, Trade, 85552.654, 168, B00, S02, 1
B00, Trade, 85557.327, 164, S02, B00, 1
B00, Trade, 85572.346, 164, B00, S23, 1
B00, Trade, 85581.712, 166, B00, S01, 1
B00, Trade, 85589.423, 164, S05, B00, 1
B00, Trade, 85602.942, 164, B00, S01, 1
B00, Trade, 85613.173, 162, B00, S15, 1
B00, Trade, 85621.750, 166, B00, S07, 1
B00, Trade, 85629.635, 161, B00, S15, 1
B00, Trade, 85639.192, 158, B00, S23, 1
B00, Trade, 85646.135, 169, B00, S05, 1
B00, Trade, 85655.904, 160, B00, S13, 1
B00, Trade, 85686.212, 161, B00, S15, 1
B00, Trade, 85696.000, 171, B00, S06, 1
B00, Trade, 85707.327, 163, B00, S22, 1
B00, Trade, 85725.942, 170, S04, B00, 1
B00, Trade, 85739.385, 167, B00, S15, 1
B00, Trade, 85752.654, 169, S02, B00, 1
B00, Trade, 85766.673, 160, B00, S08, 1
B00, Trade, 85782.596, 159, B00, S09, 1
B00, Trade, 85793.712, 166, B00, S19, 1
B00, Trade, 85810.500, 154, B00, S07, 1
B00, Trade, 85816.308, 159, S22, B00, 1
B00, Trade, 85841.481, 167, B00, S14, 1
B00, Trade, 85843.019, 166, B00, S11, 1
B00, Trade, 85860.019, 160, B00, S22, 1
B00, Trade, 85864.154, 172, S15, B00, 1
B00, Trade, 85881.288, 164, B00, S05, 1
B00, Trade, 85884.712, 168, B00, S16, 1
B00, Trade, 85896.942, 163, S02, B00, 1
B00, Trade, 85913.750, 170, B00, S19, 1
B00, Trade, 85918.019, 170, S02, B00, 1
B00, Trade, 85932.288, 165, B00, S11, 1
B00, Trade, 85940.904, 162, B00, S01, 1
B00, Trade, 85948.365, 173, B00, S13, 1
B00, Trade, 85971.500, 165, B00, S10, 1
B00, Trade, 86007.865, 163, S10, B00, 1
B00, Trade, 86024.731, 165, B00, S17, 1
B00, Trade, 86048.846, 164, B00, S19, 1
B00, Trade, 86063.115, 169, B00, S02, 1
B00, Trade, 86065.808, 165, B00, S22, 1
B00, Trade, 86075.654, 167, P00, B00, 1
B00, Trade, 86089.173, 170, B00, S06, 1
B00, Trade, 86096.346, 167, P00, B00, 1
B00, Trade, 86116.135, 168, B00, S17, 1
B00, Trade, 86121.288, 163, B00, S11, 1
B00, Trade, 86128.923, 165, B00, S06, 1
B00, Trade, 86139.981, 163, S10, B00, 1
B00, Trade, 86151.019, 162, B00, S01, 1
B00, Trade, 86163.827, 160, B00, S17, 1
B00, Trade, 86172.788, 171, B00, S00, 1
B00, Trade, 86180.423, 166, B00, S07, 1
B00, Trade, 86198.365, 163, B00, S05, 1
B00, Trade, 86203.731, 167, B00, S06, 1
B00, Trade, 86215.846, 164, B00, S14, 1
B00, Trade, 86218.615, 172, B00, S15, 1
B00, Trade, 86226.942, 167, S05, B00, 1
B00, Trade, 86239.462, 167, B00, S21, 1
B00, Trade, 86251.135, 169, S18, B00, 1
B00, Trade, 86265.385, 165, B00, S16, 1
B00, Trade, 86279.788, 158, B00, S05, 1
B00, Trade, 86290.038, 167, S07, B00, 1
B00, Trade, 86299.846, 167, S12, B00, 1
B00, Trade, 86306.192, 166, B00, S13, 1
B00, Trade, 86319.404, 170, B00, S17, 1
B00, Trade, 86332.288, 166, B00, S09, 1
B00, Trade, 86342.250, 168, S21, B00, 1
B00, Trade, 86346.038, 166, S18, B00, 1
B00, Trade, 86359.385, 172, B00, S05, 1
B00, Trade, 86373.096, 169, B00, S01, 1
B00, Trade, 86378.692, 168, B00, S08, 1
B00, Trade, 86394.269, 165, B00, S23, 1
B00, Trade, 86398.712, 165, B00, S14, 1
B01, 100
B01, Trade, 84886.712, 164, P00, B01, 1
B01, Trade, 84910.577, 168, S08, B01, 1
B01, Trade, 84932.115, 165, B01, S07, 1
B01, Trade, 84943.885, 169, S05, B01, 1
B01, Trade, 84977.731, 171, B01, S16, 1
B01, Trade, 84991.346, 168, B01, S13, 1
B01, Trade, 85017.365, 174, S00, B01, 1
B01, Trade, 85028.731, 168, S02, B01, 1
B01, Trade, 85041.654, 165, S07, B01, 1
B01, Trade, 85073.635, 169, S23, B01, 1
B01, Trade, 85108.385, 170, S06, B01, 1
B01, Trade, 85121.538, 163, S00, B01, 1
B01, Trade, 85135.519, 165, S00, B01, 1
B01, Trade, 85149.423, 168, B01, S18, 1
B01, Trade, 85169.115, 165, B01, S10, 1
B01, Trade, 85183.096, 172, S07, B01, 1
B01, Trade, 85200.365, 169, B01, S18, 1
B01, Trade, 85212.538, 163, B01, S07, 1
B01, Trade, 85215.750, 168, P00, B01, 1
B01, Trade, 85233.327, 160, B01, S23, 1
B01, Trade, 85261.135, 166, S20, B01, 1
B01, Trade, 85268.712, 172, B01, S23, 1
B01, Trade, 85282.904, 164, B01, S15, 1
B01, Trade, 85287.673, 160, B01, S07, 1
B01, Trade, 85293.654, 168, S23, B01, 1
B01, Trade, 85316.596, 169, S10, B01, 1
B01, Trade, 85328.538, 170, S17, B01, 1
B01, Trade, 85339.269, 165, B01, S22, 1
B01, Trade, 85350.308, 164, B01, S12, 1
B01, Trade, 85361.712, 171, S05, B01, 1
B01, Trade, 85372.404, 168, S03, B01, 1
B01, Trade, 85395.173, 169, S10, B01, 1
B01, Trade, 85423.346, 160, B01, S14, 1
B01, Trade, 85424.904, 171, S06, B01, 1
B01, Trade, 85435.577, 168, B01, S21, 1
B01, Trade, 85447.442, 163, S16, B01, 1
B01, Trade, 85463.250, 163, S04, B01, 1
B01, Trade, 85465.096, 172, B01, S11, 1
B01, Trade, 85488.000, 165, B01, S20, 1
B01, Trade, 85496.038, 164, S09, B01, 1
B01, Trade, 85515.308, 163, B01, S17, 1
B01, Trade, 85545.615, 164, S04, B01, 1
B01, Trade, 85554.981, 166, S04, B01, 1
B01, Trade, 85576.269, 167, S13, B01, 1
B01, Trade, 85596.462, 164, B01, S13, 1
B01, Trade, 85602.904, 167, S18, B01, 1
B01, Trade, 85620.577, 169, S18, B01, 1
B01, Trade, 85630.904, 167, S23, B01, 1
B01, Trade, 85641.904, 163, B01, S08, 1
B01, Trade, 85658.462, 160, B01, S22, 1
B01, Trade, 85686.692, 165, S23, B01, 1
B01, Trade, 85714.096, 162, B01, S06, 1
B01, Trade, 85730.442, 164, B01, S15, 1
B01, Trade, 85741.962, 175, S02, B01, 1
B01, Trade, 85757.462, 168, S16, B01, 1
B01, Trade, 85770.365, 167, B01, S22, 1
B01, Trade, 85782.192, 163, S11, B01, 1
B01, Trade, 85795.577, 162, B01, S09, 1
B01, Trade, 85799.231, 160, B01, S15, 1
B01, Trade, 85809.212, 166, S12, B01, 1
B01, Trade, 85818.038, 159, B01, S05, 1
B01, Trade, 85829.365, 170, S10, B01, 1
B01, Trade, 85854.365, 153, B01, S09, 1
B01, Trade, 85872.365, 170, S12, B01, 1
B01, Trade, 85887.096, 175, S15, B01, 1
B01, Trade, 85895.673, 164, S10, B01, 1
B01, Trade, 85907.654, 164, S17, B01, 1
B01, Trade, 85914.096, 170, B01, S01, 1
B01, Trade, 85931.750, 164, B01, S19, 1
B01, Trade, 85944.019, 167, S06, B01, 1
B01, Trade, 85956.692, 166, B01, S11, 1
B01, Trade, 85969.000, 172, S01, B01, 1
B01, Trade, 85989.635, 167, B01, S13, 1
B01, Trade, 85995.673, 170, S03, B01, 1
B01, Trade, 86017.846, 168, B01, S03, 1
B01, Trade, 86038.846, 168, S08, B01, 1
B01, Trade, 86053.846, 166, B01, S19, 1
B01, Trade, 86057.077, 165, S16, B01, 1
B01, Trade, 86067.558, 167, B01, S10, 1
B01, Trade, 86084.962, 169, S00, B01, 1
B01, Trade, 86111.692, 172, S04, B01, 1
B01, Trade, 86133.231, 162, B01, S14, 1
B01, Trade, 86140.442, 167, S14, B01, 1
B01, Trade, 86149.442, 171, S07, B01, 1
B01, Trade, 86165.385, 159, B01, S23, 1
B01, Trade, 86174.577, 174, S21, B01, 1
B01, Trade, 86197.423, 164, B01, S07, 1
B01, Trade, 86221.269, 173, S20, B01, 1
B01, Trade, 86231.885, 166, S13, B01, 1
B01, Trade, 86240.250, 167, S03, B01, 1
