B00, 100
B00, Trade, 85052.058, 178, S00, B00, 1
B00, Trade, 85068.212, 173, S08, B00, 1
B00, Trade, 85086.481, 172, B00, S19, 1
B00, Trade, 85105.481, 168, B00, S10, 1
B00, Trade, 85138.385, 177, S10, B00, 1
B00, Trade, 85165.538, 170, S23, B00, 1
B00, Trade, 85180.788, 173, B00, S04, 1
B00, Trade, 85199.442, 173, S04, B00, 1
B00, Trade, 85210.981, 170, B00, S22, 1
B00, Trade, 85238.327, 167, B00, S23, 1
B00, Trade, 85249.750, 174, P01, B00, 1
B00, Trade, 85265.423, 175, B00, S14, 1
B00, Trade, 85269.269, 174, B00, S09, 1
B00, Trade, 85279.654, 170, B00, S10, 1
B00, Trade, 85305.346, 172, B00, S13, 1
B00, Trade, 85310.115, 177, P01, B00, 1
B00, Trade, 85334.635, 173, B00, S09, 1
B00, Trade, 85342.673, 174, S22, B00, 1
B00, Trade, 85361.250, 172, B00, S16, 1
B00, Trade, 85368.788, 173, B00, S06, 1
B00, Trade, 85381.788, 172, B00, S10, 1
B00, Trade, 85388.788, 175, S15, B00, 1
B00, Trade, 85409.635, 168, B00, S10, 1
B00, Trade, 85423.231, 170, B00, S10, 1
B00, Trade, 85431.115, 172, S15, B00, 1
B00, Trade, 85440.173, 172, S18, B00, 1
B00, Trade, 85456.250, 176, B00, S04, 1
B00, Trade, 85480.038, 173, B00, S18, 1
B00, Trade, 85485.827, 172, S17, B00, 1
B00, Trade, 85507.500, 170, B00, S09, 1
B00, Trade, 85521.212, 171, B00, S12, 1
B00, Trade, 85524.019, 171, S13, B00, 1
B00, Trade, 85545.538, 172, S23, B00, 1
B00, Trade, 85558.288, 179, B00, S16, 1
B00, Trade, 85579.827, 177, P01, B00, 1
B00, Trade, 85597.212, 176, B00, S12, 1
B00, Trade, 85618.750, 181, S13, B00, 1
B00, Trade, 85630.577, 172, S12, B00, 1
B00, Trade, 85641.192, 170, B00, S19, 1
B00, Trade, 85648.596, 175, S14, B00, 1
B00, Trade, 85661.077, 171, B00, S01, 1
B00, Trade, 85677.442, 171, B00, S21, 1
B00, Trade, 85678.481, 175, S07, B00, 1
