B00, 100
B00, Trade, 85252.654, 174, S21, B00, 1
B00, Trade, 85266.404, 171, S14, B00, 1
B00, Trade, 85287.885, 176, S18, B00, 1
B00, Trade, 85296.558, 170, S13, B00, 1
B00, Trade, 85303.115, 173, S10, B00, 1
B00, Trade, 85314.788, 171, S13, B00, 1
B00, Trade, 85330.404, 171, S22, B00, 1
B00, Trade, 85345.327, 182, S23, B00, 1
B00, Trade, 85361.692, 174, S00, B00, 1
B00, Trade, 85365.865, 170, S20, B00, 1
B00, Trade, 85377.942, 180, S07, B00, 1
B00, Trade, 85388.808, 172, S20, B00, 1
B00, Trade, 85399.865, 167, S04, B00, 1
B00, Trade, 85404.058, 177, S24, B00, 1
B00, Trade, 85429.154, 180, S01, B00, 1
B00, Trade, 85441.692, 177, S23, B00, 1
B00, Trade, 85449.096, 162, S13, B00, 1
B00, Trade, 85459.154, 172, S15, B00, 1
B00, Trade, 85469.250, 176, S14, B00, 1
B00, Trade, 85479.212, 178, S21, B00, 1
B00, Trade, 85484.000, 175, S13, B00, 1
B00, Trade, 85502.192, 165, B00, S19, 1
B00, Trade, 85505.288, 165, B00, S15, 1
B00, Trade, 85516.327, 168, B00, S19, 1
B00, Trade, 85532.942, 171, S01, B00, 1
B00, Trade, 85538.750, 169, S02, B00, 1
B00, Trade, 85550.385, 174, S20, B00, 1
B00, Trade, 85560.231, 172, S00, B00, 1
B00, Trade, 85577.269, 178, S00, B00, 1
B00, Trade, 85583.827, 172, S16, B00, 1
B00, Trade, 85593.558, 171, S03, B00, 1
B00, Trade, 85607.327, 173, S05, B00, 1
B00, Trade, 85621.808, 173, S14, B00, 1
B00, Trade, 85624.481, 176, S04, B00, 1
B00, Trade, 85636.788, 174, S22, B00, 1
B00, Trade, 85647.096, 175, S16, B00, 1
B00, Trade, 85661.346, 176, S18, B00, 1
B00, Trade, 85670.712, 173, S02, B00, 1
B00, Trade, 85672.885, 174, B00, S19, 1
B00, Trade, 85686.558, 169, S06, B00, 1
B00, Trade, 85706.365, 165, B00, S10, 1
B00, Trade, 85707.077, 174, S14, B00, 1
B00, Trade, 85717.308, 177, S06, B00, 1
B00, Trade, 85736.654, 172, S02, B00, 1
B00, Trade, 85747.750, 173, S04, B00, 1
B00, Trade, 85761.673, 167, S10, B00, 1
B00, Trade, 85763.635, 173, S18, B00, 1
B00, Trade, 85787.558, 170, B00, S10, 1
B00, Trade, 85799.538, 168, S02, B00, 1
B00, Trade, 85818.481, 168, S13, B00, 1
B00, Trade, 85835.827, 163, B00, S09, 1
B00, Trade, 85845.692, 173, S24, B00, 1
B00, Trade, 85857.404, 180, S00, B00, 1
B00, Trade, 85871.692, 169, S16, B00, 1
B00, Trade, 85876.692, 174, S11, B00, 1
B00, Trade, 85891.327, 169, S23, B00, 1
B00, Trade, 85899.923, 171, S16, B00, 1
B00, Trade, 85913.962, 169, B00, S10, 1
B00, Trade, 85930.365, 173, S11, B00, 1
