B00, 100
B00, Trade, 83341.500, 177, S23, B00, 1
B00, Trade, 83373.942, 172, S08, B00, 1
B00, Trade, 83390.423, 178, S14, B00, 1
B00, Trade, 83464.615, 180, S21, B00, 1
B00, Trade, 83486.288, 177, S23, B00, 1
B00, Trade, 83508.231, 175, S09, B00, 1
B00, Trade, 83513.962, 174, S18, B00, 1
B00, Trade, 83530.885, 166, S01, B00, 1
B00, Trade, 83548.558, 175, S11, B00, 1
B00, Trade, 83550.538, 173, S14, B00, 1
B00, Trade, 83567.500, 178, S23, B00, 1
B00, Trade, 83589.115, 171, S20, B00, 1
B00, Trade, 83613.038, 172, S04, B00, 1
B00, Trade, 83625.250, 176, S24, B00, 1
B00, Trade, 83635.808, 176, P00, B00, 1
B00, Trade, 83704.212, 174, S03, B00, 1
B00, Trade, 83740.942, 169, S20, B00, 1
B00, Trade, 83760.308, 176, S23, B00, 1
B00, Trade, 83806.000, 174, S16, B00, 1
B00, Trade, 83816.212, 176, B00, S07, 1
B00, Trade, 83845.904, 176, S20, B00, 1
B00, Trade, 83859.923, 180, S16, B00, 1
B00, Trade, 83878.769, 172, B00, S17, 1
B00, Trade, 83940.615, 174, S20, B00, 1
B00, Trade, 83957.538, 176, P00, B00, 1
B00, Trade, 83960.404, 171, S11, B00, 1
B00, Trade, 83968.577, 172, S21, B00, 1
B00, Trade, 84020.327, 169, S22, B00, 1
B00, Trade, 84192.577, 174, B00, S07, 1
B00, Trade, 84260.885, 172, S24, B00, 1
B00, Trade, 84311.019, 168, S08, B00, 1
B00, Trade, 84328.154, 168, S00, B00, 1
B00, Trade, 84344.519, 170, P00, B00, 1
B00, Trade, 84363.577, 167, S07, B00, 1
B00, Trade, 84382.154, 172, S20, B00, 1
B00, Trade, 84412.442, 169, B00, S17, 1
B00, Trade, 84421.192, 174, S24, B00, 1
B00, Trade, 84441.115, 175, B00, S00, 1
B00, Trade, 84465.846, 165, S24, B00, 1
B00, Trade, 84484.135, 175, S21, B00, 1
B00, Trade, 84539.712, 173, B00, S07, 1
B00, Trade, 84556.404, 175, S06, B00, 1
B00, Trade, 84559.154, 168, S20, B00, 1
B00, Trade, 84674.981, 171, S08, B00, 1
B00, Trade, 84719.769, 167, S08, B00, 1
B00, Trade, 84731.404, 169, S05, B00, 1
B00, Trade, 84785.327, 169, P00, B00, 1
B00, Trade, 84827.615, 172, S00, B00, 1
B00, Trade, 84843.404, 175, S04, B00, 1
B00, Trade, 84852.154, 173, S20, B00, 1
B00, Trade, 84903.038, 167, S16, B00, 1
B00, Trade, 84909.788, 167, S12, B00, 1
B00, Trade, 84984.462, 172, S23, B00, 1
B00, Trade, 84990.519, 174, S12, B00, 1
B00, Trade, 85012.365, 172, P00, B00, 1
B00, Trade, 85018.038, 171, S19, B00, 1
B00, Trade, 85037.519, 166, S19, B00, 1
B00, Trade, 85043.788, 169, S09, B00, 1
B00, Trade, 85069.038, 171, S07, B00, 1
B00, Trade, 85264.942, 172, S16, B00, 1
B00, Trade, 85290.885, 169, S04, B00, 1
B00, Trade, 85341.615, 164, B00, S19, 1
B00, Trade, 85344.673, 171, S02, B00, 1
B00, Trade, 85356.788, 177, S15, B00, 1
B00, Trade, 85368.192, 174, S07, B00, 1
B00, Trade, 85394.231, 173, S08, B00, 1
B00, Trade, 85414.558, 171, S20, B00, 1
B00, Trade, 85453.577, 172, S09, B00, 1
B00, Trade, 85491.135, 175, S15, B00, 1
B00, Trade, 85502.115, 172, S20, B00, 1
B00, Trade, 85533.115, 169, S01, B00, 1
B00, Trade, 85572.346, 171, S19, B00, 1
B00, Trade, 85619.519, 167, S09, B00, 1
B00, Trade, 85644.135, 165, S03, B00, 1
B00, Trade, 85675.962, 171, B00, S17, 1
B00, Trade, 85693.385, 169, S23, B00, 1
B00, Trade, 85733.231, 168, S14, B00, 1
B00, Trade, 85745.846, 171, S11, B00, 1
B00, Trade, 85774.981, 168, B00, S22, 1
B00, Trade, 85803.519, 171, S04, B00, 1
B00, Trade, 85837.923, 172, B00, S18, 1
B00, Trade, 85869.404, 172, P00, B00, 1
B00, Trade, 85879.846, 176, S09, B00, 1
B00, Trade, 85910.212, 171, S02, B00, 1
B00, Trade, 85935.269, 169, S14, B00, 1
B00, Trade, 85942.750, 172, B00, S08, 1
B00, Trade, 86009.712, 170, B00, S11, 1
B00, Trade, 86023.904, 172, S16, B00, 1
B00, Trade, 86037.519, 172, B00, S14, 1
B00, Trade, 86055.519, 169, S12, B00, 1
B00, Trade, 86083.635, 172, B00, S24, 1
B00, Trade, 86099.058, 166, P00, B00, 1
B00, Trade, 86113.654, 173, S23, B00, 1
B00, Trade, 86137.846, 166, B00, S17, 1
B00, Trade, 86180.635, 176, S06, B00, 1
B00, Trade, 86272.596, 161, S14, B00, 1
B00, Trade, 86306.827, 176, S03, B00, 1
B00, Trade, 86308.308, 173, B00, S04, 1
B00, Trade, 86318.808, 172, B00, S12, 1
B00, Trade, 86340.808, 175, S02, B00, 1
B01, 100
B01, Trade, 85274.788, 176, S09, B01, 1
B01, Trade, 85279.096, 170, S12, B01, 1
B01, Trade, 85283.923, 169, B01, S14, 1
B01, Trade, 85297.019, 165, B01, S16, 1
B01, Trade, 85306.673, 176, S05, B01, 1
B01, Trade, 85318.731, 174, S18, B01, 1
B01, Trade, 85322.962, 171, S24, B01, 1
B01, Trade, 85336.538, 168, S23, B01, 1
B01, Trade, 85347.942, 173, S23, B01, 1
B01, Trade, 85357.135, 173, B01, S00, 1
