B00, 100
B00, Trade, 83250.154, 170, S12, B00, 1
B00, Trade, 83312.231, 167, B00, S02, 1
B00, Trade, 83335.808, 174, S05, B00, 1
B00, Trade, 83404.654, 165, S15, B00, 1
B00, Trade, 83411.558, 163, S24, B00, 1
B00, Trade, 83470.346, 161, B00, S01, 1
B00, Trade, 83505.019, 166, S18, B00, 1
B00, Trade, 83543.154, 166, S02, B00, 1
B00, Trade, 83548.731, 167, S24, B00, 1
B00, Trade, 83562.462, 160, S17, B00, 1
B00, Trade, 83583.865, 163, S20, B00, 1
B00, Trade, 83596.635, 167, S21, B00, 1
B00, Trade, 83607.885, 170, S09, B00, 1
B00, Trade, 83616.385, 166, S08, B00, 1
B00, Trade, 83633.827, 164, B00, S05, 1
B00, Trade, 83663.615, 170, S17, B00, 1
B00, Trade, 83700.942, 176, S05, B00, 1
B00, Trade, 83705.308, 173, S16, B00, 1
B00, Trade, 83770.096, 170, S03, B00, 1
B00, Trade, 83801.096, 173, B00, S21, 1
B00, Trade, 83814.865, 173, S24, B00, 1
B00, Trade, 83839.346, 169, S08, B00, 1
B00, Trade, 83851.596, 172, S04, B00, 1
B00, Trade, 83863.404, 166, S15, B00, 1
B00, Trade, 83911.115, 166, P01, B00, 1
B00, Trade, 83922.077, 167, S00, B00, 1
B00, Trade, 83937.308, 176, S12, B00, 1
B00, Trade, 84007.000, 165, S12, B00, 1
B00, Trade, 84029.654, 175, S23, B00, 1
B00, Trade, 84055.154, 162, B00, S14, 1
B00, Trade, 84056.442, 165, S00, B00, 1
B00, Trade, 84067.788, 160, S08, B00, 1
B00, Trade, 84090.538, 170, S18, B00, 1
B00, Trade, 84106.077, 171, S23, B00, 1
B00, Trade, 84134.058, 168, S23, B00, 1
B00, Trade, 84169.250, 168, S11, B00, 1
B00, Trade, 84185.981, 174, S18, B00, 1
B00, Trade, 84196.346, 175, S09, B00, 1
B00, Trade, 84213.019, 170, S22, B00, 1
B00, Trade, 84215.788, 172, S05, B00, 1
B00, Trade, 84255.096, 168, B00, S24, 1
B00, Trade, 84280.154, 170, P01, B00, 1
B00, Trade, 84336.673, 173, B00, S22, 1
B00, Trade, 84367.673, 163, B00, S24, 1
B00, Trade, 84404.058, 167, S15, B00, 1
B00, Trade, 84415.750, 169, S13, B00, 1
B00, Trade, 84522.115, 173, P01, B00, 1
B00, Trade, 84580.058, 168, B00, S07, 1
B00, Trade, 84620.673, 173, S24, B00, 1
B00, Trade, 84676.423, 167, B00, S20, 1
B00, Trade, 84716.731, 171, S05, B00, 1
B00, Trade, 84740.404, 176, S09, B00, 1
B00, Trade, 84789.404, 177, B00, S22, 1
B00, Trade, 84816.462, 171, S09, B00, 1
B00, Trade, 84818.212, 172, S23, B00, 1
B00, Trade, 84830.558, 172, S13, B00, 1
B00, Trade, 84843.173, 174, S21, B00, 1
B00, Trade, 84852.519, 173, S13, B00, 1
B00, Trade, 84882.308, 174, B00, S11, 1
B00, Trade, 84930.731, 171, S16, B00, 1
B00, Trade, 84985.250, 176, S10, B00, 1
B00, Trade, 85074.288, 177, P01, B00, 1
B00, Trade, 85146.423, 168, S17, B00, 1
B00, Trade, 85158.250, 176, S17, B00, 1
B00, Trade, 85179.788, 167, B00, S01, 1
B00, Trade, 85187.673, 177, S00, B00, 1
B00, Trade, 85272.692, 177, B00, S19, 1
B00, Trade, 85286.904, 168, S02, B00, 1
B00, Trade, 85310.365, 170, S18, B00, 1
B00, Trade, 85320.808, 174, B00, S10, 1
B00, Trade, 85353.731, 173, S16, B00, 1
B00, Trade, 85380.712, 170, S12, B00, 1
B00, Trade, 85424.519, 178, S04, B00, 1
B00, Trade, 85457.231, 175, S23, B00, 1
B00, Trade, 85485.250, 178, S05, B00, 1
B00, Trade, 85563.308, 169, S05, B00, 1
B00, Trade, 85577.288, 175, S20, B00, 1
B00, Trade, 85655.038, 171, S13, B00, 1
B00, Trade, 85664.827, 173, B00, S01, 1
B00, Trade, 85696.750, 172, S04, B00, 1
B00, Trade, 85717.500, 175, S10, B00, 1
B00, Trade, 85730.712, 170, S11, B00, 1
B00, Trade, 85756.731, 180, B00, S21, 1
B00, Trade, 85843.962, 174, S05, B00, 1
B00, Trade, 85903.423, 174, B00, S03, 1
B00, Trade, 85934.019, 167, S20, B00, 1
B00, Trade, 85966.288, 175, S03, B00, 1
B00, Trade, 86007.115, 171, S11, B00, 1
B00, Trade, 86041.308, 172, S22, B00, 1
B00, Trade, 86060.519, 174, S21, B00, 1
B00, Trade, 86061.115, 175, S20, B00, 1
B00, Trade, 86076.673, 165, S01, B00, 1
B00, Trade, 86113.269, 161, S15, B00, 1
B00, Trade, 86122.423, 174, S03, B00, 1
B00, Trade, 86160.442, 167, B00, S08, 1
B00, Trade, 86165.231, 168, B00, S19, 1
B00, Trade, 86220.769, 175, S16, B00, 1
B00, Trade, 86286.250, 171, S04, B00, 1
B00, Trade, 86327.885, 174, S04, B00, 1
B00, Trade, 86368.385, 167, S13, B00, 1
B01, 100
B01, Trade, 84923.635, 174, S13, B01, 1
B01, Trade, 84943.538, 175, S17, B01, 1
B01, Trade, 84962.923, 167, B01, S01, 1
B01, Trade, 84970.365, 166, S18, B01, 1
B01, Trade, 84975.173, 175, S22, B01, 1
B01, Trade, 84991.808, 179, S05, B01, 1
B01, Trade, 85016.846, 171, S10, B01, 1
B01, Trade, 85029.885, 177, B01, S08, 1
B01, Trade, 85048.558, 174, B01, S01, 1
B01, Trade, 85052.327, 174, B01, S14, 1
B01, Trade, 85056.827, 174, B01, S06, 1
B01, Trade, 85086.654, 174, S13, B01, 1
B01, Trade, 85105.712, 171, S09, B01, 1
B01, Trade, 85132.538, 178, S11, B01, 1
B01, Trade, 85145.173, 169, B01, S01, 1
B01, Trade, 85180.962, 175, P01, B01, 1
B01, Trade, 85204.538, 174, B01, S01, 1
B01, Trade, 85218.000, 173, S16, B01, 1
B01, Trade, 85237.962, 167, B01, S23, 1
B01, Trade, 85242.192, 162, B01, S24, 1
B01, Trade, 85273.115, 181, S00, B01, 1
B01, Trade, 85290.250, 170, B01, S16, 1
B01, Trade, 85291.519, 175, S05, B01, 1
B01, Trade, 85296.692, 178, S18, B01, 1
B01, Trade, 85320.250, 176, S09, B01, 1
B01, Trade, 85338.212, 175, B01, S03, 1
B01, Trade, 85341.077, 172, B01, S22, 1
B01, Trade, 85358.135, 171, B01, S12, 1
B01, Trade, 85360.673, 171, S17, B01, 1
B01, Trade, 85385.423, 170, S24, B01, 1
B01, Trade, 85393.327, 172, S01, B01, 1
B01, Trade, 85407.654, 173, S13, B01, 1
B01, Trade, 85422.096, 169, B01, S01, 1
B01, Trade, 85433.923, 168, B01, S08, 1
B01, Trade, 85444.500, 172, B01, S12, 1
B01, Trade, 85456.404, 175, S20, B01, 1
B01, Trade, 85477.692, 169, B01, S16, 1
B01, Trade, 85491.885, 166, B01, S10, 1
B01, Trade, 85494.808, 173, B01, S23, 1
B01, Trade, 85506.192, 179, S24, B01, 1
B01, Trade, 85520.962, 168, B01, S17, 1
B01, Trade, 85531.192, 173, B01, S13, 1
B01, Trade, 85547.346, 166, B01, S01, 1
B01, Trade, 85549.231, 170, P01, B01, 1
B01, Trade, 85570.404, 176, S10, B01, 1
B01, Trade, 85579.788, 169, B01, S19, 1
B01, Trade, 85587.654, 176, S10, B01, 1
B01, Trade, 85602.962, 170, B01, S22, 1
B01, Trade, 85629.038, 178, S00, B01, 1
B01, Trade, 85638.923, 174, B01, S16, 1
B01, Trade, 85650.115, 174, B01, S08, 1
B01, Trade, 85673.558, 178, S04, B01, 1
B01, Trade, 85681.231, 175, B01, S22, 1
B01, Trade, 85691.154, 171, B01, S22, 1
B01, Trade, 85697.981, 172, S07, B01, 1
B01, Trade, 85721.846, 173, B01, S12, 1
B01, Trade, 85735.827, 172, S02, B01, 1
B01, Trade, 85753.423, 170, B01, S20, 1
B01, Trade, 85761.346, 176, S16, B01, 1
B01, Trade, 85769.000, 178, B01, S08, 1
B01, Trade, 85786.308, 175, S22, B01, 1
B01, Trade, 85809.346, 183, S11, B01, 1
B01, Trade, 85838.019, 172, S20, B01, 1
B01, Trade, 85872.712, 170, B01, S18, 1
B01, Trade, 85881.538, 171, P01, B01, 1
B01, Trade, 85893.596, 173, B01, S19, 1
B01, Trade, 85913.365, 173, S13, B01, 1
B01, Trade, 85934.038, 167, P01, B01, 1
B01, Trade, 85949.096, 175, P01, B01, 1
B01, Trade, 85963.096, 172, S21, B01, 1
B01, Trade, 85964.327, 170, S18, B01, 1
B01, Trade, 86001.058, 173, S05, B01, 1
B01, Trade, 86010.962, 171, B01, S22, 1
B01, Trade, 86016.269, 177, S12, B01, 1
B01, Trade, 86028.212, 176, B01, S19, 1
B01, Trade, 86043.942, 179, S00, B01, 1
B01, Trade, 86061.404, 168, B01, S23, 1
B01, Trade, 86068.923, 165, B01, S16, 1
B01, Trade, 86088.673, 172, S12, B01, 1
B01, Trade, 86102.788, 174, S01, B01, 1
B01, Trade, 86113.885, 158, B01, S23, 1
B01, Trade, 86120.500, 165, B01, S11, 1
B01, Trade, 86139.192, 179, S21, B01, 1
B01, Trade, 86160.135, 168, P01, B01, 1
B01, Trade, 86175.442, 168, B01, S03, 1
B01, Trade, 86184.577, 170, B01, S04, 1
B01, Trade, 86185.500, 170, S23, B01, 1
B01, Trade, 86213.981, 172, S09, B01, 1
B01, Trade, 86223.654, 173, S12, B01, 1
B01, Trade, 86250.250, 166, B01, S02, 1
B01, Trade, 86258.673, 172, S13, B01, 1
B01, Trade, 86276.750, 173, S15, B01, 1
B01, Trade, 86294.212, 177, S09, B01, 1
B01, Trade, 86323.135, 173, S00, B01, 1
B01, Trade, 86329.365, 171, B01, S03, 1
B01, Trade, 86339.692, 170, S02, B01, 1
B01, Trade, 86359.827, 172, S12, B01, 1
B01, Trade, 86378.442, 170, S09, B01, 1
B01, Trade, 86391.212, 167, B01, S04, 1
B01, Trade, 86398.673, 173, S00, B01, 1
B02, 100
B02, Trade, 84944.635, 174, S00, B02, 1
B02, Trade, 84955.058, 182, P01, B02, 1
B02, Trade, 84970.962, 165, S11, B02, 1
B02, Trade, 84982.173, 166, B02, S07, 1
B02, Trade, 84985.212, 175, S09, B02, 1
B02, Trade, 84998.231, 175, P01, B02, 1
B02, Trade, 85006.808, 168, B02, S19, 1
B02, Trade, 85030.692, 173, B02, S12, 1
B02, Trade, 85041.673, 174, S12, B02, 1
B02, Trade, 85053.231, 175, S22, B02, 1
B02, Trade, 85079.558, 167, S12, B02, 1
B02, Trade, 85090.577, 170, B02, S19, 1
B02, Trade, 85097.173, 169, P01, B02, 1
B02, Trade, 85123.154, 170, B02, S18, 1
B02, Trade, 85132.942, 178, S12, B02, 1
B02, Trade, 85153.231, 170, B02, S00, 1
B02, Trade, 85159.365, 177, S20, B02, 1
B02, Trade, 85197.654, 177, S00, B02, 1
B02, Trade, 85204.115, 179, P01, B02, 1
B02, Trade, 85227.538, 168, S13, B02, 1
B02, Trade, 85262.365, 177, S09, B02, 1
B02, Trade, 85272.423, 179, S23, B02, 1
B02, Trade, 85281.481, 170, B02, S24, 1
B02, Trade, 85291.308, 170, B02, S23, 1
B02, Trade, 85297.692, 179, S19, B02, 1
B02, Trade, 85310.385, 168, B02, S04, 1
B02, Trade, 85341.654, 174, S08, B02, 1
B02, Trade, 85359.577, 169, B02, S01, 1
B02, Trade, 85384.769, 165, B02, S19, 1
B02, Trade, 85397.288, 177, P01, B02, 1
B02, Trade, 85414.038, 171, B02, S11, 1
B02, Trade, 85422.038, 177, S00, B02, 1
B02, Trade, 85438.577, 175, B02, S01, 1
B02, Trade, 85449.442, 171, B02, S24, 1
B02, Trade, 85459.288, 174, B02, S10, 1
B02, Trade, 85465.538, 171, S05, B02, 1
B02, Trade, 85482.404, 177, S05, B02, 1
B02, Trade, 85493.577, 168, S17, B02, 1
B02, Trade, 85502.481, 169, S13, B02, 1
B02, Trade, 85523.096, 172, S22, B02, 1
B02, Trade, 85534.731, 180, S22, B02, 1
B02, Trade, 85559.385, 170, B02, S06, 1
B02, Trade, 85563.058, 169, B02, S02, 1
B02, Trade, 85572.904, 174, B02, S23, 1
B02, Trade, 85615.365, 176, S11, B02, 1
B02, Trade, 85635.462, 175, B02, S19, 1
B02, Trade, 85647.135, 171, B02, S19, 1
B02, Trade, 85661.423, 170, B02, S19, 1
B02, Trade, 85675.269, 179, S23, B02, 1
B02, Trade, 85689.365, 170, S09, B02, 1
B02, Trade, 85697.712, 170, B02, S19, 1
B02, Trade, 85716.269, 173, B02, S04, 1
B02, Trade, 85727.558, 171, B02, S23, 1
B02, Trade, 85745.788, 171, B02, S04, 1
B02, Trade, 85754.865, 183, P01, B02, 1
B02, Trade, 85774.962, 168, B02, S19, 1
B02, Trade, 85779.404, 170, S23, B02, 1
B02, Trade, 85812.481, 176, B02, S13, 1
B02, Trade, 85824.865, 166, B02, S24, 1
B02, Trade, 85829.846, 168, S18, B02, 1
B02, Trade, 85844.423, 169, B02, S24, 1
B02, Trade, 85856.442, 172, B02, S09, 1
B02, Trade, 85878.346, 168, S11, B02, 1
B02, Trade, 85892.942, 176, B02, S01, 1
B02, Trade, 85899.385, 176, B02, S02, 1
B02, Trade, 85908.731, 175, P01, B02, 1
B02, Trade, 85924.000, 170, B02, S16, 1
B02, Trade, 85931.327, 173, B02, S17, 1
B02, Trade, 85944.885, 174, B02, S11, 1
B02, Trade, 85951.846, 175, S15, B02, 1
B02, Trade, 85970.558, 171, B02, S06, 1
B02, Trade, 85981.212, 177, S15, B02, 1
B02, Trade, 86003.981, 174, S06, B02, 1
B02, Trade, 86017.788, 177, B02, S02, 1
B02, Trade, 86027.731, 177, B02, S18, 1
B02, Trade, 86041.462, 172, P01, B02, 1
B02, Trade, 86053.538, 170, B02, S24, 1
B02, Trade, 86066.250, 168, B02, S10, 1
B02, Trade, 86075.346, 163, B02, S00, 1
B02, Trade, 86079.558, 169, S10, B02, 1
