B00, 100
B00, Trade, 85092.808, 161, B00, S19, 1
B00, Trade, 85097.846, 167, S11, B00, 1
B00, Trade, 85107.269, 175, B00, S13, 1
B00, Trade, 85123.058, 172, S05, B00, 1
B00, Trade, 85142.000, 172, S22, B00, 1
B00, Trade, 85159.038, 171, S12, B00, 1
B00, Trade, 85167.481, 170, B00, S16, 1
B00, Trade, 85183.596, 168, B00, S19, 1
B00, Trade, 85192.481, 175, S01, B00, 1
B00, Trade, 85211.231, 169, S10, B00, 1
B00, Trade, 85224.519, 171, P01, B00, 1
B00, Trade, 85245.077, 167, B00, S19, 1
B00, Trade, 85260.346, 166, B00, S13, 1
B00, Trade, 85263.192, 171, P01, B00, 1
B00, Trade, 85272.769, 169, B00, S04, 1
B00, Trade, 85282.192, 172, B00, S10, 1
B00, Trade, 85289.942, 168, B00, S05, 1
B00, Trade, 85299.808, 174, B00, S06, 1
B00, Trade, 85306.942, 177, S20, B00, 1
B00, Trade, 85324.981, 170, S23, B00, 1
B00, Trade, 85340.731, 172, P01, B00, 1
B00, Trade, 85357.173, 173, B00, S21, 1
B00, Trade, 85363.654, 175, S12, B00, 1
B00, Trade, 85385.769, 172, B00, S14, 1
B00, Trade, 85391.346, 170, B00, S16, 1
B00, Trade, 85405.365, 174, B00, S16, 1
B00, Trade, 85414.673, 173, B00, S03, 1
B00, Trade, 85434.942, 174, S02, B00, 1
B00, Trade, 85448.038, 174, S08, B00, 1
B00, Trade, 85457.250, 172, B00, S10, 1
B00, Trade, 85468.635, 175, S06, B00, 1
B00, Trade, 85484.154, 169, B00, S04, 1
B00, Trade, 85504.442, 171, B00, S07, 1
B00, Trade, 85511.712, 167, B00, S13, 1
B00, Trade, 85520.654, 171, B00, S05, 1
B00, Trade, 85529.288, 170, S03, B00, 1
B00, Trade, 85543.865, 168, B00, S13, 1
B00, Trade, 85561.635, 168, S22, B00, 1
B00, Trade, 85568.327, 166, B00, S01, 1
B00, Trade, 85586.500, 178, S14, B00, 1
B00, Trade, 85600.808, 169, B00, S16, 1
B00, Trade, 85604.481, 176, B00, S11, 1
B00, Trade, 85613.923, 178, S18, B00, 1
B00, Trade, 85632.192, 172, B00, S02, 1
B00, Trade, 85647.865, 167, B00, S18, 1
B00, Trade, 85661.308, 173, S23, B00, 1
B00, Trade, 85663.385, 172, S14, B00, 1
B00, Trade, 85676.654, 170, B00, S04, 1
B00, Trade, 85692.769, 163, B00, S08, 1
B00, Trade, 85707.596, 172, S21, B00, 1
B00, Trade, 85718.135, 170, B00, S19, 1
B00, Trade, 85730.346, 167, B00, S18, 1
B00, Trade, 85740.404, 172, S00, B00, 1
B00, Trade, 85755.885, 170, B00, S17, 1
B00, Trade, 85759.135, 176, S14, B00, 1
B00, Trade, 85766.827, 169, B00, S19, 1
B00, Trade, 85788.404, 165, B00, S02, 1
B00, Trade, 85811.192, 175, S23, B00, 1
B00, Trade, 85827.769, 175, B00, S03, 1
B00, Trade, 85858.231, 168, B00, S20, 1
B00, Trade, 85860.135, 175, S22, B00, 1
B00, Trade, 85869.885, 166, B00, S04, 1
B00, Trade, 85878.135, 169, S13, B00, 1
B00, Trade, 85902.558, 171, S17, B00, 1
B00, Trade, 85906.288, 165, B00, S17, 1
B00, Trade, 85931.346, 180, S10, B00, 1
B00, Trade, 85942.788, 173, B00, S10, 1
B00, Trade, 85946.385, 166, B00, S07, 1
B00, Trade, 85954.269, 170, S06, B00, 1
B00, Trade, 85962.962, 174, S10, B00, 1
B00, Trade, 85977.250, 166, B00, S21, 1
B00, Trade, 85992.038, 169, B00, S15, 1
B00, Trade, 86004.769, 171, B00, S02, 1
B00, Trade, 86016.981, 171, B00, S08, 1
B00, Trade, 86029.481, 166, B00, S04, 1
B00, Trade, 86033.462, 171, S22, B00, 1
B00, Trade, 86044.827, 174, S23, B00, 1
B00, Trade, 86067.596, 170, B00, S16, 1
B00, Trade, 86068.558, 171, S11, B00, 1
B00, Trade, 86078.558, 176, S23, B00, 1
B00, Trade, 86092.058, 166, B00, S24, 1
B00, Trade, 86123.827, 172, S23, B00, 1
B00, Trade, 86128.981, 166, B00, S18, 1
B00, Trade, 86137.288, 173, S16, B00, 1
B00, Trade, 86154.615, 165, B00, S11, 1
B00, Trade, 86163.212, 172, B00, S10, 1
B00, Trade, 86189.635, 165, B00, S13, 1
B00, Trade, 86193.192, 170, S10, B00, 1
B00, Trade, 86208.231, 170, B00, S20, 1
B00, Trade, 86224.846, 169, S20, B00, 1
B00, Trade, 86260.981, 166, B00, S06, 1
B00, Trade, 86262.596, 170, S22, B00, 1
B00, Trade, 86288.000, 164, B00, S02, 1
B00, Trade, 86326.212, 168, S03, B00, 1
B00, Trade, 86343.731, 173, S06, B00, 1
B00, Trade, 86351.981, 166, B00, S24, 1
B00, Trade, 86358.769, 167, B00, S21, 1
B00, Trade, 86371.250, 172, B00, S13, 1
B00, Trade, 86376.519, 174, P01, B00, 1
B00, Trade, 86397.481, 172, S00, B00, 1
B01, 100
B01, Trade, 85133.212, 176, S22, B01, 1
B01, Trade, 85147.712, 168, B01, S22, 1
B01, Trade, 85167.096, 173, S11, B01, 1
B01, Trade, 85176.481, 168, P01, B01, 1
B01, Trade, 85201.788, 169, S21, B01, 1
B01, Trade, 85203.481, 179, S14, B01, 1
B01, Trade, 85222.596, 175, S11, B01, 1
B01, Trade, 85230.385, 173, S10, B01, 1
B01, Trade, 85242.231, 175, S15, B01, 1
B01, Trade, 85250.077, 174, P01, B01, 1
B01, Trade, 85259.654, 167, B01, S16, 1
B01, Trade, 85265.308, 174, S19, B01, 1
B01, Trade, 85282.058, 177, S08, B01, 1
B01, Trade, 85290.058, 170, S22, B01, 1
B01, Trade, 85305.692, 175, S14, B01, 1
B01, Trade, 85316.481, 178, S11, B01, 1
B01, Trade, 85325.942, 170, S00, B01, 1
B01, Trade, 85340.596, 166, B01, S01, 1
B01, Trade, 85351.788, 178, S23, B01, 1
B01, Trade, 85366.654, 170, B01, S10, 1
B01, Trade, 85392.000, 174, P01, B01, 1
B01, Trade, 85408.365, 178, S23, B01, 1
B01, Trade, 85413.462, 182, S17, B01, 1
B01, Trade, 85425.327, 169, S00, B01, 1
B01, Trade, 85433.577, 176, S06, B01, 1
B01, Trade, 85449.404, 174, S06, B01, 1
B01, Trade, 85462.923, 169, P01, B01, 1
B01, Trade, 85474.115, 178, S22, B01, 1
B01, Trade, 85474.865, 176, B01, S10, 1
B01, Trade, 85484.596, 171, S02, B01, 1
B01, Trade, 85507.288, 169, B01, S01, 1
B01, Trade, 85523.885, 176, S12, B01, 1
B01, Trade, 85552.981, 169, S01, B01, 1
B01, Trade, 85564.712, 164, B01, S20, 1
B01, Trade, 85566.500, 167, S13, B01, 1
B01, Trade, 85575.327, 173, S22, B01, 1
B01, Trade, 85616.923, 166, B01, S06, 1
B01, Trade, 85620.500, 176, S19, B01, 1
B01, Trade, 85624.038, 174, S14, B01, 1
B01, Trade, 85635.269, 177, S19, B01, 1
B01, Trade, 85650.692, 175, S24, B01, 1
B01, Trade, 85676.308, 172, B01, S22, 1
B01, Trade, 85678.173, 176, P01, B01, 1
B01, Trade, 85690.173, 169, S06, B01, 1
B01, Trade, 85699.288, 169, S10, B01, 1
B01, Trade, 85707.019, 170, S10, B01, 1
B01, Trade, 85716.462, 171, S11, B01, 1
B01, Trade, 85727.596, 169, S02, B01, 1
B01, Trade, 85734.577, 168, S19, B01, 1
B01, Trade, 85749.865, 171, S19, B01, 1
B01, Trade, 85753.481, 174, S20, B01, 1
B01, Trade, 85766.635, 175, S06, B01, 1
B01, Trade, 85781.538, 168, B01, S01, 1
B01, Trade, 85791.635, 169, S13, B01, 1
B01, Trade, 85803.942, 168, B01, S09, 1
B01, Trade, 85810.673, 170, S22, B01, 1
B01, Trade, 85830.558, 178, S22, B01, 1
B01, Trade, 85840.904, 168, S22, B01, 1
B01, Trade, 85846.808, 172, S06, B01, 1
B01, Trade, 85863.519, 170, S22, B01, 1
B01, Trade, 85865.558, 174, S23, B01, 1
B01, Trade, 85901.288, 175, P01, B01, 1
B01, Trade, 85916.019, 171, B01, S01, 1
B01, Trade, 85932.808, 180, S08, B01, 1
B01, Trade, 85951.019, 167, B01, S24, 1
B01, Trade, 85964.615, 173, S16, B01, 1
B01, Trade, 86002.500, 174, S14, B01, 1
B01, Trade, 86005.077, 175, S13, B01, 1
B01, Trade, 86025.827, 176, S14, B01, 1
B01, Trade, 86039.212, 172, B01, S01, 1
B01, Trade, 86053.212, 172, S21, B01, 1
B01, Trade, 86081.058, 174, S02, B01, 1
B01, Trade, 86084.808, 170, S05, B01, 1
B01, Trade, 86102.519, 169, P01, B01, 1
B01, Trade, 86109.692, 172, P01, B01, 1
B01, Trade, 86121.404, 171, B01, S08, 1
B01, Trade, 86127.231, 165, B01, S17, 1
B01, Trade, 86148.750, 173, S17, B01, 1
B01, Trade, 86156.692, 170, S13, B01, 1
B01, Trade, 86167.827, 176, S00, B01, 1
B01, Trade, 86186.154, 169, S18, B01, 1
B01, Trade, 86201.962, 173, P01, B01, 1
B01, Trade, 86208.538, 175, S19, B01, 1
B01, Trade, 86226.827, 173, S23, B01, 1
B01, Trade, 86236.192, 172, B01, S09, 1
B01, Trade, 86250.154, 172, S06, B01, 1
B01, Trade, 86272.250, 161, B01, S18, 1
B01, Trade, 86274.385, 168, S10, B01, 1
B01, Trade, 86295.000, 164, P01, B01, 1
B01, Trade, 86304.019, 167, S19, B01, 1
B01, Trade, 86307.519, 167, B01, S15, 1
B01, Trade, 86322.231, 171, S00, B01, 1
B01, Trade, 86332.462, 174, S10, B01, 1
B01, Trade, 86334.404, 177, S03, B01, 1
B01, Trade, 86351.827, 167, B01, S10, 1
B01, Trade, 86355.692, 179, S22, B01, 1
B01, Trade, 86373.885, 171, B01, S21, 1
B01, Trade, 86381.192, 176, S03, B01, 1
B01, Trade, 86387.250, 173, P01, B01, 1
B01, Trade, 86399.385, 174, B01, S17, 1
B02, 100
B02, Trade, 85046.442, 172, B02, S02, 1
B02, Trade, 85060.654, 172, S17, B02, 1
B02, Trade, 85069.135, 163, B02, S03, 1
B02, Trade, 85081.442, 177, S18, B02, 1
B02, Trade, 85082.442, 174, S02, B02, 1
B02, Trade, 85111.885, 171, S06, B02, 1
B02, Trade, 85118.769, 168, B02, S13, 1
B02, Trade, 85133.500, 174, B02, S12, 1
B02, Trade, 85147.385, 169, B02, S02, 1
B02, Trade, 85171.346, 172, S21, B02, 1
B02, Trade, 85183.404, 168, B02, S01, 1
B02, Trade, 85190.942, 172, S24, B02, 1
B02, Trade, 85205.442, 170, B02, S11, 1
B02, Trade, 85206.481, 171, P01, B02, 1
B02, Trade, 85226.327, 163, B02, S03, 1
B02, Trade, 85235.462, 171, B02, S06, 1
B02, Trade, 85239.615, 176, S02, B02, 1
