B00, 100
B00, Trade, 85141.385, 169, B00, S14, 1
B00, Trade, 85145.615, 171, B00, S05, 1
B00, Trade, 85163.846, 171, B00, S14, 1
B00, Trade, 85177.500, 174, S24, B00, 1
B00, Trade, 85193.808, 173, B00, S06, 1
B00, Trade, 85206.038, 177, S03, B00, 1
B00, Trade, 85219.038, 168, B00, S11, 1
B00, Trade, 85227.846, 164, B00, S05, 1
B00, Trade, 85246.000, 168, B00, S11, 1
B00, Trade, 85263.404, 169, B00, S06, 1
B00, Trade, 85273.673, 170, B00, S01, 1
B00, Trade, 85289.385, 170, B00, S01, 1
B00, Trade, 85298.846, 173, B00, S11, 1
B00, Trade, 85312.365, 170, B00, S22, 1
B00, Trade, 85318.750, 173, B00, S11, 1
B00, Trade, 85332.404, 172, B00, S18, 1
B00, Trade, 85343.173, 172, B00, S02, 1
B00, Trade, 85345.058, 177, B00, S11, 1
B00, Trade, 85354.288, 171, B00, S24, 1
B00, Trade, 85386.904, 172, B00, S14, 1
B00, Trade, 85396.692, 171, B00, S02, 1
B00, Trade, 85406.712, 170, B00, S17, 1
B00, Trade, 85427.038, 166, B00, S06, 1
B00, Trade, 85447.019, 173, S00, B00, 1
B00, Trade, 85459.769, 169, S04, B00, 1
B00, Trade, 85466.558, 168, B00, S15, 1
B00, Trade, 85477.981, 170, B00, S06, 1
B00, Trade, 85505.500, 172, S19, B00, 1
B00, Trade, 85509.231, 168, B00, S11, 1
B00, Trade, 85523.846, 170, B00, S17, 1
B00, Trade, 85542.135, 168, B00, S11, 1
B00, Trade, 85546.692, 168, B00, S11, 1
B00, Trade, 85556.365, 171, B00, S21, 1
B00, Trade, 85563.615, 169, B00, S10, 1
B00, Trade, 85584.827, 167, B00, S15, 1
B00, Trade, 85595.981, 172, B00, S10, 1
B00, Trade, 85605.442, 171, B00, S17, 1
B00, Trade, 85616.769, 172, B00, S21, 1
B00, Trade, 85623.577, 169, B00, S06, 1
B00, Trade, 85673.327, 165, B00, S05, 1
B00, Trade, 85674.788, 168, S02, B00, 1
B00, Trade, 85691.000, 170, B00, S15, 1
B00, Trade, 85711.192, 165, B00, S08, 1
B00, Trade, 85716.731, 174, S09, B00, 1
B00, Trade, 85732.481, 170, B00, S19, 1
B00, Trade, 85738.981, 169, B00, S08, 1
B00, Trade, 85744.962, 170, S03, B00, 1
B00, Trade, 85763.462, 168, B00, S17, 1
B00, Trade, 85772.885, 169, B00, S21, 1
B00, Trade, 85798.019, 173, S00, B00, 1
B00, Trade, 85811.423, 166, B00, S04, 1
