B00, 100
B00, Trade, 85039.308, 173, S04, B00, 1
B00, Trade, 85051.769, 172, S12, B00, 1
B00, Trade, 85057.673, 172, B00, S09, 1
B00, Trade, 85077.904, 170, S04, B00, 1
B00, Trade, 85082.635, 175, S19, B00, 1
B00, Trade, 85101.173, 172, B00, S17, 1
B00, Trade, 85120.038, 161, B00, S08, 1
B00, Trade, 85131.269, 167, B00, S08, 1
B00, Trade, 85140.308, 168, S19, B00, 1
B00, Trade, 85154.423, 169, B00, S23, 1
B00, Trade, 85162.115, 172, S18, B00, 1
B00, Trade, 85176.442, 169, S05, B00, 1
B00, Trade, 85188.673, 169, B00, S03, 1
B00, Trade, 85204.731, 176, S00, B00, 1
B00, Trade, 85208.365, 174, B00, S13, 1
B00, Trade, 85219.231, 173, B00, S21, 1
B00, Trade, 85233.712, 178, S19, B00, 1
B00, Trade, 85258.423, 173, S03, B00, 1
B00, Trade, 85284.865, 168, P00, B00, 1
B00, Trade, 85289.865, 166, S10, B00, 1
B00, Trade, 85309.500, 174, B00, S07, 1
B00, Trade, 85315.365, 172, B00, S15, 1
B00, Trade, 85333.462, 179, S04, B00, 1
B00, Trade, 85339.673, 175, B00, S15, 1
B00, Trade, 85361.904, 174, P00, B00, 1
B00, Trade, 85369.750, 172, B00, S09, 1
B00, Trade, 85385.519, 172, S19, B00, 1
B00, Trade, 85395.019, 176, S07, B00, 1
B00, Trade, 85412.288, 168, B00, S00, 1
B00, Trade, 85417.019, 169, B00, S07, 1
B00, Trade, 85438.288, 167, B00, S07, 1
B00, Trade, 85455.462, 179, S05, B00, 1
B00, Trade, 85477.135, 171, B00, S00, 1
B00, Trade, 85487.423, 172, S12, B00, 1
B00, Trade, 85495.442, 170, B00, S19, 1
B00, Trade, 85517.327, 178, S03, B00, 1
B00, Trade, 85530.096, 175, B00, S04, 1
B00, Trade, 85547.635, 178, S13, B00, 1
B00, Trade, 85571.577, 170, B00, S18, 1
B00, Trade, 85578.327, 169, S06, B00, 1
B00, Trade, 85603.288, 172, S01, B00, 1
B00, Trade, 85605.731, 166, S14, B00, 1
B00, Trade, 85619.942, 175, B00, S04, 1
B00, Trade, 85631.615, 173, S02, B00, 1
B00, Trade, 85644.212, 171, B00, S07, 1
B00, Trade, 85647.827, 170, B00, S21, 1
B00, Trade, 85659.635, 174, B00, S11, 1
B00, Trade, 85695.692, 171, S01, B00, 1
B00, Trade, 85720.077, 171, S05, B00, 1
B00, Trade, 85738.923, 173, B00, S16, 1
B00, Trade, 85745.885, 172, B00, S16, 1
B00, Trade, 85754.385, 173, B00, S12, 1
B00, Trade, 85764.635, 165, B00, S04, 1
B00, Trade, 85767.981, 179, S07, B00, 1
B00, Trade, 85775.250, 181, S20, B00, 1
B00, Trade, 85795.519, 165, B00, S17, 1
B00, Trade, 85800.173, 176, S18, B00, 1
B00, Trade, 85803.500, 171, B00, S03, 1
B00, Trade, 85813.538, 176, S08, B00, 1
B00, Trade, 85824.212, 170, B00, S08, 1
B00, Trade, 85836.250, 172, S01, B00, 1
B00, Trade, 85871.846, 167, B00, S00, 1
B00, Trade, 85873.962, 178, S15, B00, 1
B00, Trade, 85880.673, 167, B00, S13, 1
B00, Trade, 85894.615, 166, B00, S08, 1
B00, Trade, 85901.481, 169, B00, S03, 1
B00, Trade, 85905.673, 176, S21, B00, 1
B00, Trade, 85918.365, 169, B00, S13, 1
B00, Trade, 85934.135, 171, S05, B00, 1
B00, Trade, 85963.923, 173, S01, B00, 1
B00, Trade, 85969.365, 169, S04, B00, 1
B00, Trade, 85984.769, 167, B00, S08, 1
B00, Trade, 85999.077, 172, S18, B00, 1
