B00, 100
B00, Trade, 85183.673, 174, B00, S08, 1
B00, Trade, 85196.923, 178, S06, B00, 1
B00, Trade, 85213.308, 171, S24, B00, 1
B00, Trade, 85217.558, 170, B00, S20, 1
B00, Trade, 85236.135, 162, B00, S20, 1
B00, Trade, 85241.635, 168, B00, S23, 1
B00, Trade, 85256.673, 167, B00, S11, 1
B00, Trade, 85271.596, 174, B00, S23, 1
B00, Trade, 85286.731, 168, B00, S07, 1
B00, Trade, 85303.212, 175, S03, B00, 1
B00, Trade, 85312.788, 174, B00, S04, 1
B00, Trade, 85313.981, 173, B00, S16, 1
B00, Trade, 85330.827, 174, S18, B00, 1
B00, Trade, 85344.462, 170, B00, S07, 1
B00, Trade, 85353.654, 176, B00, S20, 1
B00, Trade, 85376.712, 166, B00, S20, 1
B00, Trade, 85381.192, 173, B00, S15, 1
B00, Trade, 85392.231, 171, B00, S14, 1
B00, Trade, 85398.885, 171, S03, B00, 1
B00, Trade, 85416.135, 172, B00, S09, 1
B00, Trade, 85428.365, 174, B00, S15, 1
B00, Trade, 85437.481, 169, P00, B00, 1
B00, Trade, 85449.635, 168, S08, B00, 1
B00, Trade, 85466.615, 170, B00, S06, 1
B00, Trade, 85481.654, 174, S21, B00, 1
B00, Trade, 85495.462, 173, B00, S03, 1
B00, Trade, 85506.712, 174, B00, S15, 1
B00, Trade, 85518.481, 174, S17, B00, 1
B00, Trade, 85530.173, 165, B00, S00, 1
B00, Trade, 85545.885, 166, B00, S02, 1
B00, Trade, 85550.904, 168, B00, S03, 1
B00, Trade, 85561.327, 171, S05, B00, 1
B00, Trade, 85566.231, 171, B00, S21, 1
B00, Trade, 85583.135, 172, B00, S00, 1
B00, Trade, 85589.000, 171, B00, S06, 1
B00, Trade, 85594.827, 169, B00, S14, 1
B00, Trade, 85614.154, 168, S09, B00, 1
B00, Trade, 85624.115, 168, S05, B00, 1
B00, Trade, 85629.462, 169, B00, S09, 1
B00, Trade, 85643.000, 167, B00, S03, 1
B00, Trade, 85648.558, 172, B00, S00, 1
B00, Trade, 85653.269, 173, S05, B00, 1
B00, Trade, 85665.058, 167, B00, S07, 1
B00, Trade, 85679.904, 173, B00, S04, 1
B00, Trade, 85689.500, 177, S16, B00, 1
B00, Trade, 85711.365, 172, B00, S00, 1
B00, Trade, 85725.923, 168, B00, S00, 1
B00, Trade, 85730.231, 172, S24, B00, 1
B00, Trade, 85741.096, 167, B00, S23, 1
B00, Trade, 85751.808, 169, B00, S01, 1
B00, Trade, 85758.058, 176, B00, S12, 1
B00, Trade, 85771.154, 166, B00, S07, 1
B00, Trade, 85800.923, 169, B00, S18, 1
B00, Trade, 85810.250, 172, S04, B00, 1
B00, Trade, 85820.154, 176, B00, S23, 1
B00, Trade, 85836.154, 166, B00, S06, 1
B00, Trade, 85840.115, 173, B00, S07, 1
B00, Trade, 85851.269, 168, B00, S22, 1
