B00, 100
B00, Trade, 84782.462, 171, S06, B00, 1
B00, Trade, 84799.173, 166, B00, S00, 1
B00, Trade, 84810.423, 166, B00, S13, 1
B00, Trade, 84832.038, 165, S23, B00, 1
B00, Trade, 84841.519, 164, S05, B00, 1
B00, Trade, 84854.096, 169, S11, B00, 1
B00, Trade, 84871.346, 163, B00, S24, 1
B00, Trade, 84918.000, 173, S23, B00, 1
B00, Trade, 84921.904, 172, S10, B00, 1
B00, Trade, 84943.462, 164, B00, S11, 1
B00, Trade, 84959.231, 168, S24, B00, 1
B00, Trade, 84976.250, 159, B00, S05, 1
B00, Trade, 84983.865, 161, S17, B00, 1
B00, Trade, 84997.558, 167, S07, B00, 1
B00, Trade, 85029.750, 173, S23, B00, 1
B00, Trade, 85041.596, 167, S00, B00, 1
B00, Trade, 85064.981, 163, S23, B00, 1
B00, Trade, 85082.077, 161, B00, S12, 1
B00, Trade, 85087.558, 165, S22, B00, 1
B00, Trade, 85099.115, 170, S03, B00, 1
B00, Trade, 85111.250, 170, B00, S00, 1
B00, Trade, 85128.365, 166, S10, B00, 1
B00, Trade, 85140.385, 165, B00, S06, 1
B00, Trade, 85144.654, 170, B00, P01, 1
B00, Trade, 85165.288, 165, B00, S18, 1
B00, Trade, 85179.635, 167, P01, B00, 1
B00, Trade, 85189.865, 168, B00, S18, 1
B00, Trade, 85213.096, 158, B00, S16, 1
B00, Trade, 85230.558, 169, P01, B00, 1
B00, Trade, 85237.654, 170, S05, B00, 1
B00, Trade, 85278.942, 166, S00, B00, 1
B00, Trade, 85298.462, 156, B00, S10, 1
B00, Trade, 85321.558, 171, S24, B00, 1
B00, Trade, 85327.423, 166, S18, B00, 1
B00, Trade, 85358.250, 159, B00, S09, 1
B00, Trade, 85371.808, 166, S15, B00, 1
B00, Trade, 85392.288, 167, B00, S12, 1
B00, Trade, 85405.635, 166, B00, S14, 1
B00, Trade, 85414.692, 167, S05, B00, 1
B00, Trade, 85430.192, 160, B00, S20, 1
B00, Trade, 85444.827, 162, S16, B00, 1
B00, Trade, 85454.481, 172, P01, B00, 1
B00, Trade, 85498.173, 171, S17, B00, 1
B00, Trade, 85504.000, 165, B00, S01, 1
B00, Trade, 85538.308, 176, S13, B00, 1
B00, Trade, 85562.192, 167, S17, B00, 1
B00, Trade, 85565.981, 167, B00, S13, 1
B00, Trade, 85604.096, 171, S13, B00, 1
B00, Trade, 85620.250, 169, B00, S12, 1
B00, Trade, 85626.981, 169, S14, B00, 1
B00, Trade, 85651.981, 162, B00, S23, 1
B00, Trade, 85677.423, 169, B00, S16, 1
B00, Trade, 85683.000, 172, S13, B00, 1
B00, Trade, 85700.942, 165, B00, S11, 1
B00, Trade, 85711.058, 162, B00, S18, 1
B00, Trade, 85713.788, 164, B00, S05, 1
B00, Trade, 85755.846, 184, B00, S15, 1
B00, Trade, 85773.346, 161, B00, S18, 1
B00, Trade, 85789.058, 157, B00, S03, 1
B00, Trade, 85791.635, 163, S23, B00, 1
B00, Trade, 85800.423, 161, B00, S13, 1
B00, Trade, 85809.000, 174, S23, B00, 1
B00, Trade, 85829.962, 164, B00, S11, 1
B00, Trade, 85846.712, 156, B00, S19, 1
B00, Trade, 85862.231, 166, S16, B00, 1
B00, Trade, 85863.192, 167, S14, B00, 1
B00, Trade, 85888.750, 165, S14, B00, 1
B00, Trade, 85898.077, 169, S03, B00, 1
B00, Trade, 85918.462, 160, B00, S12, 1
