B00, 100
B00, Trade, 85136.962, 172, S21, B00, 1
B00, Trade, 85160.769, 165, B00, S06, 1
B00, Trade, 85171.596, 174, B00, S20, 1
B00, Trade, 85176.538, 176, S19, B00, 1
B00, Trade, 85192.808, 169, B00, S11, 1
B00, Trade, 85204.462, 171, B00, S09, 1
B00, Trade, 85211.462, 166, B00, S20, 1
B00, Trade, 85214.346, 175, S04, B00, 1
B00, Trade, 85231.788, 169, B00, S06, 1
B00, Trade, 85244.942, 170, B00, S13, 1
B00, Trade, 85248.865, 173, P00, B00, 1
B00, Trade, 85266.462, 170, B00, S20, 1
B00, Trade, 85274.231, 176, S17, B00, 1
B00, Trade, 85286.673, 166, B00, S04, 1
B00, Trade, 85299.635, 179, S24, B00, 1
B00, Trade, 85305.827, 168, S12, B00, 1
B00, Trade, 85316.808, 173, B00, S10, 1
B00, Trade, 85322.692, 175, S24, B00, 1
B00, Trade, 85350.846, 163, B00, S00, 1
B00, Trade, 85382.981, 176, S01, B00, 1
B00, Trade, 85398.615, 168, B00, S10, 1
B00, Trade, 85408.635, 168, B00, S10, 1
B00, Trade, 85421.827, 172, B00, S03, 1
B00, Trade, 85430.327, 174, P00, B00, 1
B00, Trade, 85441.558, 173, S16, B00, 1
B00, Trade, 85451.596, 171, B00, S13, 1
B00, Trade, 85464.250, 172, S12, B00, 1
B00, Trade, 85490.962, 177, S23, B00, 1
B00, Trade, 85521.712, 175, S07, B00, 1
B00, Trade, 85531.231, 175, S23, B00, 1
B00, Trade, 85538.038, 169, B00, S23, 1
B00, Trade, 85548.654, 165, B00, S19, 1
B00, Trade, 85565.212, 169, B00, S08, 1
B00, Trade, 85574.462, 169, B00, S11, 1
B00, Trade, 85583.500, 167, B00, S14, 1
B00, Trade, 85591.115, 170, B00, S08, 1
B00, Trade, 85596.442, 164, B00, S09, 1
B00, Trade, 85608.096, 167, S01, B00, 1
B00, Trade, 85618.538, 167, S08, B00, 1
B00, Trade, 85628.712, 169, B00, S20, 1
B00, Trade, 85644.615, 170, B00, S02, 1
B00, Trade, 85650.135, 172, S07, B00, 1
B00, Trade, 85674.385, 174, B00, S17, 1
B00, Trade, 85675.750, 176, S12, B00, 1
B00, Trade, 85685.692, 173, S12, B00, 1
B00, Trade, 85710.154, 171, B00, S23, 1
