B00, 100
B00, Trade, 85211.250, 171, B00, S20, 1
B00, Trade, 85221.519, 164, B00, S05, 1
B00, Trade, 85225.538, 161, B00, S05, 1
B00, Trade, 85237.481, 165, B00, S05, 1
B00, Trade, 85255.769, 165, B00, S10, 1
B00, Trade, 85273.808, 165, B00, S11, 1
B00, Trade, 85282.558, 165, B00, S15, 1
B00, Trade, 85299.096, 169, B00, S04, 1
B00, Trade, 85311.635, 163, S02, B00, 1
B00, Trade, 85311.923, 163, S14, B00, 1
B00, Trade, 85328.250, 170, B00, S08, 1
B00, Trade, 85333.923, 172, S14, B00, 1
B00, Trade, 85352.404, 166, B00, S05, 1
B00, Trade, 85353.981, 166, B00, S09, 1
B00, Trade, 85363.577, 167, B00, S16, 1
B00, Trade, 85378.885, 166, S15, B00, 1
B00, Trade, 85383.596, 162, B00, S04, 1
B00, Trade, 85401.865, 171, B00, S09, 1
B00, Trade, 85413.731, 168, B00, S22, 1
B00, Trade, 85418.519, 181, B00, S24, 1
B00, Trade, 85427.981, 165, B00, S09, 1
B00, Trade, 85442.481, 167, B00, S02, 1
B00, Trade, 85453.577, 163, B00, S07, 1
B00, Trade, 85476.192, 164, B00, S21, 1
B00, Trade, 85494.077, 163, B00, S19, 1
B00, Trade, 85498.500, 171, S05, B00, 1
B00, Trade, 85504.481, 168, B00, S12, 1
B00, Trade, 85522.327, 163, B00, S20, 1
B00, Trade, 85532.635, 164, B00, S19, 1
B00, Trade, 85541.750, 168, S23, B00, 1
B00, Trade, 85544.942, 168, S13, B00, 1
B00, Trade, 85556.808, 163, B00, S18, 1
B00, Trade, 85576.904, 171, S15, B00, 1
B00, Trade, 85584.481, 164, B00, S10, 1
B00, Trade, 85595.635, 164, B00, S07, 1
B00, Trade, 85607.404, 167, S19, B00, 1
B00, Trade, 85616.077, 166, B00, S24, 1
B00, Trade, 85637.865, 166, B00, S00, 1
B00, Trade, 85651.673, 164, B00, S22, 1
B00, Trade, 85663.673, 160, S03, B00, 1
B00, Trade, 85673.692, 166, S08, B00, 1
B00, Trade, 85686.000, 172, S01, B00, 1
B00, Trade, 85705.827, 165, S11, B00, 1
B00, Trade, 85719.519, 159, B00, S23, 1
B00, Trade, 85728.942, 164, B00, S20, 1
B00, Trade, 85740.942, 164, S13, B00, 1
B00, Trade, 85747.904, 157, B00, S03, 1
B00, Trade, 85755.827, 167, B00, S12, 1
B00, Trade, 85775.404, 166, B00, S24, 1
B00, Trade, 85785.173, 164, B00, S20, 1
B00, Trade, 85794.442, 166, S11, B00, 1
B00, Trade, 85800.846, 164, S04, B00, 1
B00, Trade, 85807.346, 166, B00, S02, 1
B00, Trade, 85822.538, 169, S11, B00, 1
B00, Trade, 85826.212, 170, B00, S15, 1
B00, Trade, 85840.577, 156, B00, S01, 1
B00, Trade, 85845.808, 164, B00, S04, 1
B00, Trade, 85861.308, 166, B00, S19, 1
